window_id,unique_src_ip,entropy_src_ip,unique_dst_ip,entropy_dst_ip,dst_concentration,mean_duration,mean_total_bytes,mean_pkts_per_sec,mean_outbound_ratio,mean_pkt_size
0,20,3.4231552022340357,18,3.420613702120035,0.1074107410741074,0.23086704382828074,8.501218646125347,6.865819385536602,0.6419862439243924,5.039174474853067
1,22,3.4250189709599876,20,3.419088814135184,0.10861086108610861,0.2369849469501415,8.534259313790852,6.912075394716254,0.64274299909991,5.050605929431074
2,19,3.431683550296127,18,3.4230586366481193,0.11341134113411341,0.2300326327917162,8.486484381377737,6.861265650578747,0.6416759390939093,5.042872695660794
3,22,3.406022700514319,20,3.4047537390271474,0.10951095109510951,0.23464212782200972,8.517320326121341,6.86808473982866,0.6399390093009301,5.04706129031568
4,21,3.414623598062138,19,3.4106484992230675,0.10801080108010801,0.23036761981848733,8.489364842105516,6.867414849313324,0.6316190357035705,5.028108242686098
5,22,3.4430675263439268,18,3.430098971289533,0.10531053105310531,0.2458352943116862,8.5025507692662,6.838062144464107,0.642094697269727,5.050476461885044
6,24,3.4304592338279294,20,3.4207699867047063,0.10951095109510951,0.2413425243063693,8.56120074071894,6.881491548488781,0.6449992574257426,5.0696079189429675
7,32,3.810414875961356,22,3.615049658117093,0.10321032103210322,0.27048190864456323,8.418638852756159,6.69505873925784,0.6403672778277828,5.050720801075193
8,31,3.5804991488875615,19,3.505667080091912,0.10561056105610561,0.2557827389773959,8.45895424117682,6.796229072222304,0.6430154230423042,5.033379353975209
9,23,3.4377572910880607,21,3.4301661403805626,0.1074107410741074,0.23267566442531157,8.47861612838847,6.887738133587092,0.6361608082808281,5.022789449705224
10,25,3.445492042572386,24,3.439037211308184,0.10861086108610861,0.2496568727476818,8.463194635018649,6.783406847869485,0.6360025838583858,5.021272770089104
11,30,3.774461763458796,20,3.5968964220788564,0.09750975097509751,0.2776941932766685,8.440754927824186,6.678602839592931,0.6490722877287729,5.046565372472589
12,33,3.7602954550874985,21,3.585801353709132,0.10261026102610261,0.27061646127595035,8.513898645514725,6.714499757031395,0.6543368382838284,5.069210395739777
13,24,3.4325179055999913,19,3.4198589812339564,0.10681068106810682,0.23201654611718667,8.541346251146578,6.856664731938593,0.6376887632763276,5.052257026540564
14,19,3.3960901625698843,17,3.3914422445499572,0.11054523666866387,0.23700012472956153,8.489854789227774,6.841655514233943,0.6476445686039545,5.031593601461977
