window_id,unique_src_ip,entropy_src_ip,unique_dst_ip,entropy_dst_ip,z_qubit_0,z_qubit_1,z_qubit_2,z_qubit_3,s_rho,trace_distance,s_entanglement
0,18,3.398542670636984,16,3.395931568029363,0.49265610050932324,-0.21140160547604386,0.2519759748814216,0.7531799780300957,3.398542670662951,0.7051022741605212,1.2409800309442889
1,16,3.397525669669654,15,3.3922161933263077,0.4742267937757244,-0.2267552339668571,0.27450215684186674,0.5858473969090419,3.397525669692736,0.8699368151581897,1.2931139225719388
2,21,3.405388036137888,17,3.4027123071546868,0.5016146679636775,-0.20398401225394122,0.2081753573976843,0.6691661845535551,3.405388036168183,0.44056404330442334,1.367913283988576
3,16,3.409081053567144,16,3.408753326310932,0.4575961097552797,-0.24058255734610523,0.3025318435744616,0.5549082184862836,3.4090810535902265,0.8705370552542281,1.2443214003344127
4,21,3.4347076432478496,20,3.435509361884445,0.4659479917561809,-0.23363851504996053,0.2934991457616072,0.5974300682362963,3.4347076432781436,0.4365963011190025,1.242979357571936
5,18,3.3924769463802247,16,3.390383047571983,0.48721838949309354,-0.21595357391633344,0.2528937839606627,0.645193787505636,3.3924769464061915,0.7039924481031496,1.305621838041464
6,21,3.4309791622253014,17,3.418671001515737,0.5018270214581304,-0.20380745424617047,0.20573015385967336,0.6581382311218773,3.4309791622555963,0.4263193476818821,1.3776414258607217
7,21,3.432213281469228,20,3.430606917666623,0.4690052715392554,-0.2310965873595877,0.28583319570784604,0.588819394927471,3.432213281499522,0.43235839742085175,1.2660665738858452
8,16,3.400429426727713,15,3.403632764717618,0.4730859648762541,-0.22770375839880308,0.28086110040791434,0.6112391513168075,3.400429426750795,0.8705370552542281,1.2651260872009964
9,18,3.405377972977719,16,3.4026338577278983,0.4875239365417092,-0.21569953157847238,0.2518478047305629,0.6433794208873925,3.4053779730036866,0.7051022741605211,1.308670276578353
10,17,3.4123155824696534,15,3.4056100395088578,0.490215438347041,-0.21346172429451443,0.24460301388938976,0.6431782216790585,3.4123155824941773,0.7916940567392776,1.3225679463450315
11,22,3.435883736188615,18,3.4252972442638234,0.5007099016834958,-0.20473626609529444,0.2111473988422626,0.6583771461733675,3.4358837362203514,0.34948155938925807,1.3698200625024821
12,16,3.422753052819198,14,3.4111204550946246,0.49317964122722296,-0.21099718394634912,0.23646456506660657,0.6460412376578307,3.42275305284228,0.8696360562509221,1.3357527005407404
13,26,3.8948357503425135,18,3.602063945687895,0.5017473127619101,-0.20387372680101062,0.14922932049689555,0.6116263616139308,3.8948357503800217,0.15990549246325358,1.4562547562812458
14,30,4.184827217511852,20,3.5763137341647075,0.4958585104058574,-0.20828448256849244,0.13968299641979717,0.5947680813024561,4.184827217555128,0.38176249895109715,1.4689330538544412
