window_id,unique_src_ip,entropy_src_ip,unique_dst_ip,entropy_dst_ip
0,11,3.298511153704928,12,3.4107202586770824
1,11,3.3336826590584567,11,3.348535460758041
2,11,3.248486846651815,11,3.281117350820302
3,10,3.2252834259901575,10,3.2931267883394755
4,10,3.2872538252651644,10,3.163761865301031
5,11,3.289220577158152,11,3.3007654659076104
6,10,3.250855895710512,10,3.1156444074729794
7,10,3.286333136586344,10,3.2718476730531156
8,10,3.1481601747868933,10,3.22478483956192
9,10,3.2804626747116328,10,3.25582906888415
10,10,3.2207332263929946,10,3.2940474770182955
11,11,3.351977123169648,12,3.320118533164002
12,11,3.303729440669127,11,3.324350507319883
13,11,3.267159558986688,11,3.2982037883089173
14,13,3.4118511993941203,12,3.4218762671581335
