window_id,unique_src_ip,entropy_src_ip,unique_dst_ip,entropy_dst_ip
0,12,3.3096414777341945,11,3.378270115495551
1,11,3.287358523386861,11,3.309948843131647
2,11,3.338347373145696,12,3.275635774850047
3,11,3.2727899094700366,11,3.168930015950743
4,11,3.331246355996554,11,3.2618559950673087
5,10,3.2310491897417295,10,3.246496917145576
6,10,3.220552865407482,10,3.164697170471856
7,10,3.294788676037495,10,3.23657234090234
8,12,3.286132099184295,13,3.4474671288181007
9,10,3.180675070774916,10,3.239006142764643
10,10,3.2606525962173585,10,3.193667448576916
11,10,3.108853256919448,10,3.2124912142614295
12,10,3.2714562859476173,10,3.263741945515666
13,11,3.3154097426868083,11,3.2640286344965825
14,12,3.3926286549670275,12,3.3398638582452187
