window_id,unique_src_ip,entropy_src_ip,unique_dst_ip,entropy_dst_ip
0,10,3.269658984981374,10,3.149754089417893
1,10,3.2069033102957705,10,3.248685605217318
2,11,3.2203102528150773,11,3.355329112511172
3,11,3.3526136240657083,11,3.263361418455438
4,10,3.086716575885609,10,3.215948773051985
5,10,3.129401161907429,10,3.2308040759511685
6,11,3.2009887720282193,11,3.19778218467574
7,12,3.334687147080827,12,3.36740080163291
8,12,3.3414160460289093,12,3.388478879520105
9,11,3.2490585947428263,11,3.3450787732933778
10,11,3.309948843131647,11,3.3027638042730176
11,11,3.2406239540698225,11,3.2990829017959395
12,10,3.2679239356205803,10,3.2252834259901575
13,10,3.2312031528520206,10,3.2304799428503177
14,12,3.3829066145570286,12,3.3396571872175165
