window_id,unique_src_ip,entropy_src_ip,unique_dst_ip,entropy_dst_ip,z_qubit_0,z_qubit_1,z_qubit_2,z_qubit_3,s_rho,trace_distance,s_entanglement
0,24,3.4225909248024973,22,3.4144717494506147,0.48422346518460985,-0.21837999441390404,0.272677186174222,0.7334569263964409,3.422590924837118,0.18180833736459334,1.2104553531126772
1,27,3.4303696281891827,23,3.4222832331766546,0.4940184602063923,-0.2102997609619807,0.23227287772999872,0.6333119578329827,3.4303696282281333,0.21156640604144303,1.3498687919059933
2,23,3.411291400844084,21,3.4050733558646797,0.48057863814467805,-0.2214740918300574,0.2660132564536923,0.6232359401395197,3.411291400877263,0.2580909836040526,1.2910601287371692
3,24,3.422320677585964,24,3.416704570476506,0.4575174171844195,-0.24064798505932972,0.30396283760113746,0.5620748663473352,3.422320677620586,0.19000008374114832,1.2366782092030997
4,24,3.430835119575573,22,3.422702949836053,0.4774166818117983,-0.22410305120851873,0.2739001632613355,0.6276781216270811,3.430835119610194,0.1809670605316974,1.271589396239398
5,25,3.417511990907032,21,3.409807897628241,0.49646264138866614,-0.2082675845606235,0.2274172683917321,0.6570499994470245,3.4175119909430953,0.1447101836456866,1.3451953327759787
6,26,3.441237927420108,23,3.4324195601694965,0.4878271697064315,-0.2154474130833597,0.2500007712752254,0.6356949270118797,3.441237927457615,0.15810005131729468,1.316450834653982
7,23,3.417472886848669,21,3.410594720870024,0.48014466266065525,-0.22183491399160332,0.2667983067506863,0.6217449622430747,3.4174728868818494,0.2459489444300932,1.2902230966944148
8,26,3.430625714877926,23,3.421567058364793,0.48694371785442214,-0.21618194537515903,0.2529131812222517,0.6402062824570729,3.430625714915431,0.15563015071728878,1.3083400399274592
9,25,3.4254251471592,22,3.4160469298880827,0.4885492880671015,-0.21484701901184663,0.24872922547755538,0.6403199144334346,3.4254251471952633,0.13872568128592383,1.3163609199990685
10,20,3.4205459444201938,17,3.4135039873885984,0.4961805258219992,-0.2085021451575199,0.22802241791396427,0.6542957269275882,3.4205459444490467,0.5144635984718908,1.345714497865782
11,28,3.435874644039019,25,3.4276865108051844,0.4854460933427008,-0.21742712196553882,0.255422302935466,0.630951611971945,3.435874644079411,0.2906753860676663,1.308463870905014
12,27,3.423313557266821,23,3.4163104963761834,0.49425709111539345,-0.2101013550068809,0.23407568250570093,0.6530016542416961,3.42331355730577,0.21388530966637723,1.3361195389891125
13,27,3.4360672789057127,24,3.426761172989828,0.4864594004462678,-0.21658462354597352,0.2532175869391374,0.6334544655987997,3.4360672789446616,0.21728190531755415,1.3114394135130885
14,30,3.4410253452299844,23,3.427853261761429,0.5042005356331273,-0.2018340328281119,0.1893714069842585,0.6563540915448659,3.4410253452732573,0.4782019341838324,1.3993085374388117
