window_id,unique_src_ip,entropy_src_ip,unique_dst_ip,entropy_dst_ip,z_qubit_0,z_qubit_1,z_qubit_2,z_qubit_3,s_rho,trace_distance,s_entanglement
0,12,3.313301703797621,12,3.2654245096244514,0.4516276927289292,-0.24483499306590878,0.3205687787124446,0.6472292916599776,3.313301703814933,0.9812256588900358,1.1393721720245233
1,10,3.274060410064,10,3.2118340369517178,0.4575580192452787,-0.24061422710778232,0.3032169455951991,0.558345537661162,3.274060410078427,0.9877999614670876,1.2406690890704009
2,10,3.275286834265124,10,3.2184481990452283,0.4574131695178232,-0.24073466015915085,0.30596181338524414,0.5720011056653805,3.275286834279551,0.9877999614670876,1.2259107721830547
3,11,3.3353004703650786,11,3.306160741331831,0.4574344314430093,-0.24071698226238797,0.30554339464446784,0.5699317389040124,3.3353004703809486,0.984139623518973,1.22817302934533
4,11,3.2993255143869016,11,3.23389505512174,0.4574311862082911,-0.2407196804622838,0.30560687952009635,0.5702460030413739,3.2993255144027716,0.984139623518973,1.2278300693765951
5,12,3.343320546317891,12,3.257097068274186,0.4574316785119453,-0.24071927114407302,0.30559724017975787,0.5701982927982904,3.3433205463352027,0.9812256588900355,1.2278821498584156
6,10,3.09178521700938,10,3.276207522943944,0.45791827223829273,-0.24031470036392638,0.29718941822101874,0.5277280500613167,3.0917852170238063,0.9877999614670876,1.272338954398711
7,10,3.2085858744074414,10,3.25617888079785,0.457475595008793,-0.2406827574563104,0.3047494190813401,0.5659927544589679,3.2085858744218685,0.9877999614670878,1.2324536075685597
8,11,3.304214665851051,11,3.2676363753108864,0.45742503188610856,-0.24072479737767238,0.30572764474187014,0.5708435335690796,3.304214665866921,0.984139623518973,1.2271773879057186
9,11,3.306160741331831,11,3.283877786983055,0.4574326150874327,-0.24071849244296128,0.30557891052344666,0.5701075630024264,3.3061607413477008,0.984139623518973,1.227981176874707
10,11,3.2694786239944182,11,3.341024658924853,0.45758471212582463,-0.24059203372771615,0.30273542014618393,0.5559307938853972,3.269478624010288,0.984139623518973,1.2432374706649907
11,10,3.2411277290952567,10,3.219431139329498,0.4574094472879874,-0.24073775494921318,0.30603567734740345,0.5723659472964915,3.241127729109684,0.9877999614670876,1.225510959590468
12,11,3.2489963431373776,11,3.274122661668007,0.45748694464950007,-0.2406733209741969,0.3045340315831624,0.5649214616414926,3.248996343153247,0.984139623518973,1.2336120310687302
13,10,3.245332744549902,10,3.282122061210053,0.45751100623432694,-0.24065331534400097,0.30408217031351864,0.5626702398702872,3.245332744564329,0.9877999614670877,1.236038340951825
14,11,3.335567974434879,11,3.285803926398985,0.45741986409070706,-0.24072909406072485,0.3058294314842122,0.5713468714061877,3.33556797445075,0.984139623518973,1.2266269926368953
