window_id,unique_src_ip,entropy_src_ip,unique_dst_ip,entropy_dst_ip,z_qubit_0,z_qubit_1,z_qubit_2,z_qubit_3,s_rho,trace_distance,s_entanglement
0,10,3.289466562276049,10,3.231928303228752,0.4487096645102294,-0.24683487823559158,0.3197671118666574,0.6472277962691958,3.289466562290476,0.9877999614670878,1.140615118157773
1,11,3.3531404244394305,11,3.324105393529321,0.4575580166802407,-0.24061422924044348,0.30321699219529236,0.5583457710782164,3.3531404244553005,0.984139623518973,1.2406688402064432
2,10,3.2598806820530752,10,3.2916552503477905,0.4574880974525344,-0.240672362494057,0.30451223625864565,0.564812991603313,3.2598806820675024,0.9877999614670877,1.2337291860171995
3,11,3.29358042704898,11,3.303377127555827,0.4574431353246844,-0.24070974555544083,0.3053737832497423,0.5690916217743798,3.2935804270648505,0.984139623518973,1.2290888099742172
4,12,3.317948242670808,12,3.4054397201074345,0.45759733734376473,-0.2405815366867663,0.3025099879469211,0.5547983773473268,3.3179482426881197,0.9812256588900357,1.2444377010199321
5,12,3.4115968709645053,12,3.405048333001936,0.45740770560365734,-0.24073920304554072,0.3060703034685689,0.5725369302745971,3.411596870981818,0.9812256588900355,1.2253234879475186
6,10,3.1676595153596656,10,3.196386309547872,0.45750304520102053,-0.24065993442123307,0.30423097036293656,0.5634121378821294,3.1676595153740923,0.9877999614670877,1.2352399391009043
7,10,3.2450253791538914,10,3.1801250927879434,0.4574210161761538,-0.24072813617721178,0.3058067093094899,0.5712345327205659,3.245025379168318,0.9877999614670878,1.2267498815652744
8,11,3.2963640408249844,11,3.3147732417907485,0.45747126825335543,-0.24068635486977458,0.30483192046356267,0.5664027914452271,3.296364040840854,0.984139623518973,1.2320095694597046
9,12,3.3791883029733296,12,3.348452310373003,0.457425671133348,-0.2407242658855051,0.3057150781127025,0.5707813729032999,3.379188302990642,0.9812256588900357,1.2272453219242494
10,11,3.3307220568224314,11,3.252411455410243,0.4574325176239753,-0.24071857347743553,0.30558081745181676,0.5701170024888097,3.3307220568383,0.984139623518973,1.2279708749795761
11,10,3.195546422316568,10,3.271847673053116,0.45761926999323776,-0.2405633011267339,0.3021217739856631,0.5528454011064959,3.1955464223309944,0.9877999614670877,1.2465012966980553
12,11,3.3005960149794222,11,3.2963640408249844,0.45740470771459074,-0.24074169559374414,0.30613000038003363,0.5728316396935464,3.3005960149952918,0.984139623518973,1.225000209188556
13,11,3.2802175609196285,11,3.274122661668007,0.45743573623760536,-0.24071589741122906,0.30551790740213025,0.5698055425355498,3.280217560935498,0.984139623518973,1.228310688727741
14,11,3.294253314800793,11,3.2931750819038434,0.4574309885718834,-0.24071984478399847,0.3056107501280366,0.5702651600800773,3.294253314816663,0.984139623518973,1.227809156174717
