window_id,unique_src_ip,entropy_src_ip,unique_dst_ip,entropy_dst_ip,z_qubit_0,z_qubit_1,z_qubit_2,z_qubit_3,s_rho,trace_distance,s_entanglement
0,12,3.3096414777341945,11,3.378270115495551,0.4885667672792524,-0.21483248619296033,0.26168693017849864,0.7323977650140424,3.3096414777515064,0.9812256588900355,1.2350665117772142
1,11,3.287358523386861,11,3.309948843131647,0.45776689710320784,-0.24044055886390292,0.2996100933090881,0.5401243041213104,3.2873585234027303,0.984139623518973,1.2597486473734156
2,11,3.338347373145696,12,3.275635774850047,0.4229494295449395,-0.2543641948532108,0.24361763763800676,0.5748234473395659,3.3383473731615654,0.984139623518973,1.228376523796501
3,11,3.272789909470037,11,3.168930015950743,0.4574388708655712,-0.2407132911735963,0.3054567651063186,0.5695027379349421,3.272789909485906,0.9841396235189729,1.2286408580517567
4,11,3.331246355996554,11,3.2618559950673087,0.45743051447460376,-0.2407202389648023,0.3056200371217537,0.5703111232121479,3.331246356012424,0.984139623518973,1.2277589762731325
5,10,3.231049189741729,10,3.246496917145576,0.45746804430582166,-0.24068903537077252,0.3048935359150857,0.5667089125765441,3.231049189756157,0.9877999614670877,1.2316778285778787
6,10,3.220552865407482,10,3.164697170471856,0.4574261485880129,-0.24072386891325526,0.3057056955398892,0.5707349594973549,3.220552865421909,0.9877999614670877,1.2272960406512718
7,10,3.294788676037495,10,3.23657234090234,0.4574324448559642,-0.24071863397926593,0.30558224127871725,0.5701240505140803,3.294788676051921,0.9877999614670877,1.2279631829080926
8,12,3.286132099184295,13,3.4474671288181007,0.4307792525656447,-0.2525511304792199,0.24894715840353518,0.5443090839586214,3.2861320992016068,0.9812256588900355,1.259138604075142
9,10,3.180675070774916,10,3.239006142764643,0.4575284939516338,-0.240638775453635,0.3037576776453912,0.5610504633168354,3.1806750707893428,0.9877999614670876,1.2377774020022523
10,10,3.2606525962173585,10,3.193667448576916,0.4574173524598745,-0.24073118231708796,0.30587902810851597,0.5715920316963072,3.2606525962317865,0.9877999614670877,1.2263587131636424
11,10,3.108853256919448,10,3.212491214261429,0.45769160643609635,-0.24050315811720532,0.3008701781859075,0.5465247141568015,3.108853256933874,0.9877999614670876,1.253125353382399
12,10,3.2714562859476173,10,3.263741945515666,0.45739505589446555,-0.2407497204493609,0.30632303519100446,0.573783976802841,3.2714562859620444,0.9877999614670878,1.22395425987943
13,11,3.3154097426868083,11,3.2640286344965825,0.4574372340306988,-0.2407146520944745,0.3054886768117334,0.5696607911590017,3.315409742702678,0.984139623518973,1.2284685461482583
14,12,3.3926286549670275,12,3.3398638582452187,0.45743076191437737,-0.240720033234854,0.305615189715561,0.5702871327338681,3.3926286549843403,0.9812256588900354,1.2277851682667484
