window_id,unique_src_ip,entropy_src_ip,unique_dst_ip,entropy_dst_ip,dst_concentration,mean_duration,mean_total_bytes,mean_pkts_per_sec,mean_outbound_ratio,mean_pkt_size,z_qubit_0,z_qubit_1,z_qubit_2,z_qubit_3,z_qubit_4,z_qubit_5,z_qubit_6,z_qubit_7,z_qubit_8,z_qubit_9,s_rho,trace_distance,s_entanglement
0,25,3.4388668417773918,24,3.432369089814057,0.1051605160516051,0.2434191619009433,8.544477522316807,6.875535223049614,0.6395697266726673,5.052247157674038,-0.29663976597160063,-0.19217113957895873,0.46435813466579534,-0.1285014101963477,0.36346853784712696,-0.5992275736790453,0.04135821471056845,0.04808724825600575,-0.08903064898189152,-0.3620128838701825,3.438866841813456,0.14994537051068813,0.5147499913759302
1,27,3.4234035023445126,21,3.4132358764611896,0.1044104410441044,0.243093913643312,8.521418136270091,6.866414115536669,0.6408295673567357,5.061342510654287,-0.26950878167925124,-0.18301971286788637,0.5161075274908659,0.0699152933249277,0.32723893217721595,-0.60879886255997,0.01819080198428546,0.05960876099583266,-0.10918524997006407,-0.38647500650732297,3.4234035023834615,0.212404101030235,0.4755158489446511
2,25,3.42590143400007,23,3.419649549678275,0.1021602160216021,0.2320902158225876,8.494661610435932,6.872941902995093,0.6390407848784878,5.047411433159403,-0.28111704575009877,-0.17616042828973552,0.4658733081422602,-0.11330207900407369,0.3608238302671826,-0.6093364905801384,0.0573257666181215,0.03589267650890866,-0.12720265473882997,-0.3801637493546917,3.4259014340361347,0.14760429607969783,0.47966303631228036
3,25,3.430981842350717,21,3.4218333693011447,0.1057605760576057,0.245540863086516,8.526044359650518,6.8172540508292165,0.6386082452745274,5.05155297942135,-0.27626692503016154,-0.18792342936681516,0.5019822949558442,-0.012802941627891126,0.34911102811640804,-0.6091839693832438,0.05980716658851417,0.04483196697362238,-0.11965101779165492,-0.3785540331469305,3.4309818423867817,0.14873967924054238,0.47877478825129316
4,27,3.428177459312356,23,3.421278908712506,0.105010501050105,0.2391816715752967,8.517402715141388,6.841325802517297,0.6377957812781277,5.050208837884047,-0.27110760598847955,-0.18206026381376808,0.4934276874568266,-0.034721502963949956,0.3544497498132341,-0.6092929355897863,0.01838302807783143,0.062099655018647136,-0.10979312678120318,-0.3858465056735895,3.4281774593513035,0.21068760261286787,0.4744053973233784
5,23,3.425253834243827,21,3.416998664619117,0.1078607860786078,0.2360407548439265,8.526402214725264,6.85930766490245,0.641360301980198,5.054428221359106,-0.2857871128921536,-0.18274386287967712,0.47387422710827204,-0.09976432600623464,0.358357259036248,-0.6092957904508849,0.10746826369875245,0.014059768781114389,-0.13722701221645942,-0.37033998015927,3.4252538342770067,0.24940537043518635,0.4831185294399362
6,25,3.4276729456149244,24,3.421470978755363,0.1045604560456045,0.2300980612297308,8.516579461122008,6.877718549127629,0.6430378933393339,5.055358387385248,-0.28325921540939336,-0.1695758214222284,0.4530647579132787,-0.15905442864368102,0.3692381021952984,-0.6073160846061455,0.06315181693008061,0.04617822007899536,-0.11831363261397913,-0.3773331147162058,3.427672945650989,0.1498860120433853,0.4907277224810259
7,22,3.4067763502235406,19,3.4034088140498717,0.1032103210321032,0.2354656972066717,8.549349010011117,6.868274150241137,0.643707690219022,5.06487714111768,-0.28573701470835255,-0.1935580737421112,0.49873762280918127,-0.03494470707560554,0.34950690664511613,-0.6096694413562013,0.13944345115578025,0.004634155906491973,-0.1384977602149873,-0.3625132402702215,3.406776350255278,0.3228926783481226,0.4842053491501111
8,24,3.411018667262759,19,3.4029853290190246,0.1072607260726072,0.2386604605337802,8.507583072729116,6.842133183814339,0.6393927244224422,5.042750217312795,-0.277233630743928,-0.19006600812114585,0.5143395288159182,0.055246204722922826,0.3222426621435196,-0.6103764866839092,0.08955857793162966,0.039544509788050256,-0.11998715615008901,-0.3722314855587933,3.4110186672973803,0.1810367162390297,0.47683355517467574
9,29,3.438487359963758,23,3.4288205289149825,0.1032103210321032,0.2365312042772388,8.483039260618455,6.85211838453798,0.6337261587158717,5.034387394791118,-0.26558613993043906,-0.18060497855265764,0.507920179012661,0.043006362074227554,0.331807001683844,-0.6099519441283252,-0.01768412779252566,0.08069119103987232,-0.0968156170119214,-0.3904489324931175,3.4384873600055927,0.38857371469621516,0.4696760695421064
