src_ip,dst_ip,src_port,dst_port,outbound_byte_ratio,duration,packets_per_second,total_packets,total_bytes,packet_size_avg,packet_size_std,proto_TCP,proto_UDP,proto_ICMP,proto_other,window_id
59.166.0.9,149.171.126.6,3573,5190,0.534513,0.4656190309279114,4.406040370538122,3.8918202981106265,8.441822884391462,4.580706710393833,4.5349832518920445,1,0,0,0,0
59.166.0.1,149.171.126.1,23392,21714,0.916779,0.0372957847436968,7.85552427770758,4.59511985013459,10.478554778363584,5.896312519296972,6.219200108984859,1,0,0,0,0
59.166.0.7,149.171.126.3,42912,143,0.663106,1.780529987276506,3.937177306545917,5.517452896464707,10.052726188002366,4.549879100545938,4.913486914504098,1,0,0,0,0
59.166.0.5,149.171.126.4,55677,22,0.594871,0.2070141693843261,5.499126392896575,4.04305126783455,9.127284796838858,5.10789163344842,5.414802960891331,1,0,0,0,0
59.166.0.9,149.171.126.6,8731,8116,0.932637,0.0246926125903715,8.493105395887147,4.812184355372417,10.890255387214118,6.088487119022617,6.310964850378777,1,0,0,0,0
59.166.0.3,149.171.126.9,6484,53,0.549383,0.0009995003330835,8.294299608857235,1.6094379124341005,5.783825182329737,4.406719247264253,0.0,0,1,0,0,0
59.166.0.8,149.171.126.3,44848,80,0.865509,1.173719761154915,2.6692280805003623,3.4339872044851463,9.371523409567573,5.972791281842361,6.147944128651455,1,0,0,0,0
59.166.0.7,149.171.126.0,49620,53,0.549383,0.0009995003330835,8.294299608857235,1.6094379124341005,5.783825182329737,4.406719247264253,0.0,0,1,0,0,0
59.166.0.7,149.171.126.4,55001,21,0.577641,0.559044196036465,4.629556654160067,4.343805421853684,8.492080490601163,4.176611517498845,0.0,1,0,0,0,0
59.166.0.7,149.171.126.0,9668,6881,0.976589,0.3067491351690066,7.526261454659346,6.502790045915623,13.238115908536528,6.7380101621923,6.369242855350937,1,0,0,0,0
59.166.0.0,149.171.126.9,29350,54990,0.916929,0.0188217542405877,8.548477637276072,4.59511985013459,10.480353693878078,5.898106542818479,6.226339371169345,1,0,0,0,0
