src_ip,dst_ip,src_port,dst_port,outbound_byte_ratio,duration,packets_per_second,total_packets,total_bytes,packet_size_avg,packet_size_std,proto_TCP,proto_UDP,proto_ICMP,proto_other,window_id
59.166.0.8,149.171.126.4,39345,6881,0.954796,0.2904282981198061,5.791211668792533,4.709530201312334,11.124066705025466,6.425193120489006,6.3455926984719,1,0,0,0,0
59.166.0.1,149.171.126.8,17765,21,0.955446,0.0009995003330835,8.294299608857235,1.6094379124341005,5.313205979041787,3.9415818076696905,0.0,1,0,0,0,0
59.166.0.1,149.171.126.0,2773,80,0.857914,0.7966058889281753,3.3058817285095183,3.49650756146648,9.3803362790795,5.917212333782771,6.128884723601532,1,0,0,0,0
59.166.0.4,149.171.126.5,35255,12486,0.347678,0.009950330853168,8.188966863648876,3.610917912644224,8.862908295118627,5.284331123446536,5.598901181190112,1,0,0,0,0
59.166.0.7,149.171.126.9,40391,21,0.5846,0.3506568716131693,5.425788766954286,4.564348191467836,8.69751274553952,4.159211982391455,0.0,1,0,0,0,0
59.166.0.4,149.171.126.9,30193,21,0.955446,0.0009995003330835,8.294299608857235,1.6094379124341005,5.313205979041787,3.9415818076696905,0.0,1,0,0,0,0
59.166.0.3,149.171.126.4,24058,53,0.554795,0.0009995003330835,8.294299608857235,1.6094379124341005,5.680172609017068,4.304065093204169,0.0,0,1,0,0,0
59.166.0.7,149.171.126.3,4400,25,0.080873,0.2814124594381855,5.649245057120244,4.532599493153256,10.609279450629153,6.089734768934872,6.266592382621285,1,0,0,0,0
59.166.0.4,149.171.126.8,13903,53,0.554054,0.0009995003330835,8.294299608857235,1.6094379124341005,5.6937321388027,4.31748811353631,0.0,0,1,0,0,0
59.166.0.6,149.171.126.9,41609,111,0.354545,0.0039920212695374,7.601402334583733,2.19722457733622,6.78105762593618,4.709530201312334,4.174387269895637,0,1,0,0,0
59.166.0.9,149.171.126.5,63817,6881,0.975951,0.2919230667090354,7.297041040497571,6.2166061010848646,12.94398045400062,6.730564537017199,6.370103008652513,1,0,0,0,0
59.166.0.3,149.171.126.9,27789,55569,0.896675,0.0139029051689914,8.768663163221845,4.51085950651685,10.19507449106512,5.6985837982577605,6.13080967001728,1,0,0,0,0
59.166.0.4,149.171.126.9,59836,111,0.36036,0.0039920212695374,7.601402334583733,2.19722457733622,6.790097235513905,4.718498871295094,4.174387269895637,0,1,0,0,0
59.166.0.3,149.171.126.2,43354,21,0.588423,0.0069756137364252,8.650899568680055,3.713572066704308,7.826443135456014,4.153006474870687,0.0,1,0,0,0,0
