window_id,unique_src_ip,entropy_src_ip,unique_dst_ip,entropy_dst_ip
0,11,3.3309406204742507,11,3.283084102714733
1,12,3.35596311220619,12,3.3464539720075956
2,12,3.344833659501374,12,3.3660887258485905
3,10,3.247767417738097,10,3.238888904710471
4,10,3.254561069491228,10,3.256728858784823
5,11,3.3368135835485617,11,3.332167044675374
6,11,3.28805727588837,11,3.3479670851925207
7,11,3.2916968255381454,11,3.2796458128286172
8,11,3.2581556714222715,11,3.286217528404437
9,12,3.386331766640161,12,3.3660887258485905
10,10,3.220488112602433,10,3.251819030907022
11,11,3.252020068304744,11,3.262293585135789
12,10,3.198311486250504,10,3.1630570528778756
13,10,3.2148077780695608,10,3.2723985223659806
14,10,3.2396033050939463,10,3.172455437086226
