window_id,unique_src_ip,entropy_src_ip,unique_dst_ip,entropy_dst_ip
0,11,3.326844930913928,11,3.2963640408249844
1,11,3.2388257817776878,11,3.3291639959216583
2,10,3.245332744549902,10,3.140593737543587
3,10,3.107932568240627,10,3.18286463017255
4,10,3.246496917145576,10,3.224320290793647
5,12,3.3374060080517816,12,3.3874534927181457
6,10,3.25582906888415,10,3.2350824053321077
7,10,3.17752096867156,10,3.2438196313664194
8,10,3.210474886878526,10,3.1558304388274476
9,13,3.4323667121283554,13,3.3447264601771924
10,12,3.2788584108449936,12,3.3973780689613817
11,10,3.2526565692022467,10,3.1838707480700696
12,10,3.1024325946932674,10,3.2157709132660712
13,12,3.354513121954049,12,3.342748798226879
14,11,3.323007205456153,11,3.1873543976992784
