window_id,unique_src_ip,entropy_src_ip,unique_dst_ip,entropy_dst_ip
0,11,3.314922016305285,11,3.0467501317709287
1,10,3.235995965040145,10,3.192566398912583
2,10,3.1799499203981845,10,3.2709269843742956
3,11,3.3429707344056325,12,3.2718221465009005
4,11,3.275244387745991,11,3.302955025305244
5,11,3.167328253286589,12,3.379845480283041
6,11,3.249147805048068,12,3.415893597923992
7,11,3.223094737916973,11,3.3285068186119475
8,11,3.341700233813112,11,3.300987402084921
9,12,3.3903418046172886,12,3.3723530760284004
10,12,3.311874019832838,12,3.328506818610505
11,12,3.3696135386437938,12,3.3497850625709726
12,10,3.268145871797891,10,3.1028423793773134
13,10,3.194651260187078,10,3.264662634194486
14,10,3.181776387357281,10,3.204895603627187
