window_id,unique_src_ip,entropy_src_ip,unique_dst_ip,entropy_dst_ip,z_qubit_0,z_qubit_1,z_qubit_2,z_qubit_3,s_rho,trace_distance,s_entanglement
0,11,3.284470211487718,11,3.29742101409792,0.45686443000434945,-0.2411909010867307,0.3215007359575871,0.6452485809868928,3.2844702115035878,0.984139623518973,1.1395962489431883
1,10,3.193605196971467,10,3.264135833820764,0.45774226693200876,-0.24046103723638815,0.30001783951069755,0.542199385248245,3.1936051969858936,0.9877999614670876,1.2576105386284508
2,10,3.2196115003150108,10,3.2378403402952616,0.4574298592159162,-0.24072078376943937,0.30563287759661334,0.5703746695856404,3.219611500329438,0.9877999614670878,1.2276895924687456
3,10,3.2653622580218875,10,3.2804601735120333,0.4574674972978575,-0.2406894901720305,0.30490400233782644,0.5667609029275773,3.2653622580363146,0.9877999614670878,1.2316214670604628
4,10,3.1710140059007887,10,3.2194812756425413,0.457541818277539,-0.24062769715024868,0.30351256843265245,0.5598252297713481,3.1710140059152154,0.9877999614670878,1.2390891556943944
5,12,3.261107106251313,12,3.310536639863684,0.4575060321378991,-0.24065745097905616,0.30417506098407243,0.5631334452171334,3.261107106268626,0.9812256588900355,1.2355399951819863
6,12,3.1823344572704517,12,3.4226872496771232,0.4579152733160604,-0.24031719377113916,0.29723606267723407,0.5279681431777018,3.1823344572877623,0.9812256588900354,1.272098046185834
7,10,3.2684931825119925,10,3.1857836572167773,0.4573671671597794,-0.24077290810373903,0.30688824410529436,0.5765668707695921,3.26849318252642,0.9877999614670878,1.2208864784926419
8,10,3.2040565735884257,10,3.222807177610164,0.45748592395981796,-0.24067416961074556,0.3045533416448914,0.5650175532230989,3.2040565736028532,0.9877999614670878,1.2335082246247084
9,11,3.377528916476352,11,3.212944852970934,0.4574235128556156,-0.24072606035193322,0.3057575278944556,0.570991333965595,3.377528916492222,0.984139623518973,1.2270158264944229
10,10,3.286727024891442,10,3.1768869689751,0.45743284685785135,-0.2407182997410544,0.30557437628945655,0.5700851177177946,3.2867270249058693,0.9877999614670876,1.2280056720273174
11,11,3.3180554419949893,11,3.3105205912226587,0.45743142645666746,-0.24071948071151011,0.30560217505229875,0.5702227184140183,3.3180554420108583,0.984139623518973,1.2278554874817589
12,11,3.2581772191618152,11,3.247479857428403,0.45743164202936415,-0.24071930147694737,0.30559795440484777,0.5702018279609882,3.258177219177685,0.9841396235189731,1.2278782910452573
13,10,3.1972398964855637,10,3.185605797430864,0.4574316092988913,-0.24071932869018914,0.30559859518882926,0.5702049996049858,3.1972398964999904,0.9877999614670878,1.227874829008568
14,12,3.308828633102114,12,3.350390219618496,0.45750874638162464,-0.24065519426335702,0.3041243397386334,0.5628805469224669,3.308828633119426,0.9812256588900355,1.2358121360263048
