window_id,src_ip,count,freq
0,10.101.29.181,25,0.0037503750375037503
0,10.102.139.254,14,0.0021002100210021
0,10.102.86.147,16,0.0024002400240024004
0,10.104.234.77,16,0.0024002400240024004
0,10.118.108.10,10,0.0015001500150015
0,10.118.71.222,20,0.003000300030003
0,10.122.93.63,8,0.0012001200120012002
0,10.125.31.21,13,0.0019501950195019502
0,10.134.30.127,12,0.0018001800180018
0,10.135.249.95,17,0.00255025502550255
0,10.141.206.104,12,0.0018001800180018
0,10.142.94.203,9,0.0013501350135013501
0,10.143.163.242,19,0.0028502850285028504
0,10.144.241.52,16,0.0024002400240024004
0,10.145.152.222,21,0.0031503150315031502
0,10.15.16.200,20,0.003000300030003
0,10.15.70.90,15,0.0022502250225022503
0,10.150.167.164,15,0.0022502250225022503
0,10.153.144.85,14,0.0021002100210021
0,10.155.114.136,13,0.0019501950195019502
0,10.155.125.20,19,0.0028502850285028504
0,10.159.167.96,19,0.0028502850285028504
0,10.165.251.113,16,0.0024002400240024004
0,10.171.55.136,23,0.0034503450345034505
0,10.175.250.134,20,0.003000300030003
0,10.175.57.105,9,0.0013501350135013501
0,10.178.101.236,15,0.0022502250225022503
0,10.18.10.235,14,0.0021002100210021
0,10.18.190.110,14,0.0021002100210021
0,10.187.243.67,15,0.0022502250225022503
0,10.190.96.4,14,0.0021002100210021
0,10.20.190.83,15,0.0022502250225022503
0,10.202.225.231,15,0.0022502250225022503
0,10.207.226.5,12,0.0018001800180018
0,10.208.194.220,14,0.0021002100210021
0,10.210.14.60,8,0.0012001200120012002
0,10.210.195.232,19,0.0028502850285028504
0,10.210.248.150,15,0.0022502250225022503
0,10.211.72.113,16,0.0024002400240024004
0,10.213.217.109,19,0.0028502850285028504
0,10.213.61.85,20,0.003000300030003
0,10.218.22.50,11,0.0016501650165016502
0,10.230.232.253,18,0.0027002700270027003
0,10.233.14.45,16,0.0024002400240024004
0,10.246.94.186,14,0.0021002100210021
0,10.247.11.1,20,0.003000300030003
0,10.250.200.235,22,0.0033003300330033004
0,10.32.168.30,21,0.0031503150315031502
0,10.32.88.23,18,0.0027002700270027003
0,10.41.197.41,19,0.0028502850285028504
0,10.41.213.54,11,0.0016501650165016502
0,10.46.130.129,19,0.0028502850285028504
0,10.49.237.32,16,0.0024002400240024004
0,10.50.214.121,13,0.0019501950195019502
0,10.51.229.186,17,0.00255025502550255
0,10.53.48.167,19,0.0028502850285028504
0,10.55.147.27,16,0.0024002400240024004
0,10.65.103.84,18,0.0027002700270027003
0,10.69.127.11,16,0.0024002400240024004
0,10.73.44.41,17,0.00255025502550255
0,10.76.209.251,19,0.0028502850285028504
0,10.76.71.238,17,0.00255025502550255
0,10.77.140.33,14,0.0021002100210021
0,10.77.154.8,22,0.0033003300330033004
0,10.77.56.164,12,0.0018001800180018
0,10.79.138.227,16,0.0024002400240024004
0,10.80.106.240,17,0.00255025502550255
0,10.87.243.72,21,0.0031503150315031502
0,10.91.20.143,12,0.0018001800180018
0,10.94.247.104,18,0.0027002700270027003
0,10.95.177.246,19,0.0028502850285028504
0,10.95.194.140,14,0.0021002100210021
0,10.97.227.13,20,0.003000300030003
0,10.98.219.61,14,0.0021002100210021
0,149.171.126.0,1,0.00015001500150015003
0,149.171.126.1,1,0.00015001500150015003
0,149.171.126.10,8,0.0012001200120012002
0,149.171.126.12,10,0.0015001500150015
0,149.171.126.14,5,0.00075007500750075
0,149.171.126.15,9,0.0013501350135013501
0,149.171.126.16,1,0.00015001500150015003
0,149.171.126.18,33,0.0049504950495049506
0,149.171.126.2,2,0.00030003000300030005
0,149.171.126.3,3,0.00045004500450045
0,149.171.126.4,1,0.00015001500150015003
0,149.171.126.5,3,0.00045004500450045
0,149.171.126.6,1,0.00015001500150015003
0,149.171.126.7,1,0.00015001500150015003
0,149.171.126.9,1,0.00015001500150015003
0,59.166.0.0,516,0.0774077407740774
0,59.166.0.1,553,0.08295829582958296
0,59.166.0.2,572,0.0858085808580858
0,59.166.0.3,538,0.08070807080708071
0,59.166.0.4,540,0.081008100810081
0,59.166.0.5,566,0.0849084908490849
0,59.166.0.6,505,0.07575757575757576
0,59.166.0.7,559,0.08385838583858386
0,59.166.0.8,530,0.07950795079507951
0,59.166.0.9,515,0.07725772577257725
1,10.40.85.1,1,0.00015001500150015003
