window_id,unique_src_ip,entropy_src_ip,unique_dst_ip,entropy_dst_ip,z_qubit_0,z_qubit_1,z_qubit_2,z_qubit_3,s_rho,trace_distance,s_entanglement
0,23,3.422784765209437,17,3.4129122887230103,0.5037023594022221,-0.20215297426364665,0.1692791522936985,0.7289229083189408,3.4227847652426178,0.25315065022080396,1.3595018298307648
1,20,3.4351609519779687,20,3.430537093910158,0.45770454664507415,-0.24049239918185977,0.30065065774072786,0.545412329703167,3.435160952006822,0.5180861255688183,1.254282538337661
2,23,3.408635906218452,19,3.40149815260498,0.49871334524000616,-0.20639627187467924,0.22151215554894385,0.6748900561887481,3.408635906251633,0.24899515041378298,1.344643777643471
3,22,3.426460261847996,20,3.4210516590891973,0.4822530111247587,-0.22008196047667494,0.26159589443069453,0.6198080272653496,3.4264602618797335,0.33011508947479534,1.3020867243951382
4,23,3.427077470198038,19,3.4201732568220256,0.4992417079740113,-0.20595697290323273,0.2177981371662454,0.6617744921027149,3.427077470231219,0.2521192502713423,1.3579500056896439
5,23,3.417087425435508,20,3.40735481783375,0.49202159957623126,-0.2119600196526383,0.23951458869938733,0.6432903187634352,3.417087425468689,0.2557019332850002,1.3318152174595634
6,20,3.408186703932843,17,3.403607819027645,0.4963055296028184,-0.20839821270958814,0.22755351747382999,0.6539230267319748,3.4081867039616967,0.5110730362281286,1.3467004755568892
7,20,3.415451665041379,17,3.4048526324935238,0.4964915164501801,-0.2082435768401561,0.2267036581268558,0.6522013746254579,3.415451665070232,0.510823453151187,1.3490555818249341
8,19,3.399553334085266,16,3.3940533318574886,0.49813763212659024,-0.20687493958209804,0.22115816253758433,0.6546206685333572,3.3995533341126762,0.6122972471752869,1.3566913458297034
9,22,3.4182358280673424,23,3.416012970068303,0.45716128548620527,-0.24094306881092142,0.30179911886295036,0.5571917539643256,3.418235828099081,0.3456788983272206,1.2421439202896682
10,23,3.418685157160501,20,3.412671730086178,0.49036945404342513,-0.21333367034094514,0.24631938197366893,0.6591099528217583,3.4186851571936825,0.2623890036547094,1.3104954362071144
11,21,3.4104407898866564,17,3.4049044293220714,0.5018684429929627,-0.20377301495574324,0.20519039346445284,0.6555167313660148,3.4104407899169527,0.42437838151700136,1.3798616080888566
12,24,3.4189304382562407,20,3.4146064910264493,0.49869695949591186,-0.20640989554656886,0.21904028911303136,0.6545955426517064,3.418930438290865,0.18324164239371793,1.3600310093704446
13,22,3.423970850454435,18,3.4126808116795067,0.5009615643197358,-0.20452702511341533,0.2097389379632808,0.656320897785514,3.4239708504861737,0.3293286087895788,1.3730087457857638
14,23,3.412939992780945,22,3.40773291552485,0.46712349615654536,-0.23266116021250527,0.28887223388065425,0.5839765704473784,3.412939992814124,0.24378547351439772,1.2616098131485876
