window_id,unique_src_ip,entropy_src_ip,unique_dst_ip,entropy_dst_ip,dst_concentration,mean_duration,mean_total_bytes,mean_pkts_per_sec,mean_outbound_ratio,mean_pkt_size,z_qubit_0,z_qubit_1,z_qubit_2,z_qubit_3,z_qubit_4,z_qubit_5,z_qubit_6,z_qubit_7,z_qubit_8,z_qubit_9,s_rho,trace_distance,s_entanglement
0,19,3.415034786534321,18,3.4140292938997425,0.1086434573829531,0.2317595843874674,8.396171018290255,6.855483527909239,0.6326442677070828,5.008038580587033,-0.3138145026527858,-0.2116686431041624,0.4829831608960865,-0.07997795869516028,0.33642996734702146,-0.5963259182002775,0.197053416645119,-0.032376890956123006,-0.1093814465203651,-0.31549201300133606,3.4150347865617308,0.148944207754701,0.5192291172612531
1,19,3.4289600720589046,17,3.4249564010212907,0.1050420168067226,0.2545798700834515,8.554830688676015,6.8364891197386655,0.6392892659063625,5.059864343225863,-0.2956501042098596,-0.1962790812059244,0.4905072601030833,-0.05743569313156759,0.3412290212562795,-0.6110961685585121,0.2329874011904621,-0.025170779698437843,-0.13116769500797026,-0.33076182590672876,3.4289600720863143,0.14321684521063793,0.4902756180416407
2,19,3.4256751299645045,16,3.4171754101243152,0.1044417767106842,0.2523729472494427,8.479096860922507,6.82652306302356,0.6345743709483794,5.047693430180401,-0.2948441164186022,-0.20381002667359857,0.5093688540317279,0.007248584108403038,0.3224073031732377,-0.6124180189537409,0.23381979762297236,-0.02595763074910763,-0.13513066737729265,-0.33040625657265316,3.425675129991914,0.15690860473067508,0.48260023116203193
3,19,3.4158176510263463,17,3.413193217984913,0.1086434573829531,0.250028238012045,8.574188427784424,6.797383880000317,0.636390130852341,5.054647607543361,-0.296415428966379,-0.19615253951590497,0.4885286444192445,-0.05549109279477159,0.33681812124493526,-0.61149640757798,0.23587372875386356,-0.022400027625540817,-0.13220361169479758,-0.3293798886585701,3.4158176510537555,0.14227193860837897,0.48910792294637984
4,19,3.4009979019936565,17,3.390603425460526,0.1122448979591836,0.2561608683608209,8.62274309646074,6.833190569400717,0.6429141860744297,5.076526469905181,-0.29613838444222856,-0.19654383854676769,0.4897688380796489,-0.057848492936794824,0.34074850366728576,-0.6110729898115277,0.23924930104243186,-0.02454308574956223,-0.1326968267141031,-0.3287915807921371,3.4009979020210657,0.1504197263630989,0.49153698239721916
5,15,3.4285344028912026,13,3.4203498017006937,0.1062424969987995,0.223630850652938,8.402689096601415,6.904480592453551,0.6370091380552221,4.99606089527638,-0.31297609547653155,-0.2195045791468728,0.5129397675488068,0.008168021354889742,0.2972248918974526,-0.6159413170111617,0.34324355995902284,-0.1302626850047574,-0.14524480685568303,-0.2778398616565208,3.4285344029128417,0.3620029216937373,0.47782654729711227
6,31,4.099728069491651,20,3.628046914598581,0.1440576230492196,0.2941341903036547,8.334992086561677,6.566307346033934,0.655034280312125,5.066495677899778,-0.27887980124363515,-0.16376187734374098,0.5210719152211184,0.24797800927558802,0.23122785943904792,-0.6086907829957858,-0.05535129473247884,0.14682773838230273,-0.032187549549245305,-0.3892003158557239,4.099728069536373,0.8092899212190849,0.48178618407755497
7,18,3.437052362555213,16,3.425552747533524,0.1080432172869147,0.2385892886205746,8.49169000037726,6.81484531108571,0.6376664051620649,5.058375998748439,-0.30280341261830324,-0.2027889335853894,0.4930357075436514,-0.02934846018290679,0.31244177713542726,-0.6134121188616435,0.24720835126801724,-0.07315258264552861,-0.15689276150918854,-0.33388604772631786,3.4370523625811797,0.1486105778827045,0.4784174217088409
8,28,3.796577188285157,19,3.601075941343264,0.1020408163265306,0.2794555210425671,8.414150610561057,6.727755937459225,0.6457803367346938,5.030264222863678,-0.27878303598585485,-0.173900388036876,0.5241404139280449,0.20721600840631174,0.2532505358560506,-0.6093863383520087,2.8164112675200127e-05,0.10127099210253944,-0.07438865556517915,-0.38506781800979367,3.7965771883255486,0.8203330556566311,0.4791236457346705
9,19,3.398905994622778,15,3.391974927060106,0.1086434573829531,0.2346880787432326,8.52540865660015,6.819489318727924,0.6445248589435775,5.04216574571675,-0.29518489625578614,-0.2060517853423656,0.5200776313195327,0.0760207653127015,0.27899526208089265,-0.6143339947704999,0.22165709632564198,-0.04780875489310977,-0.15330558051235635,-0.3420736556836314,3.3989059946501885,0.15049710218216164,0.470089755475058
