window_id,unique_src_ip,entropy_src_ip,unique_dst_ip,entropy_dst_ip,z_qubit_0,z_qubit_1,z_qubit_2,z_qubit_3,s_rho,trace_distance,s_entanglement
0,20,3.4092024171399262,19,3.40179357466946,0.47484341158547116,-0.22617631192011467,0.29172682757313523,0.7068535236891427,3.4092024171687787,0.5162837153247981,1.1820763440961297
1,24,3.405164040117621,23,3.401785245300938,0.46391169580540614,-0.2353315616241489,0.2923683407060355,0.5665302714841582,3.405164040152242,0.18187441010428196,1.2628818624737659
2,26,3.4256798167506552,21,3.418155440415506,0.5008489568701686,-0.20462065082467074,0.21226888944832978,0.672583090714588,3.4256798167881612,0.15535728602818355,1.360056957005322
3,93,3.9572256765587386,30,3.760244455778996,0.39919482109031,-0.28913939981527936,0.09703525648225125,0.15447013753451477,3.957225676692896,0.9741825249780828,1.5538591092062144
4,28,3.429428344732826,24,3.418445295033232,0.49560041124136256,-0.2089844723963521,0.24054458785386562,0.7358063587164816,3.4294283447732163,0.29347692445997164,1.2742904240336257
5,26,3.4174579749711422,21,3.409705254776505,0.5013531938407612,-0.20420141084370644,0.20597057794965692,0.6409206035212366,3.417457975008647,0.1591665322913361,1.3867880326986686
6,28,3.440393746745099,22,3.429373702635145,0.5034537173082526,-0.20245496330041807,0.19585422515749926,0.6573805231401006,3.4403937467854915,0.2907307496028213,1.3910254063674878
7,27,3.438282853477248,25,3.4319698164275505,0.4771197004976818,-0.22434997169975332,0.27193507010643303,0.6103271445835784,3.438282853516197,0.21345782496164556,1.2854828790175514
8,27,3.417678696642664,23,3.410143645574919,0.493960225229041,-0.21034817952749696,0.23542368113682866,0.656294004274214,3.417678696681613,0.21283634617206498,1.3319380115612445
9,22,3.3990039930559286,18,3.393874882533081,0.5007682106640711,-0.20468778600094992,0.21058103784608895,0.6559386244573452,3.399003993087665,0.33646425644661554,1.3720065519548605
10,93,4.066883620825117,32,3.8199747805870063,0.40854660127321235,-0.2813640077387019,0.09506093207247279,0.19060839154690468,4.066883620959278,0.9644403295931758,1.551874370292687
11,25,3.411223652000345,21,3.4067799628991944,0.49890343540931775,-0.20623822436207792,0.22828736152092965,0.7348178653416821,3.411223652036409,0.15026841659600368,1.2960724801062753
12,25,3.4084356694986275,24,3.405208893278169,0.46523374199079615,-0.23423236690039478,0.28958324385937617,0.5653755150794593,3.4084356695346907,0.1413669932002189,1.270103306953984
13,27,3.433706315747402,20,3.4203923535514,0.5048552650454885,-0.20128966824879055,0.17743147024566971,0.6602320824197251,3.4337063157863503,0.21442895150809302,1.4089874421739106
14,95,4.299940067514102,31,3.9406670901739966,0.39907889895424087,-0.28923578147103524,0.09714180492032093,0.1541372614176586,4.299940067651136,0.9525166402200445,1.5530494949112232
