window_id,unique_src_ip,entropy_src_ip,unique_dst_ip,entropy_dst_ip,z_qubit_0,z_qubit_1,z_qubit_2,z_qubit_3,s_rho,trace_distance,s_entanglement
0,26,3.4223629935758684,21,3.414284520768426,0.5030947009725754,-0.20268630635940707,0.20888742270676017,0.763063174085237,3.422362993613375,0.15948460147093213,1.303420288014359
1,23,3.426247313990563,25,3.4210065618286314,0.43940231921864537,-0.2500774910343154,0.26108441964392715,0.5399518465952265,3.4262473140237417,0.24000845673243187,1.263725753071751
2,23,3.42891764109312,23,3.421537221171451,0.4573851011227613,-0.2407579971893522,0.30652349461237355,0.5747719218069777,3.4289176411262994,0.24317840374510807,1.2228671142984782
3,24,3.412663025043147,21,3.404741226676492,0.48877609583745285,-0.21465844322135552,0.24980489679240808,0.652637643941793,3.412663025077768,0.1812439916849685,1.3074797801369353
4,26,3.4179393879698408,22,3.409170264317132,0.49557554246908925,-0.2090051491499863,0.22962160495737122,0.6510953323501238,3.417939388007347,0.15519459750049308,1.344795406497655
5,25,3.433096340979754,22,3.423254873909714,0.48904562586527367,-0.21443434667484407,0.2472737965381091,0.6393639558479536,3.433096341015819,0.14334547969476397,1.319644788735864
6,23,3.418621950663884,24,3.413249607844026,0.4575445873247666,-0.24062539486903034,0.30346185606221676,0.5595715488298788,3.418621950697063,0.247153970939335,1.23936035192586
7,21,3.4089763591363598,19,3.401418766436213,0.4816092157953593,-0.22061723408290237,0.2658665468000011,0.6387317515158081,3.4089763591666546,0.4236893188270298,1.282777223795277
8,22,3.418296520645775,21,3.411883680674387,0.46622899286397723,-0.2334048810525466,0.29075583024766916,0.5844629543259188,3.4182965206775116,0.3387998390162565,1.2568658599194782
9,27,3.410972067491596,25,3.406217450603929,0.47444492514228226,-0.2265738720372554,0.27868015380253763,0.6160440103366117,3.4109720675305444,0.2202594974895933,1.2674054763415965
10,80,4.024729309328478,32,3.8087275726898255,0.43336117990778644,-0.2607323125613879,0.0933913581157874,0.29111710687074527,4.024729309443883,0.9598488226593789,1.5428410002808304
11,81,3.871786187923662,30,3.71299064704813,0.41464739888848945,-0.27629159451780955,0.09566097434128581,0.2237293130510655,3.8717861880405087,0.973763705010406,1.5208201907988248
12,27,3.429255167144769,24,3.422562174435029,0.48914964650166737,-0.21434786033575204,0.25709295046973296,0.7121091413345959,3.4292551671837175,0.2149891816623246,1.2576371874164702
13,83,4.058946302084372,30,3.8292351497375887,0.416397516647719,-0.27483648634673963,0.09349782754238445,0.21952442500976066,4.058946302204102,0.9635945005525127,1.5545645661551986
14,82,4.141539001760063,31,3.873199798712486,0.4177104786529632,-0.2737448445231764,0.09545864921982691,0.23900773735370498,4.141539001878345,0.9536925614370915,1.5129924467674036
