src_ip,dst_ip,src_port,dst_port,outbound_byte_ratio,duration,packets_per_second,total_packets,total_bytes,packet_size_avg,packet_size_std,proto_TCP,proto_UDP,proto_ICMP,proto_other,window_id
59.166.0.4,149.171.126.0,41465,21,0.642466,0.001998002662673056,8.699681400989514,2.5649493574615367,6.594413459749778,4.124442587988544,0.0,1,0,0,0,0
59.166.0.1,149.171.126.3,23369,21,0.583278,0.7476353658440151,3.7879432167672396,3.8918202981106265,8.00736706798333,4.151695863939468,0.0,1,0,0,0,0
59.166.0.6,149.171.126.2,64172,21,0.575752,0.6081338062329886,4.664734434042223,4.48863636973214,8.633731007664188,4.171761440806576,0.0,1,0,0,0,0
59.166.0.3,149.171.126.3,40016,11091,0.382704,0.5092243423990168,4.481299384933775,4.07753744390572,8.993303139093733,4.939916798862412,5.41598483108189,1,0,0,0,0
59.166.0.9,149.171.126.9,51443,30268,0.94044,0.05921185963184608,7.933038611062014,5.14166355650266,11.309988870964506,6.176258534508202,6.323254533728031,1,0,0,0,0
59.166.0.4,149.171.126.3,10746,25,0.083292,0.0246926125903715,8.232440158470336,4.553876891600541,10.611055255757304,6.07004956517576,6.259879291602824,1,0,0,0,0
59.166.0.2,149.171.126.0,7990,6881,0.516332,0.017839918128331,7.544273317436665,3.5553480614894135,8.066207568006263,4.5501548048006795,4.6453588632052725,1,0,0,0,0
59.166.0.9,149.171.126.2,12750,38053,0.372549,0.0009995003330835331,8.987321812850125,2.1972245773362196,6.705639094860003,4.634728988229636,4.032923417015119,0,1,0,0,0
59.166.0.8,149.171.126.9,5317,53,0.554795,0.0009995003330835331,8.294299608857235,1.6094379124341003,5.680172609017068,4.304065093204169,0.0,0,1,0,0,0
59.166.0.4,149.171.126.3,13499,6881,0.516332,0.019802627296179712,7.438971592395862,3.5553480614894135,8.066207568006263,4.5501548048006795,4.6453588632052725,1,0,0,0,0
59.166.0.8,149.171.126.3,24927,15026,0.034602,0.32353172534547814,3.9769868298614472,3.044522437723423,9.13227071655426,6.138590611998276,6.315720270433907,1,0,0,0,0
59.166.0.3,149.171.126.7,41491,143,0.663106,1.2225982684491008,4.6492429837173415,5.517452896464707,10.052726188002366,4.549879100545938,4.913486914504098,1,0,0,0,0
59.166.0.1,149.171.126.1,5436,143,0.674963,0.7636056442085066,5.381761453735281,5.517452896464707,10.087016713216245,4.583814743097569,4.988252750075052,1,0,0,0,0
59.166.0.6,149.171.126.9,44182,143,0.671987,0.0344014267173324,8.865977082772515,5.517452896464707,10.077902937758985,4.574794119376982,4.913486914504098,1,0,0,0,0
59.166.0.7,149.171.126.6,4644,21,0.608943,0.005982071677547464,8.112028038217101,3.044522437723423,7.115582126184454,4.135166556742356,0.0,1,0,0,0,0
59.166.0.2,149.171.126.6,43443,43350,0.872265,0.008959741371471904,8.959154506887819,4.2626798770413155,9.767610553984774,5.523059639225943,6.046573190909517,1,0,0,0,0
59.166.0.5,149.171.126.6,53946,6881,0.970589,0.3701832939635246,6.268690356632043,5.4680601411351315,12.098080893426141,6.6355572279399295,6.370463134722746,1,0,0,0,0
59.166.0.3,149.171.126.1,22391,21,0.955446,0.0009995003330835331,8.294299608857235,1.6094379124341003,5.313205979041787,3.9415818076696905,0.0,1,0,0,0,0
59.166.0.3,149.171.126.4,32235,50550,0.888472,0.013902905168991422,8.625586247053151,4.3694478524670215,9.992459506338392,5.639266744370028,6.091897976084839,1,0,0,0,0
59.166.0.1,149.171.126.1,37344,53,0.554795,0.0009995003330835331,8.294299608857235,1.6094379124341003,5.680172609017068,4.304065093204169,0.0,0,1,0,0,0
59.166.0.9,149.171.126.7,27779,21,0.609261,0.019802627296179712,6.90875477931522,3.044522437723423,7.116394144093465,4.13596623691292,0.0,1,0,0,0,0
59.166.0.1,149.171.126.5,39045,53,0.549383,0.0009995003330835331,8.294299608857235,1.6094379124341003,5.783825182329737,4.406719247264253,0.0,0,1,0,0,0
59.166.0.7,149.171.126.6,62666,36208,0.891904,0.01882175424058776,8.320268686611348,4.3694478524670215,10.023712049842496,5.670411285761588,6.138656378070427,1,0,0,0,0
59.166.0.8,149.171.126.4,29225,57590,0.4,0.3228078744271551,4.99708812416598,4.04305126783455,8.914760527397261,4.896773134250345,4.97309234817075,1,0,0,0,0
59.166.0.6,149.171.126.7,22158,80,0.857914,0.7701082216960736,3.3529243287676387,3.4965075614664802,9.3803362790795,5.917212333782771,6.128884723601532,1,0,0,0,0
59.166.0.6,149.171.126.0,47847,32582,0.935819,0.1239859797809912,7.009463679177501,4.990432586778736,11.097909896050213,6.116496739576583,6.302605138652836,1,0,0,0,0
59.166.0.5,149.171.126.5,12158,21,0.584322,0.023716526617316044,8.283830939823506,4.564348191467836,8.696844519654313,4.158554076117724,0.0,1,0,0,0,0
59.166.0.0,149.171.126.3,63647,80,0.857914,0.8298610038757673,3.2483820820399565,3.4965075614664802,9.3803362790795,5.917212333782771,6.128884723601532,1,0,0,0,0
59.166.0.8,149.171.126.7,22321,80,0.857914,0.7352483565785808,3.416609010068595,3.4965075614664802,9.3803362790795,5.917212333782771,6.128884723601532,1,0,0,0,0
59.166.0.7,149.171.126.9,59198,25,0.080901,0.028587456851912555,8.062563193732846,4.532599493153256,10.60893378868309,6.089389881684986,6.266592382621285,1,0,0,0,0
59.166.0.5,149.171.126.4,39559,45979,0.909396,0.05638033343610764,7.347766175689693,4.51085950651685,10.320650638390102,5.823768841195373,6.186902465441298,1,0,0,0,0
59.166.0.3,149.171.126.8,62743,6881,0.977431,2.007139629924431,5.246584428162804,7.1049654482698426,13.854310990504338,6.751335936184009,6.367584330569972,1,0,0,0,0
59.166.0.8,149.171.126.0,15560,34073,0.045338,0.002995508979798479,8.900321797966583,3.1354942159291497,9.143452426434552,6.054652724910979,6.287228129139894,1,0,0,0,0
59.166.0.4,149.171.126.9,5548,80,0.857914,0.7514160886839212,3.386808658702809,3.4965075614664802,9.3803362790795,5.917212333782771,6.128884723601532,1,0,0,0,0
59.166.0.3,149.171.126.8,30328,111,0.354545,0.11600367575630613,4.190270461523175,2.1972245773362196,6.78105762593618,4.709530201312334,4.174387269895637,0,1,0,0,0
59.166.0.6,149.171.126.7,26048,25436,0.911197,0.09712671073072274,6.868790219706618,4.59511985013459,10.419032025002059,5.836956660990152,6.182409467677388,1,0,0,0,0
59.166.0.9,149.171.126.6,49199,21,0.577468,0.43954442176102704,4.932177478151384,4.343805421853684,8.491670234185152,4.1762074738573105,0.0,1,0,0,0,0
59.166.0.4,149.171.126.7,6855,111,0.354545,0.20701416938432615,3.577461993253388,2.1972245773362196,6.78105762593618,4.709530201312334,4.174387269895637,0,1,0,0,0
59.166.0.4,149.171.126.8,7926,5852,0.934476,0.0889262091944015,7.288494261121697,4.919980925828125,11.026873751302885,6.116411403438429,6.3238567843396964,1,0,0,0,0
59.166.0.8,149.171.126.2,41607,80,0.865509,0.8527117502312838,3.1479494568094424,3.4339872044851463,9.371523409567573,5.972791281842361,6.147944128651455,1,0,0,0,0
59.166.0.0,149.171.126.3,28264,21,0.575752,0.9372691382593468,4.054642079703259,4.48863636973214,8.633731007664188,4.171761440806576,0.0,1,0,0,0,0
59.166.0.4,149.171.126.5,25647,80,0.865509,0.7183274790902435,3.3858889363842866,3.4339872044851463,9.371523409567573,5.972791281842361,6.147944128651455,1,0,0,0,0
59.166.0.9,149.171.126.8,63726,80,0.857914,0.7114781372446687,3.4612962182189193,3.4965075614664802,9.3803362790795,5.917212333782771,6.128884723601532,1,0,0,0,0
59.166.0.5,149.171.126.2,34617,22,0.594871,0.005982071677547464,9.141454637571277,4.04305126783455,9.127284796838858,5.1078916334484195,5.414802960891331,1,0,0,0,0
59.166.0.4,149.171.126.4,43292,3490,0.914745,0.02664193094642118,8.155500387908306,4.553876891600541,10.418613914853811,5.878093308895616,6.2082518703368645,1,0,0,0,0
59.166.0.6,149.171.126.7,39987,25,0.081033,0.5538851132264376,4.830904969159357,4.532599493153256,10.607302628220587,6.08776238220203,6.266592382621285,1,0,0,0,0
59.166.0.8,149.171.126.8,64445,80,0.982194,2.7447035187502458,4.3521903259309695,7.018401799069201,13.917726835682698,6.901226847069014,6.347995762968329,1,0,0,0,0
59.166.0.5,149.171.126.2,1307,53,0.549383,0.0009995003330835331,8.294299608857235,1.6094379124341003,5.783825182329737,4.406719247264253,0.0,0,1,0,0,0
59.166.0.6,149.171.126.2,25812,21,0.57545,1.422867341350731,3.3654105712438285,4.48863636973214,8.633018756921828,4.171060063956638,0.0,1,0,0,0,0
59.166.0.9,149.171.126.7,12215,5190,0.68587,0.003992021269537453,8.699681400989514,3.2188758248682006,8.101374671228582,4.9302684622334825,5.275945578883872,1,0,0,0,0
149.171.126.15,175.45.176.3,1043,53,0.0,0.0009995003330835331,6.90875477931522,0.6931471805599453,4.890349128221754,4.890349128221754,0.0,0,1,0,0,0
59.166.0.9,149.171.126.7,52813,5190,0.679904,0.003992021269537453,8.699681400989514,3.2188758248682006,8.109224953089955,4.93806460126142,5.275945578883872,1,0,0,0,0
59.166.0.7,149.171.126.3,36773,63646,0.875306,0.0246926125903715,6.825460036255307,3.1780538303479458,8.786456678344,5.654318169804993,6.126294350806901,1,0,0,0,0
59.166.0.5,149.171.126.7,19149,53,0.549383,0.0009995003330835331,8.294299608857235,1.6094379124341003,5.783825182329737,4.406719247264253,0.0,0,1,0,0,0
59.166.0.5,149.171.126.7,64066,16280,0.901838,0.011928570865273802,8.829714207166164,4.418840607796598,10.161882410862972,5.758286057548999,6.170729228080899,1,0,0,0,0
59.166.0.4,149.171.126.1,29500,21,0.955446,0.0009995003330835331,8.294299608857235,1.6094379124341003,5.313205979041787,3.9415818076696905,0.0,1,0,0,0,0
59.166.0.0,149.171.126.3,57516,5190,0.835991,0.5247285289349821,4.98311016972932,4.61512051684126,10.035786936549613,5.434943964079862,5.916771768218899,1,0,0,0,0
59.166.0.0,149.171.126.7,31841,21,0.577468,0.02176149178151269,8.14773559783648,4.343805421853684,8.491670234185152,4.1762074738573105,0.0,1,0,0,0,0
59.166.0.7,149.171.126.0,5521,21590,0.954152,0.24529635595534308,4.289670719230114,3.044522437723423,9.13227071655426,6.138590611998276,6.315720270433907,1,0,0,0,0
59.166.0.4,149.171.126.1,1287,64151,0.877596,0.011928570865273802,8.727075871467651,4.31748811353631,9.855819258834627,5.555575060805469,6.043027974131427,1,0,0,0,0
59.166.0.2,149.171.126.4,18929,21,0.642466,0.04879016416943201,5.484796933490655,2.5649493574615367,6.594413459749778,4.124442587988544,0.0,1,0,0,0,0
59.166.0.3,149.171.126.1,28019,53,0.554795,0.0009995003330835331,8.294299608857235,1.6094379124341003,5.680172609017068,4.304065093204169,0.0,0,1,0,0,0
