src_ip,dst_ip,src_port,dst_port,outbound_byte_ratio,duration,packets_per_second,total_packets,total_bytes,packet_size_avg,packet_size_std,proto_TCP,proto_UDP,proto_ICMP,proto_other,window_id
59.166.0.3,149.171.126.2,40413,21,0.583139,0.007968169649176874,8.699681400989514,3.8918202981106265,8.007034012193408,4.151367930832742,0.0,1,0,0,0,0
59.166.0.2,149.171.126.9,9873,38306,0.934565,0.11689375147149933,6.971214588918236,4.890349128221754,10.99800814830098,6.117396110927509,6.31666026171243,1,0,0,0,0
59.166.0.3,149.171.126.7,37999,8344,0.895888,0.08157998699242287,6.872859317872828,4.418840607796598,10.10303488999515,5.699627514752885,6.130345740868358,1,0,0,0,0
59.166.0.6,149.171.126.2,1078,48047,0.852941,0.044973365642731154,5.721451539945092,2.70805020110221,7.685703061234547,5.052599490455562,5.510799013220489,1,0,0,0,0
59.166.0.2,149.171.126.7,48244,21,0.579318,0.2468600779315258,5.303304908059076,4.04305126783455,8.174702882469461,4.1647253589839,0.0,1,0,0,0,0
59.166.0.2,149.171.126.1,20123,111,0.348624,0.003992021269537453,7.601402334583733,2.1972245773362196,6.771935555839602,4.700480365792417,4.174387269895637,0,1,0,0,0
59.166.0.0,149.171.126.6,42317,25,0.0833,0.02664193094642118,8.155500387908306,4.553876891600541,10.610956682603621,6.069951215549388,6.259879291602824,1,0,0,0,0
59.166.0.5,149.171.126.3,56314,62335,0.891513,0.011928570865273802,8.829714207166164,4.418840607796598,10.101969490779476,5.698565637258869,6.130345740868358,1,0,0,0,0
59.166.0.0,149.171.126.4,63919,6881,0.516332,0.017839918128331,7.544273317436665,3.5553480614894135,8.066207568006263,4.5501548048006795,4.6453588632052725,1,0,0,0,0
59.166.0.9,149.171.126.8,9959,21,0.642466,0.001998002662673056,8.699681400989514,2.5649493574615367,6.594413459749778,4.124442587988544,0.0,1,0,0,0,0
59.166.0.1,149.171.126.8,22034,1691,0.898776,0.0246926125903715,8.14351740579748,4.465908118654584,10.177286194629282,5.726165749607122,6.15255982657178,1,0,0,0,0
59.166.0.3,149.171.126.5,5617,53,0.549383,0.0009995003330835331,8.294299608857235,1.6094379124341003,5.783825182329737,4.406719247264253,0.0,0,1,0,0,0
59.166.0.6,149.171.126.2,54728,53,0.549383,0.0009995003330835331,8.294299608857235,1.6094379124341003,5.783825182329737,4.406719247264253,0.0,0,1,0,0,0
59.166.0.7,149.171.126.2,34462,41397,0.89205,0.009950330853168083,9.012011377036412,4.418840607796598,10.06683863569798,5.663553123932358,6.116825208789174,1,0,0,0,0
59.166.0.5,149.171.126.8,4634,80,0.865509,0.8666802313208206,3.124780287087491,3.4339872044851463,9.371523409567573,5.972791281842361,6.147944128651455,1,0,0,0,0
59.166.0.8,149.171.126.2,6451,21,0.575601,0.5721088521828892,4.7448420112593475,4.48863636973214,8.633374945705647,4.171410813872791,0.0,1,0,0,0,0
59.166.0.5,149.171.126.1,27371,25196,0.939609,0.1239859797809912,7.009463679177501,4.990432586778736,11.158775901002087,6.177233351145036,6.340477485456539,1,0,0,0,0
59.166.0.9,149.171.126.8,63680,53,0.554795,0.0009995003330835331,8.294299608857235,1.6094379124341003,5.680172609017068,4.304065093204169,0.0,0,1,0,0,0
59.166.0.8,149.171.126.6,11221,111,0.354545,0.004987541511039074,7.3783837129967145,2.1972245773362196,6.78105762593618,4.709530201312334,4.174387269895637,0,1,0,0,0
59.166.0.1,149.171.126.2,25496,23492,0.916924,0.02176149178151269,8.401904768998266,4.59511985013459,10.480297526724614,5.89805052870284,6.226339371169345,1,0,0,0,0
59.166.0.1,149.171.126.6,58526,46019,0.034602,0.20130685670503531,4.507404081868976,3.044522437723423,9.13227071655426,6.138590611998276,6.315720270433907,1,0,0,0,0
