window_id,unique_src_ip,entropy_src_ip,unique_dst_ip,entropy_dst_ip,dst_concentration,mean_duration,mean_total_bytes,mean_pkts_per_sec,mean_outbound_ratio,mean_pkt_size
0,26,3.422851357161831,22,3.414518113076545,0.10876087608760876,0.24853661328950757,8.530901018101709,6.8110753069849554,0.6458573423342334,5.049072511459959
1,23,3.4175775695663986,22,3.410617921595063,0.10546054605460546,0.23242779604925978,8.51829044524289,6.866720015427794,0.6433230903090309,5.044501220256654
2,97,3.6919565171204765,32,3.606938527612181,0.10246024602460246,0.24609816690809613,8.455552974725286,6.740908933893875,0.6303488237323732,5.030950895195292
3,23,3.409928297836119,21,3.4027046421570835,0.10486048604860486,0.23007438768085164,8.530208203949869,6.878397493728275,0.6397642049204921,5.0491221758590425
4,26,3.4268886599269814,21,3.4186409050495685,0.1035103510351035,0.23796093925211417,8.508138405834895,6.8849883942856955,0.6409279200420042,5.045522744683133
5,95,3.9712712691937697,29,3.7643832188169277,0.09945994599459947,0.25810024599300097,8.423884971739158,6.643662773715774,0.6155241546654666,5.020252419378905
6,24,3.418691563288177,20,3.4103913172652462,0.10516051605160516,0.23127760696610844,8.51606497427624,6.8835878908412615,0.6390798229822983,5.043460239866823
7,23,3.4209001651537583,20,3.4115633815289947,0.10696069606960697,0.2491072580738931,8.512923583303566,6.823678270914819,0.6397736108610861,5.053762117797175
8,58,3.4811461330863427,32,3.464371882996175,0.10636063606360636,0.2410522807995824,8.530757489670343,6.84707561210574,0.6435091246624663,5.047549468473557
9,95,3.8837486015405664,31,3.719635051526785,0.09615961596159615,0.25620074072000476,8.475766334291158,6.6908488446459975,0.6270765309030903,5.041545454019073
10,23,3.4247720389727068,21,3.415998016920871,0.1038103810381038,0.24059342880340817,8.517855804183336,6.840157409538346,0.6410708586858685,5.045807136715041
11,93,3.9995605379736583,32,3.7898154325540627,0.09900990099009901,0.2608829909766382,8.398744468206246,6.6219877090783665,0.6187092848784879,5.015691324284002
12,26,3.4221715608113126,22,3.414716552384788,0.10441044104410441,0.22969373557827646,8.458514553171923,6.8842882724440955,0.6367700663066307,5.037196916187248
13,23,3.4266426057950983,23,3.4202271119953407,0.10801080108010801,0.23429560806531813,8.527365203898112,6.871957947570592,0.6429205888088808,5.064639844918554
14,28,3.440634896014637,24,3.4302994618090095,0.11129418813660875,0.23830193039811265,8.515757675236689,6.869362616846426,0.6408200756440983,5.0433995154631415
