window_id,src_ip,count,freq
0,10.40.85.1,5,0.00075007500750075
0,10.40.85.10,2,0.00030003000300030005
0,149.171.126.0,2,0.00030003000300030005
0,149.171.126.1,1,0.00015001500150015003
0,149.171.126.10,6,0.0009000900090009
0,149.171.126.12,14,0.0021002100210021
0,149.171.126.14,8,0.0012001200120012002
0,149.171.126.15,9,0.0013501350135013501
0,149.171.126.16,1,0.00015001500150015003
0,149.171.126.18,38,0.005700570057005701
0,149.171.126.19,1,0.00015001500150015003
0,149.171.126.2,1,0.00015001500150015003
0,149.171.126.4,3,0.00045004500450045
0,149.171.126.6,2,0.00030003000300030005
0,149.171.126.8,1,0.00015001500150015003
0,149.171.126.9,1,0.00015001500150015003
0,59.166.0.0,706,0.10591059105910591
0,59.166.0.1,601,0.09015901590159016
0,59.166.0.2,694,0.1041104110411041
0,59.166.0.3,656,0.09840984098409841
0,59.166.0.4,685,0.10276027602760276
0,59.166.0.5,658,0.09870987098709871
0,59.166.0.6,645,0.09675967596759676
0,59.166.0.7,669,0.10036003600360036
0,59.166.0.8,647,0.09705970597059706
0,59.166.0.9,610,0.09150915091509151
1,10.40.85.1,3,0.00045004500450045
1,10.40.85.10,1,0.00015001500150015003
1,149.171.126.0,3,0.00045004500450045
1,149.171.126.10,13,0.0019501950195019502
1,149.171.126.12,8,0.0012001200120012002
1,149.171.126.14,11,0.0016501650165016502
1,149.171.126.15,10,0.0015001500150015
1,149.171.126.18,32,0.004800480048004801
1,149.171.126.2,1,0.00015001500150015003
1,149.171.126.4,1,0.00015001500150015003
1,149.171.126.5,2,0.00030003000300030005
1,149.171.126.6,2,0.00030003000300030005
1,149.171.126.8,2,0.00030003000300030005
1,59.166.0.0,636,0.09540954095409541
1,59.166.0.1,668,0.1002100210021002
1,59.166.0.2,678,0.10171017101710171
1,59.166.0.3,658,0.09870987098709871
1,59.166.0.4,703,0.10546054605460546
1,59.166.0.5,648,0.09720972097209721
1,59.166.0.6,620,0.093009300930093
1,59.166.0.7,646,0.0969096909690969
1,59.166.0.8,641,0.09615961596159615
1,59.166.0.9,679,0.10186018601860186
2,10.10.153.189,5,0.00075007500750075
2,10.10.24.239,2,0.00030003000300030005
2,10.100.1.123,2,0.00030003000300030005
2,10.104.112.96,2,0.00030003000300030005
