window_id,unique_src_ip,entropy_src_ip,unique_dst_ip,entropy_dst_ip
0,22,3.4293367466614946,22,3.4264371372931337
1,25,3.444576217599605,21,3.4332209801174076
2,24,3.4181722987781757,20,3.412925886949936
3,21,3.4211237523063924,17,3.410151668679388
4,23,3.424558667264801,21,3.4198715977123486
5,21,3.422875843588345,19,3.415718103544631
6,21,3.423095562790116,19,3.4133221800289917
7,21,3.431374285976719,18,3.4245625024575332
8,23,3.4126544586767027,20,3.407656862731016
9,22,3.438340888999969,18,3.4295510598422307
10,20,3.429584846740836,17,3.420748448376334
11,19,3.4145874901264075,17,3.4050378147521916
12,23,3.4270804959734895,19,3.4191289805543463
13,22,3.424122950348533,20,3.4173988767413763
14,20,3.3909589830146496,17,3.3888225985992566
