window_id,unique_src_ip,entropy_src_ip,unique_dst_ip,entropy_dst_ip
0,19,3.4334202807913203,17,3.429429812223191
1,13,3.3541381206333005,12,3.358315307827687
2,15,3.4071227803169357,14,3.401877556896824
3,17,3.430365528408457,15,3.4184230061388736
4,16,3.395714001109726,15,3.3958054773237705
5,15,3.387362280370788,14,3.3856574915230566
6,16,3.3934586573934937,14,3.3782680384042094
7,16,3.3932619936770783,15,3.389745190720091
8,16,3.4087614191720976,14,3.400633048804304
9,16,3.3994046302255754,15,3.403065571800362
10,14,3.3713293664012376,13,3.377412221565012
11,16,3.3983971106578883,14,3.379208590736488
12,14,3.3652064922902203,13,3.36514309067529
13,13,3.3649161762287334,13,3.362535197521388
14,16,3.4207187789895332,14,3.4112505051316324
