window_id,src_ip,count,freq
0,149.171.126.12,3,0.003601440576230492
0,149.171.126.14,2,0.0024009603841536613
0,149.171.126.15,2,0.0024009603841536613
0,149.171.126.4,1,0.0012004801920768306
0,149.171.126.7,1,0.0012004801920768306
0,59.166.0.0,93,0.11164465786314526
0,59.166.0.1,77,0.09243697478991597
0,59.166.0.2,83,0.09963985594237695
0,59.166.0.3,91,0.1092436974789916
0,59.166.0.4,82,0.09843937575030012
0,59.166.0.5,90,0.10804321728691477
0,59.166.0.6,80,0.09603841536614646
0,59.166.0.7,79,0.09483793517406963
0,59.166.0.8,65,0.07803121248499399
0,59.166.0.9,84,0.10084033613445378
1,149.171.126.10,2,0.0024009603841536613
1,149.171.126.12,2,0.0024009603841536613
1,149.171.126.14,3,0.003601440576230492
1,149.171.126.15,3,0.003601440576230492
1,149.171.126.18,3,0.003601440576230492
1,59.166.0.0,86,0.10324129651860744
1,59.166.0.1,84,0.10084033613445378
1,59.166.0.2,92,0.11044417767106843
1,59.166.0.3,79,0.09483793517406963
1,59.166.0.4,81,0.09723889555822329
1,59.166.0.5,82,0.09843937575030012
1,59.166.0.6,98,0.11764705882352941
1,59.166.0.7,67,0.08043217286914765
1,59.166.0.8,76,0.09123649459783914
1,59.166.0.9,75,0.09003601440576231
2,10.40.182.1,1,0.0012004801920768306
2,10.40.85.10,2,0.0024009603841536613
2,149.171.126.10,3,0.003601440576230492
2,149.171.126.14,2,0.0024009603841536613
2,149.171.126.18,2,0.0024009603841536613
2,149.171.126.2,1,0.0012004801920768306
2,59.166.0.0,82,0.09843937575030012
2,59.166.0.1,87,0.10444177671068428
2,59.166.0.2,68,0.08163265306122448
2,59.166.0.3,72,0.08643457382953182
2,59.166.0.4,105,0.12605042016806722
2,59.166.0.5,97,0.11644657863145258
2,59.166.0.6,84,0.10084033613445378
2,59.166.0.7,79,0.09483793517406963
2,59.166.0.8,73,0.08763505402160865
2,59.166.0.9,75,0.09003601440576231
3,10.40.182.1,1,0.0012004801920768306
3,149.171.126.12,1,0.0012004801920768306
3,149.171.126.14,1,0.0012004801920768306
3,149.171.126.15,1,0.0012004801920768306
3,149.171.126.18,7,0.008403361344537815
3,59.166.0.0,83,0.09963985594237695
3,59.166.0.1,102,0.12244897959183673
3,59.166.0.2,77,0.09243697478991597
3,59.166.0.3,75,0.09003601440576231
3,59.166.0.4,77,0.09243697478991597
3,59.166.0.5,79,0.09483793517406963
3,59.166.0.6,71,0.08523409363745499
3,59.166.0.7,82,0.09843937575030012
3,59.166.0.8,81,0.09723889555822329
3,59.166.0.9,95,0.11404561824729892
4,10.40.85.10,1,0.0012004801920768306
4,149.171.126.10,1,0.0012004801920768306
4,149.171.126.12,2,0.0024009603841536613
4,149.171.126.14,1,0.0012004801920768306
4,149.171.126.15,1,0.0012004801920768306
4,149.171.126.18,4,0.004801920768307323
4,149.171.126.6,1,0.0012004801920768306
4,59.166.0.0,67,0.08043217286914765
4,59.166.0.1,60,0.07202881152460984
4,59.166.0.2,89,0.10684273709483794
4,59.166.0.3,100,0.12004801920768307
4,59.166.0.4,86,0.10324129651860744
4,59.166.0.5,95,0.11404561824729892
4,59.166.0.6,80,0.09603841536614646
4,59.166.0.7,88,0.1056422569027611
