window_id,unique_src_ip,entropy_src_ip,unique_dst_ip,entropy_dst_ip,z_qubit_0,z_qubit_1,z_qubit_2,z_qubit_3,s_rho,trace_distance,s_entanglement
0,19,3.423826352203331,16,3.4147955123884097,0.5003318939120478,-0.2049436604421616,0.22337217696800016,0.7646275521606418,3.4238263522307397,0.6084075906432604,1.2827630290878673
1,19,3.4085820841193586,17,3.4050513794741737,0.48700111674857494,-0.21613422195800513,0.24914817421344518,0.6138387939940868,3.4085820841467687,0.6087921159844685,1.3297244886663984
2,18,3.4151303998876177,15,3.4113758788811297,0.4995576592232501,-0.2056942801547005,0.2166898757444085,0.6631447048321566,3.415130399913584,0.7038112773497652,1.3588749937941578
3,17,3.3966627397956115,16,3.394788278928491,0.47346974594762115,-0.22738466960040443,0.2782648361308955,0.5998878752700814,3.396662739820136,0.7917148138596679,1.277257366398397
4,17,3.412341376047064,15,3.4034969263451247,0.48965829172882164,-0.21392495517848198,0.24705017220224285,0.6499754910246972,3.4123413760715877,0.7925950557425835,1.314229281336498
5,17,3.417832744940425,15,3.4086031229236498,0.4903202974282155,-0.21337454084355914,0.24417856153986625,0.6421736616245521,3.4178327449649495,0.7916940567392776,1.3239046950941833
6,17,3.390469008241301,14,3.389557756610773,0.501235787333115,-0.20429902665710598,0.2087405937867884,0.6587104000512982,3.390469008265825,0.7910240571449504,1.373096277797712
7,19,3.419323514182608,17,3.4127776338964484,0.48724106795121414,-0.2159347182653097,0.2513074039406138,0.634124774586736,3.4193235142100176,0.6154490506336883,1.3147881060357638
8,18,3.433587139688217,16,3.425048980093224,0.48820966855961967,-0.2151293903653085,0.2496818100729027,0.6407087917284652,3.433587139714183,0.7045020340644826,1.3143260242370598
9,22,3.445171434756205,20,3.438481620856616,0.4815593359397403,-0.22065870591249823,0.26387933979595357,0.6243053208539469,3.445171434787942,0.33526420603516977,1.2949350709873273
10,17,3.4127746599854194,15,3.407455591533409,0.48996938473637464,-0.21366630173938303,0.24568388997352147,0.6461762265468944,3.4127746600099442,0.7917148138596679,1.3189047255056527
11,18,3.441032878233928,16,3.436223567637639,0.48835777444978534,-0.21500625002813617,0.2490328374927204,0.6388213184589043,3.4410328782598945,0.70478203585136,1.3166004381388787
12,15,3.408835820409269,13,3.4015622735561366,0.49483744421577575,-0.20961882945451799,0.23218408257917028,0.6525042268701785,3.408835820430908,0.92599404937498,1.3396622913985285
13,17,3.3729985441324275,16,3.370973891526755,0.47298542256812726,-0.2277873527359966,0.27938474204248087,0.6004657707933256,3.3729985441569523,0.7926685805964374,1.2744286605653818
14,19,3.4226953457661247,17,3.4184196592569576,0.485655586480255,-0.2172529421569911,0.2563249963035005,0.6411408044688508,3.422695345793532,0.6100274948654769,1.3010737857531494
