window_id,src_ip,count,freq
0,10.40.182.1,2,0.00030003000300030005
0,10.40.85.1,1,0.00015001500150015003
0,10.40.85.10,1,0.00015001500150015003
0,149.171.126.0,2,0.00030003000300030005
0,149.171.126.1,1,0.00015001500150015003
0,149.171.126.10,10,0.0015001500150015
0,149.171.126.12,12,0.0018001800180018
0,149.171.126.14,7,0.00105010501050105
0,149.171.126.15,8,0.0012001200120012002
0,149.171.126.18,35,0.005250525052505251
0,149.171.126.3,1,0.00015001500150015003
0,149.171.126.4,1,0.00015001500150015003
0,149.171.126.5,2,0.00030003000300030005
0,149.171.126.6,3,0.00045004500450045
0,149.171.126.7,3,0.00045004500450045
0,149.171.126.8,2,0.00030003000300030005
0,149.171.126.9,1,0.00015001500150015003
0,59.166.0.0,646,0.0969096909690969
0,59.166.0.1,686,0.10291029102910292
0,59.166.0.2,650,0.09750975097509751
0,59.166.0.3,676,0.10141014101410141
0,59.166.0.4,683,0.10246024602460246
0,59.166.0.5,665,0.09975997599759975
0,59.166.0.6,657,0.09855985598559856
0,59.166.0.7,624,0.09360936093609361
0,59.166.0.8,649,0.09735973597359736
0,59.166.0.9,638,0.09570957095709572
1,10.40.182.6,1,0.00015001500150015003
1,10.40.85.1,2,0.00030003000300030005
1,10.40.85.10,1,0.00015001500150015003
1,149.171.126.1,2,0.00030003000300030005
1,149.171.126.10,15,0.0022502250225022503
1,149.171.126.12,7,0.00105010501050105
1,149.171.126.13,1,0.00015001500150015003
1,149.171.126.14,10,0.0015001500150015
1,149.171.126.15,10,0.0015001500150015
1,149.171.126.18,28,0.0042004200420042
1,149.171.126.2,1,0.00015001500150015003
1,149.171.126.7,1,0.00015001500150015003
1,149.171.126.8,1,0.00015001500150015003
1,59.166.0.0,666,0.0999099909990999
1,59.166.0.1,685,0.10276027602760276
1,59.166.0.2,713,0.10696069606960697
1,59.166.0.3,648,0.09720972097209721
1,59.166.0.4,718,0.1077107710771077
1,59.166.0.5,657,0.09855985598559856
1,59.166.0.6,620,0.093009300930093
1,59.166.0.7,609,0.09135913591359136
1,59.166.0.8,616,0.0924092409240924
1,59.166.0.9,654,0.09810981098109811
2,10.40.182.1,1,0.00015001500150015003
2,10.40.85.1,3,0.00045004500450045
2,149.171.126.0,1,0.00015001500150015003
2,149.171.126.1,4,0.0006000600060006001
2,149.171.126.10,18,0.0027002700270027003
2,149.171.126.12,6,0.0009000900090009
2,149.171.126.14,9,0.0013501350135013501
2,149.171.126.15,10,0.0015001500150015
2,149.171.126.16,1,0.00015001500150015003
2,149.171.126.18,32,0.004800480048004801
2,149.171.126.2,1,0.00015001500150015003
2,149.171.126.3,1,0.00015001500150015003
2,149.171.126.7,1,0.00015001500150015003
2,149.171.126.8,1,0.00015001500150015003
2,149.171.126.9,3,0.00045004500450045
2,18.216.200.189,58,0.0087008700870087
2,18.216.24.42,59,0.00885088508850885
2,18.218.11.51,53,0.00795079507950795
2,18.218.115.60,62,0.0093009300930093
2,18.218.229.235,59,0.00885088508850885
2,18.218.55.126,51,0.00765076507650765
2,18.219.32.43,48,0.0072007200720072
2,18.219.5.43,46,0.006900690069006901
2,18.219.9.1,55,0.00825082508250825
2,52.14.136.135,50,0.007500750075007501
2,59.166.0.0,649,0.09735973597359736
2,59.166.0.1,612,0.09180918091809182
2,59.166.0.2,570,0.0855085508550855
2,59.166.0.3,591,0.08865886588658865
2,59.166.0.4,595,0.08925892589258926
2,59.166.0.5,603,0.09045904590459046
2,59.166.0.6,605,0.09075907590759076
2,59.166.0.7,639,0.09585958595859587
2,59.166.0.8,558,0.08370837083708371
2,59.166.0.9,611,0.09165916591659166
3,10.40.85.1,2,0.00030003000300030005
3,10.40.85.10,1,0.00015001500150015003
3,149.171.126.0,3,0.00045004500450045
3,149.171.126.1,2,0.00030003000300030005
3,149.171.126.10,12,0.0018001800180018
3,149.171.126.12,3,0.00045004500450045
