window_id,unique_src_ip,entropy_src_ip,unique_dst_ip,entropy_dst_ip,dst_concentration,mean_duration,mean_total_bytes,mean_pkts_per_sec,mean_outbound_ratio,mean_pkt_size,z_qubit_0,z_qubit_1,z_qubit_2,z_qubit_3,z_qubit_4,z_qubit_5,z_qubit_6,z_qubit_7,z_qubit_8,z_qubit_9,s_rho,trace_distance,s_entanglement
0,25,3.4098983116949437,21,3.405596695803585,0.1047104710471047,0.2462852554461735,8.503002063716407,6.834079140500732,0.6409003274827483,5.034362073193167,-0.1050838655021727,0.004655145738451834,-0.04229323559739334,0.11033653304611747,-0.0012803005615769176,-0.023195288546059,-0.0638057182039766,-0.034411463255765745,0.07575531368969225,-0.1425067006761953,3.4098983117311015,0.017543820739178567,3.5220622457255963
1,26,3.430671547230688,23,3.4245517265943284,0.1042604260426042,0.2343482439075691,8.514790968229704,6.848065143673921,0.6397312853285329,5.048286418255646,-0.11760872685583373,0.010036084667522475,-0.027772454098265554,0.1176659954499353,-0.007156497088960087,-0.028140654013701798,-0.07370438540608101,-0.030987514150086735,0.08387156627582672,-0.1409026664169956,3.4306715472682874,0.022940550121523302,3.5102040320558023
2,26,3.421137633525856,21,3.4147742398166825,0.1053105310531053,0.2409349039905021,8.505101075804067,6.852111331468454,0.6420447352235223,5.037455878443469,-0.10863580842347005,0.012648721384971336,-0.03972623953438782,0.10912677432289337,-0.004054641899685724,-0.01907151765618947,-0.07195883403336242,-0.033138756030135094,0.07699658271695904,-0.1398499648007309,3.4211376335634593,0.01852227875574117,3.5245683263486134
3,34,3.980380170270338,24,3.622204891888787,0.1084608460846084,0.2894093350271345,8.362381591508179,6.629905716873739,0.6485783129312932,5.044701270161887,-0.10118421467478743,-0.005235660903679538,-0.05560086161725783,0.08717613455507935,0.00855093722412097,-0.0048413787134754275,-0.0824414142149634,-0.0543042928534546,0.07190368937956175,-0.12573091761294536,3.9803801703194623,0.13682517218169193,3.8264530795944665
4,30,3.434172871628116,23,3.423753114401745,0.108010801080108,0.2365199362714284,8.517100093845473,6.860392662004177,0.6364419396939693,5.048347471628591,-0.11223794337208377,0.012989942055736513,-0.03859563434602037,0.09826255533499434,0.0002863482050674158,-0.020388888130125533,-0.0836955651512813,-0.03456104572940141,0.08327396156469312,-0.14270878368147386,3.4341728716714908,0.01523660641978344,3.524581033538636
5,36,3.6652360971645455,27,3.5594849452955186,0.1024602460246024,0.2552823255771273,8.481083051819022,6.762537617161701,0.649771407890789,5.050258917089613,-0.10266513571168827,0.009222290983108231,-0.051358713833792626,0.09204975974529922,0.007020526903767996,-0.019607055990831707,-0.08905901607292549,-0.04837455740964631,0.07823253774492922,-0.14447108829089744,3.665236097216567,0.0453803832300589,3.6356288361985056
6,25,3.414569797431932,24,3.408976583722323,0.1051605160516051,0.2292052124589221,8.49099099827598,6.901167438754464,0.6362836759675967,5.037310630731609,-0.11060590337694733,0.009631950804250312,-0.03275900223354857,0.12278182413412689,-0.009251692483942125,-0.028457438643753094,-0.0691549355842236,-0.028757785108546707,0.08090193808764738,-0.14004925096102494,3.414569797468089,0.019661258741217207,3.5145710644802586
7,25,3.4463724960317275,23,3.4341724064554726,0.109060906090609,0.2444455229757434,8.520426876014096,6.840538339456868,0.6415517538253827,5.0490331256399,-0.11252774785059881,0.010138433163689908,-0.037471374497741884,0.11858109990884688,0.004133847074883995,-0.02137706783587302,-0.0718647370494151,-0.030643617860443673,0.07813899441074329,-0.14226040892291528,3.4463724960678888,0.015143576595531002,3.5210822230279275
8,26,3.4269565167732545,24,3.4184442113916265,0.1056105610561056,0.243634296007069,8.53845606529809,6.837428932800302,0.6420138198319831,5.053160342840728,-0.11431116770060361,0.012785953758038211,-0.03578190304821223,0.12028552799843725,-0.004515893529143285,-0.017786322986386348,-0.07722010439921637,-0.022930267719942436,0.07954218141357192,-0.14195386663018753,3.4269565168108587,0.016590404921263544,3.5093927887292677
9,35,3.754211103631533,23,3.5907606395495493,0.097059705970597,0.2626111071942253,8.441326300072657,6.735825051472163,0.64387850150015,5.047722280146393,-0.10499180375573187,0.0012766674447188524,-0.04412191288053449,0.08660495259898648,0.010183648266454067,-0.01425699609972101,-0.08534808912843422,-0.04721655177207193,0.07992483662248381,-0.13539819816357312,3.754211103682107,0.06317935530821335,3.694153260244451
10,23,3.423442202568252,21,3.4155092863425134,0.1071107110711071,0.2310104573639081,8.50668230513868,6.882260540588469,0.6381093331833183,5.039457904869444,-0.1059968954936738,0.008787062871648307,-0.0426153924529832,0.1235124415838767,-0.00020233928256555012,-0.01191574879685988,-0.06263853334428945,-0.023157928264160615,0.07144191806453375,-0.1374638548192303,3.4234422026015277,0.016066753095325927,3.515512761245077
11,25,3.4117898196408336,22,3.4082508295354264,0.1057605760576057,0.2307704776423459,8.53420608448581,6.88926106309267,0.6410276956195619,5.052648400940849,-0.1095784263843141,0.01663509914865689,-0.04399348602847134,0.12057104973884186,0.003676892421846681,-0.009192470728278555,-0.07563691669499022,-0.022334115982769707,0.07426607822579963,-0.1394839964083982,3.4117898196769927,0.016443010763033998,3.5120965325324103
12,25,3.4301412731441374,23,3.4227689193826087,0.1057605760576057,0.2371054136898257,8.525914480196521,6.863460534550874,0.6396526312631263,5.048917852360649,-0.10380567602984768,0.012413953846875816,-0.04588579195833644,0.11891968562020816,0.002136720831433939,-0.018857025549754845,-0.06994365688843526,-0.027025399764231482,0.07437001435939389,-0.14026416531833355,3.4301412731802974,0.015782087495752196,3.527683812577969
13,28,3.4213545858964127,24,3.414135926251712,0.1032103210321032,0.2298482413630541,8.53670379162723,6.850931245711622,0.6440707701770176,5.057973017938194,-0.1056226301383387,0.014420849028798043,-0.04480264723121953,0.11224849534170606,-0.0025022359394473643,-0.03429085612913859,-0.0767423246955486,-0.03125381374220718,0.0792582465401244,-0.14328285002705887,3.4213545859369017,0.01661684892276367,3.5261475709078187
14,26,3.420916245438948,24,3.4158137583296053,0.1030557219892151,0.2404738689736601,8.535461514620923,6.870413577316572,0.6458951006590774,5.046245036328433,-0.10193370095885192,0.010043259155147373,-0.041827295935303994,0.1173145840235718,0.0024201732111093577,-0.019622929740495235,-0.07266426211484558,-0.02470424266792727,0.07801774370896737,-0.14664883879878257,3.420916245476542,0.01940143460122366,3.509537280485169
