window_id,unique_src_ip,entropy_src_ip,unique_dst_ip,entropy_dst_ip,dst_concentration,mean_duration,mean_total_bytes,mean_pkts_per_sec,mean_outbound_ratio,mean_pkt_size,z_qubit_0,z_qubit_1,z_qubit_2,z_qubit_3,z_qubit_4,z_qubit_5,z_qubit_6,z_qubit_7,z_qubit_8,z_qubit_9,s_rho,trace_distance,s_entanglement
0,23,3.41808533603102,21,3.4139274339290373,0.1027602760276027,0.2303169160316324,8.532267834529735,6.88058059364371,0.6428676620162017,5.057498447565026,-0.11402586865528888,0.009797040231489149,-0.035937888965811196,0.1227982898832972,-0.00677135020151939,-0.03090357665679614,-0.06712645818446461,-0.015414474919065425,0.08088483001570815,-0.1329709522259146,3.4180853360642987,0.01771010646601341,3.516519432220609
1,22,3.418121017594675,19,3.4096853698257696,0.1045604560456045,0.2392994416220369,8.511901241168369,6.853835681817349,0.6424954188418841,5.047505434372996,-0.11616750126251003,0.014292876151220449,-0.04307943364931374,0.126780264411373,0.0043609217029277345,-0.019366223677339946,-0.06264265255327015,-0.021247634507054743,0.07328205914128932,-0.1344290287116361,3.4181210176265058,0.017291153171642627,3.5043452102885913
2,25,3.4416885991643875,23,3.434469680633891,0.1086108610861086,0.2336832178010369,8.471807880626152,6.81714747668696,0.6351228651365137,5.036505064929977,-0.1069111747689587,0.015677935062647478,-0.04439404649649022,0.12240439900882817,-0.006733522808271887,-0.004339310709323424,-0.0742668389175721,-0.01692783397859325,0.07231831604995162,-0.1335251466212654,3.441688599200549,0.024019765292890825,3.5360408585088052
3,25,3.4189890837376145,21,3.410640409103836,0.1057605760576057,0.2350828002181145,8.481249956180859,6.8821862535914455,0.6386901246624662,5.041769652439717,-0.11072108265515834,0.009375837469054203,-0.036852136093685296,0.1169601504628561,-0.002805580482904864,-0.03139547826677213,-0.06795280349326081,-0.02960705195689476,0.07989418735112237,-0.14118363836670056,3.418989083773772,0.012598990201600992,3.5219818332939488
4,22,3.421675496664094,21,3.4152597694871125,0.1075607560756075,0.2323136116568116,8.492128524180771,6.855928731559295,0.6406207373237324,5.054240515702976,-0.1026696243052221,0.0075880142874426675,-0.04273143377927266,0.13226307499029255,-0.007880883553948913,-0.013527408675280808,-0.05443978774372907,-0.021104085633420012,0.07087699648644775,-0.13996696427512376,3.4216754966959275,0.017501758039798993,3.5154912544588948
5,28,3.442353361535353,22,3.4310631869742294,0.1132613261326132,0.2388361735772883,8.52641624765822,6.859042805115295,0.6420562325232523,5.056337995813193,-0.10846585552476105,0.014652517847771697,-0.046250803444457,0.10577265311468313,-0.0012394881579962085,-0.00911021663497949,-0.07760608176248522,-0.03125916447125508,0.07472656554542594,-0.13971087471086666,3.4423533615758415,0.016095892842733852,3.5375064326885344
6,28,3.417734462055146,22,3.4107175248101327,0.1095109510951095,0.243434570957462,8.556603140218794,6.833796440351446,0.6427188403840385,5.063279316215999,-0.10457005582409563,0.010694372977061769,-0.04277995125475797,0.10593513638881158,0.004208750252656984,-0.018306404128714378,-0.07509897661706774,-0.036745072130591555,0.07501036351389695,-0.14413266568770378,3.417734462095628,0.014702499683765437,3.5218095756749195
7,23,3.4121249267367584,21,3.4048818264656724,0.1081608160816081,0.2324152494362205,8.528013418570723,6.865755218628839,0.6406196846684669,5.0521563532435225,-0.1138125167076409,0.008223378944780556,-0.03281174634224583,0.12729757515655094,-0.005111046602510209,-0.023151718113486423,-0.06270546055681864,-0.023066364112351682,0.07818309755629245,-0.13942093469157013,3.412124926770037,0.015456507828738213,3.5012382098786596
8,24,3.4083982173109635,23,3.405461664781265,0.1036603660366036,0.2315369379047265,8.510229119526478,6.906349861401909,0.6401791513651366,5.036910607894708,-0.11179502399432496,0.01292136910883185,-0.04081867948885555,0.12539473355136593,-0.0011880142908152359,-0.020871110596769764,-0.06913327856327894,-0.024991384064948594,0.07660898990422715,-0.14031639542962368,3.4083982173456735,0.014853186561920195,3.5036817464540064
9,25,3.4228425826293973,20,3.414283849492993,0.1056105610561056,0.2438429966402989,8.554119034205259,6.879224171212192,0.6449969884488449,5.057469776633559,-0.10647067215661407,0.012507354346960459,-0.046878429984913914,0.11506340561825713,0.00026965667552867126,-0.018578087763960048,-0.06709387320370354,-0.03126286762025259,0.07598109248112127,-0.14180142261437736,3.422842582665556,0.015462839348648621,3.521733352541616
10,24,3.4179751637331,21,3.412112294869926,0.1063606360636063,0.2349210414762257,8.468994699656374,6.840654443489004,0.6424680937593759,5.0201033760672855,-0.11207543776649134,0.011729381217808033,-0.03656142214330132,0.1201617386317506,-0.0019605106312878397,-0.024955332472043838,-0.06665897216198703,-0.030354374949787967,0.0789921540737461,-0.14250692117491004,3.4179751637678164,0.02055624413550247,3.510000274523821
11,27,3.42889785993506,23,3.42009130578359,0.1044104410441044,0.2411066965430249,8.501125472889445,6.856968625784023,0.6379164101410142,5.029956299379426,-0.10942098992729735,0.01240056828553917,-0.04083725783766988,0.11333612572052817,0.0035389729097552837,-0.020457222497401634,-0.07637969785072171,-0.03199194990409335,0.07885796758400698,-0.14257749813206458,3.4288978599741022,0.008393151328318783,3.5197614240312003
12,26,3.4200118957754944,21,3.410688245368981,0.1038103810381038,0.2356414233645875,8.53894744021164,6.862170064499327,0.6440040781578158,5.05883550591967,-0.10304750591362602,0.013121881930855343,-0.054136462923954146,0.11272672793677227,0.0011477675254672123,-0.027978353606732974,-0.07079667238660264,-0.027944142341161014,0.0771977670168715,-0.14492877835320367,3.420011895813095,0.01869197629769401,3.524154532416351
13,26,3.4215554035962925,20,3.412243540176051,0.1036603660366036,0.2416191629463713,8.551771988743486,6.8399036839603,0.6419300777077708,5.051271535197284,-0.11251909900707732,0.012801081295542605,-0.045627365292406345,0.10920397532339303,-0.0028336977791031857,-0.026746541099908615,-0.0734832054742086,-0.027189379666379077,0.07902267853693683,-0.14015466902256207,3.421555403633888,0.015449390954678099,3.5198427999402657
14,28,3.456868240274373,27,3.447763232911811,0.1053025763930497,0.2426807111668008,8.47946085388924,6.846100573393558,0.6354225894248053,5.033896775179854,-0.11043669127958462,0.011578944308893228,-0.036175191348887276,0.11412669386384068,-0.0035241297206604133,-0.02595030874374654,-0.07920533409708491,-0.03103474715958236,0.08165523773361995,-0.14417318447406502,3.456868240314855,0.011805057827536495,3.5285690374722836
