window_id,unique_src_ip,entropy_src_ip,unique_dst_ip,entropy_dst_ip,dst_concentration,mean_duration,mean_total_bytes,mean_pkts_per_sec,mean_outbound_ratio,mean_pkt_size,z_qubit_0,z_qubit_1,z_qubit_2,z_qubit_3,z_qubit_4,z_qubit_5,z_qubit_6,z_qubit_7,z_qubit_8,z_qubit_9,s_rho,trace_distance,s_entanglement
0,25,3.4388668417773918,24,3.432369089814057,0.1051605160516051,0.2434191619009433,8.544477522316807,6.875535223049614,0.6395697266726673,5.052247157674038,-0.10615037310897454,0.007293611094453246,-0.04261811279506879,0.12134353026223918,-0.009327680485330156,-0.014469451984935374,-0.06714116709310795,-0.022396053250245268,0.07512178870408955,-0.13740036395317434,3.4388668418135513,0.017698887923548064,3.5314228669389336
1,27,3.4234035023445126,21,3.4132358764611896,0.1044104410441044,0.243093913643312,8.521418136270091,6.866414115536669,0.6408295673567357,5.061342510654287,-0.1107568594908518,0.011146992011458356,-0.040690728778870595,0.10898901239813723,0.0007209406436516162,-0.02549606304619568,-0.07397417824506779,-0.03282540144335837,0.08069807557720297,-0.14202047093084758,3.423403502383553,0.011530904064047736,3.516586940907954
2,25,3.42590143400007,23,3.419649549678275,0.1021602160216021,0.2320902158225876,8.494661610435932,6.872941902995093,0.6390407848784878,5.047411433159403,-0.1093133350489024,0.009650901704309973,-0.035829333212755665,0.11797218375605743,0.001705848116364258,-0.0014154105040683884,-0.07193445469142837,-0.02475525819064845,0.07067616172447726,-0.13505356329248216,3.425901434036235,0.021109232702783344,3.5276379689558413
3,25,3.430981842350717,21,3.4218333693011447,0.1057605760576057,0.245540863086516,8.526044359650518,6.8172540508292165,0.6386082452745274,5.05155297942135,-0.11185800950460441,0.010967512291211451,-0.03655399606493498,0.11528584490117202,0.00392439411849617,-0.010693859006352627,-0.07438241778654933,-0.024582225566051386,0.07438039998815685,-0.13953530517192836,3.4309818423868754,0.018846555491383345,3.5220518343145413
4,27,3.428177459312356,23,3.421278908712506,0.105010501050105,0.2391816715752967,8.517402715141388,6.841325802517297,0.6377957812781277,5.050208837884047,-0.10580850121653243,0.01217301864267192,-0.042984796875901676,0.11184888897259945,-0.0003506981070273661,-0.03241897582437499,-0.07542493667259731,-0.03196065270073692,0.08286834049335862,-0.14951273740941565,3.4281774593513994,0.02384684094533326,3.515531399478283
5,23,3.425253834243827,21,3.416998664619117,0.1078607860786078,0.2360407548439265,8.526402214725264,6.85930766490245,0.641360301980198,5.054428221359106,-0.10734512056119515,0.00952679939044349,-0.04409050165225198,0.12515105280278666,-0.0037022739143764208,-0.007762877502347124,-0.06276046974281911,-0.019876436303245253,0.06920466703577706,-0.1419709597488649,3.425253834277105,0.021285094357253228,3.5250385706400365
6,25,3.4276729456149244,24,3.421470978755363,0.1045604560456045,0.2300980612297308,8.516579461122008,6.877718549127629,0.6430378933393339,5.055358387385248,-0.1149192547199128,0.01151623241845183,-0.03056749994349187,0.12475046143283237,-0.00840202038113455,-0.018214169238674013,-0.07591957262181315,-0.018581939292069652,0.07926795862710388,-0.1401450587634994,3.427672945651082,0.019256008884295978,3.514350469719292
7,22,3.4067763502235406,19,3.4034088140498717,0.1032103210321032,0.2354656972066717,8.549349010011117,6.868274150241137,0.643707690219022,5.06487714111768,-0.11551361176879985,0.01348933557212282,-0.039154697394855616,0.12870825266846225,-0.0022246384768921427,-0.020241911470495887,-0.06221236820949778,-0.01817131298043643,0.07441062793455015,-0.1317551467082753,3.4067763502553725,0.015481125329433635,3.506555934169841
8,24,3.411018667262759,19,3.4029853290190246,0.1072607260726072,0.2386604605337802,8.507583072729116,6.842133183814339,0.6393927244224422,5.042750217312795,-0.11106440524365085,0.011592442117379795,-0.03792675636521715,0.11992046272577728,0.004131095920611928,-0.025719087174645553,-0.0689896606768231,-0.023711432103009824,0.08078685553682569,-0.1432720360552472,3.411018667297479,0.016978432040332305,3.4971212290492244
9,29,3.438487359963758,23,3.4288205289149825,0.1032103210321032,0.2365312042772388,8.483039260618455,6.85211838453798,0.6337261587158717,5.034387394791118,-0.10928794129083533,0.012275013928302415,-0.03620656521380815,0.10409394232187108,-0.001808898761269561,-0.02179013786084532,-0.07953538729463351,-0.03352964804061633,0.0801311588647191,-0.14358169443251353,3.4384873600056864,0.01469339339566514,3.525945574683876
10,25,3.434070451276665,25,3.4265872797287,0.1033603360336033,0.2307380116353972,8.47559667153931,6.872953957323611,0.6388238420342035,5.03447320408783,-0.11267871175416391,0.007802894596788365,-0.033342761490193204,0.1204967200816153,-0.0001923845778308668,-0.017406273080910667,-0.07222871804679756,-0.024578377150731384,0.0793938587816864,-0.14317106082805434,3.4340704513128237,0.013694129673606835,3.511531652084958
11,24,3.438233198988604,23,3.4306458818181658,0.1053105310531053,0.2314770631989138,8.480937580891347,6.858116120873484,0.6395944527452745,5.051857332835354,-0.11329525571736113,0.006674061611766329,-0.028503305517729633,0.12468658547217693,-0.006561020202387898,-0.012736297927720262,-0.06550010119417396,-0.027915282995421422,0.07671028296772694,-0.13738268600318454,3.4382331990233226,0.019554884263146,3.5272874527304454
12,27,3.437243377662179,23,3.4319194253069742,0.1032103210321032,0.2367004700100646,8.515985117652258,6.856489724364805,0.6416791426642665,5.047030494849042,-0.1024552345690417,0.014798556251958191,-0.047707737349546,0.11412690667637701,-0.0036002789509814734,-0.018009332158628908,-0.07099237885581788,-0.03690728293615351,0.07831780070084166,-0.14287298173451932,3.437243377701221,0.02475695779584401,3.5243804451478353
13,27,3.421160302083536,21,3.4133545619462478,0.106060606060606,0.2311012358942304,8.518343568153998,6.883545591289249,0.6423096584158415,5.057339233121959,-0.11525998142964315,0.011094224655052425,-0.033984369163305564,0.10908495547074458,0.004850266963664527,-0.02122503383420579,-0.07896366241679852,-0.03236390516148466,0.08047660097725871,-0.1406473481739017,3.421160302122575,0.0166642521801654,3.5122650910305477
14,27,3.4274539193465987,25,3.419974330795518,0.1069502696225284,0.2408808568502085,8.499864658395245,6.825437241486712,0.6439208281905332,5.045218726502162,-0.11422539995954376,0.013608931053990189,-0.03091589063696589,0.11561086277772058,-0.0028370280591328346,-0.02685533353833553,-0.07882534143492333,-0.0334167432373789,0.08299636104008594,-0.1439624988426348,3.4274539193856426,0.014769410583962651,3.5058380114705967
