window_id,unique_src_ip,entropy_src_ip,unique_dst_ip,entropy_dst_ip,dst_concentration,mean_duration,mean_total_bytes,mean_pkts_per_sec,mean_outbound_ratio,mean_pkt_size
0,23,3.4042665230559908,24,3.3990436004646645,0.10786078607860786,0.2341416514213207,8.521827040925109,6.8510469519029895,0.6441578784878488,5.053271872018276
1,35,4.047408615551985,23,3.6166658937440928,0.13006300630063006,0.3002639217869068,8.31997575751057,6.5971138864509165,0.6560701653165316,5.051519659554858
2,26,3.4167023684084494,21,3.408048990488588,0.10666066606660667,0.23927717882168723,8.50593273749572,6.847197500245974,0.6362621215121512,5.032521245650982
3,24,3.4220040483368943,20,3.415318026710939,0.10321032103210322,0.23249071086943757,8.512084989125697,6.89187967609192,0.6397136549654965,5.03984377422448
4,26,3.430170872436368,23,3.420691070677892,0.1074107410741074,0.22966671236335787,8.51913905559507,6.874139612361289,0.6387042295229522,5.045651249016051
5,27,3.434983274990873,22,3.425532169161404,0.10291029102910292,0.24621445838349795,8.546447297999459,6.833015677505056,0.6398760216021602,5.0561296709898995
6,28,3.4323155021760057,24,3.4249975986041163,0.10681068106810682,0.2417620853403844,8.49819055645792,6.837919055409786,0.6403842535253526,5.041380631856507
7,31,3.9683416330084937,23,3.616652326317153,0.10711071107110712,0.2881188290001178,8.359654201017296,6.6704148985758325,0.6506806512151215,5.0512801200575215
8,24,3.4206077340986503,21,3.414032820711433,0.10456045604560456,0.24034688188471845,8.49586826942935,6.825916430233168,0.6384775111011101,5.040727355742454
9,23,3.4260943867351283,20,3.4163528566031225,0.10591059105910591,0.23387769595619798,8.514081043894492,6.855948590402476,0.6419596657665767,5.051809071964593
10,26,3.434951482313964,24,3.425455235602841,0.10516051605160516,0.2325344333657549,8.4935902951459,6.850134184483632,0.6348119602460246,5.035445113671896
11,25,3.4228635823735574,24,3.41736651805587,0.10696069606960697,0.2341418497319685,8.54079568636733,6.881742261112879,0.6443450090009002,5.062411092509374
12,24,3.4211333727348636,23,3.415687244155423,0.10261026102610261,0.2443919789566548,8.548005871734501,6.839158949288312,0.6455792592259225,5.049032029426933
13,26,3.4225983220203147,21,3.4137962298943063,0.10516051605160516,0.23309599351806942,8.501596581785378,6.860748135452958,0.6389631782178218,5.045434826043338
14,24,3.442785419058095,23,3.4342743198244388,0.10710005991611743,0.2365939130091366,8.50962658430953,6.851524118110319,0.6421665053924506,5.0520639542664965
