window_id,unique_src_ip,entropy_src_ip,unique_dst_ip,entropy_dst_ip,dst_concentration,mean_duration,mean_total_bytes,mean_pkts_per_sec,mean_outbound_ratio,mean_pkt_size
0,27,3.4337059586512284,23,3.425829828199664,0.10456045604560456,0.236079747154355,8.482134233282,6.8705130168609205,0.6377163829882988,5.038736261272605
1,35,4.035035537073021,24,3.6236326531297762,0.12346234623462346,0.30699242565624413,8.355000689431483,6.584317508289852,0.650108701020102,5.046505931820108
2,30,3.434200178540353,23,3.4241967637576063,0.10921092109210921,0.24336381515399239,8.501853526539408,6.867139138749177,0.6387828406840684,5.043664116248581
3,25,3.4349635726694214,23,3.4289000787381076,0.10561056105610561,0.23659374204506822,8.543095258003435,6.870388981332305,0.6404775790579057,5.060301686660797
4,26,3.4318384445029837,20,3.421865503356118,0.10696069606960697,0.24443703611061313,8.511399091512489,6.828994879296722,0.6384139198919893,5.050922946127494
5,26,3.426715268009608,24,3.420628731728196,0.11206120612061206,0.23434900163050024,8.494070856137855,6.895144095844558,0.6377001873687368,5.034017623514267
6,26,3.4261148947662763,22,3.4175395064334464,0.1035103510351035,0.2397256810630101,8.495918899749112,6.832050221105719,0.6350278523852386,5.041323494039947
7,24,3.418976644761229,25,3.4131735864137087,0.10906090609060906,0.2421053648776287,8.512871087916983,6.8564020027431845,0.6403196696669666,5.041025163531177
8,29,3.4436197405928684,27,3.4357803566000062,0.10471047104710471,0.2369555906152424,8.522338469610752,6.855365613495209,0.6415765571557155,5.048300990998937
9,26,3.4258277310419047,23,3.420443519253711,0.10576057605760576,0.24677927734458022,8.507082500127778,6.836265814798443,0.6436984911491149,5.039740819167774
10,25,3.428624622361408,21,3.4179813458999466,0.10621062106210621,0.2346774410841463,8.457770740903943,6.844623334498588,0.6347969507950795,5.019280772481145
11,23,3.41998870166788,22,3.413740746520065,0.10156015601560156,0.23517463311116704,8.544441291220181,6.8914637330264075,0.6382546272127213,5.0572593248335735
12,25,3.420286490996961,22,3.4131303632182255,0.10696069606960697,0.23043722409017542,8.511136568743062,6.872856593916996,0.6404486848184818,5.054416540327109
13,39,4.002746545902151,23,3.634057216044897,0.11041104110411042,0.29410635274373165,8.324750128502169,6.6538430249380145,0.6510384770477048,5.032842271662275
14,34,3.5663705723920307,26,3.5023126919497045,0.10155781905332534,0.2456435386960123,8.462876051979295,6.803011295560905,0.6426691445476332,5.040835128442375
