window_id,unique_src_ip,entropy_src_ip,unique_dst_ip,entropy_dst_ip,dst_concentration,mean_duration,mean_total_bytes,mean_pkts_per_sec,mean_outbound_ratio,mean_pkt_size
0,25,3.4098983116949433,21,3.405596695803585,0.10471047104710471,0.24628525544617355,8.503002063716407,6.834079140500732,0.6409003274827483,5.034362073193167
1,26,3.4306715472306877,23,3.4245517265943284,0.10426042604260426,0.23434824390756911,8.514790968229704,6.848065143673921,0.6397312853285329,5.048286418255646
2,26,3.421137633525856,21,3.4147742398166825,0.10531053105310531,0.2409349039905021,8.505101075804067,6.852111331468454,0.6420447352235223,5.037455878443469
3,34,3.980380170270338,24,3.622204891888787,0.10846084608460846,0.28940933502713456,8.362381591508179,6.629905716873739,0.6485783129312932,5.0447012701618865
4,30,3.4341728716281157,23,3.423753114401745,0.10801080108010801,0.23651993627142848,8.517100093845473,6.860392662004177,0.6364419396939693,5.048347471628591
5,36,3.6652360971645455,27,3.5594849452955186,0.10246024602460246,0.2552823255771273,8.481083051819022,6.762537617161701,0.649771407890789,5.050258917089613
6,25,3.4145697974319322,24,3.408976583722323,0.10516051605160516,0.22920521245892217,8.49099099827598,6.901167438754464,0.6362836759675967,5.037310630731608
7,25,3.4463724960317275,23,3.4341724064554726,0.10906090609060906,0.2444455229757434,8.520426876014096,6.8405383394568675,0.6415517538253827,5.0490331256399
8,26,3.4269565167732545,24,3.4184442113916265,0.10561056105610561,0.24363429600706898,8.53845606529809,6.837428932800302,0.6420138198319831,5.0531603428407275
9,35,3.7542111036315324,23,3.5907606395495493,0.09705970597059706,0.2626111071942253,8.441326300072657,6.735825051472163,0.64387850150015,5.047722280146393
10,23,3.4234422025682516,21,3.4155092863425134,0.10711071107110712,0.2310104573639081,8.50668230513868,6.882260540588469,0.6381093331833183,5.039457904869444
11,25,3.4117898196408336,22,3.4082508295354264,0.10576057605760576,0.2307704776423459,8.53420608448581,6.88926106309267,0.6410276956195619,5.052648400940849
12,25,3.4301412731441374,23,3.4227689193826087,0.10576057605760576,0.23710541368982577,8.525914480196521,6.863460534550874,0.6396526312631263,5.048917852360649
13,28,3.4213545858964127,24,3.414135926251712,0.10321032103210322,0.22984824136305412,8.53670379162723,6.850931245711622,0.6440707701770176,5.057973017938194
14,26,3.420916245438948,24,3.4158137583296053,0.1030557219892151,0.24047386897366016,8.535461514620923,6.8704135773165715,0.6458951006590774,5.046245036328433
