window_id,unique_src_ip,entropy_src_ip,unique_dst_ip,entropy_dst_ip,dst_concentration,mean_duration,mean_total_bytes,mean_pkts_per_sec,mean_outbound_ratio,mean_pkt_size,z_qubit_0,z_qubit_1,z_qubit_2,z_qubit_3,z_qubit_4,z_qubit_5,z_qubit_6,z_qubit_7,z_qubit_8,z_qubit_9,s_rho,trace_distance,s_entanglement
0,22,3.413438484896983,22,3.4071858259781385,0.1056105610561056,0.2495579713828239,8.508597829637473,6.795375058492277,0.643371300180018,5.042161293159984,-0.3076094638763862,-0.19042850072060405,0.45108813753651805,-0.16268054129396947,0.3597017034494459,-0.59533313236837,0.11117859334044021,0.01793712618537027,-0.09693588240028453,-0.3433639996960904,3.4134384849287205,0.33468904934232224,0.5256368514562282
1,25,3.409770305437323,21,3.403609405479645,0.1063606360636063,0.2347778236060441,8.492617420112875,6.835337582998396,0.6400449828982899,5.036043989737807,-0.274279839301104,-0.18651517040947785,0.5029783208126131,-0.013956143139959902,0.35185448028022515,-0.6086874059193048,0.0628106821441832,0.04809673651836368,-0.11287780419782645,-0.3788007758467119,3.409770305473387,0.14934586029004351,0.4826895920907224
2,24,3.4215747598000785,24,3.41475959220932,0.1047104710471047,0.2400659235197591,8.518955583065868,6.8317248650738085,0.6417970472547254,5.038983542555516,-0.286004643869394,-0.17157883128250012,0.4534475498620109,-0.14794464134166452,0.36351167951088587,-0.6081793027257401,0.08379938284047529,0.031105730583742844,-0.12692626760038062,-0.37538341536885195,3.4215747598346997,0.18408976794923362,0.48793417385202525
3,23,3.4047276688511885,22,3.4006999158405757,0.1035103510351035,0.2415367799403009,8.525797922690513,6.839038247063446,0.6429131197119712,5.057082619568267,-0.2886850519007081,-0.17422714584789412,0.4564031083578225,-0.15386517128125202,0.36653174583649917,-0.6074435515752772,0.10996816194428677,0.021991101062090193,-0.13010854005910763,-0.3682721763135611,3.4047276688843686,0.24881499608918375,0.494383541713507
4,25,3.419397162328719,22,3.414582094477251,0.1053105310531053,0.2309690907943339,8.518179710973495,6.882807698664669,0.6452519914491449,5.049333170822856,-0.27745109447930605,-0.18398340045267414,0.48839977980731164,-0.06830587652581518,0.36293080065411587,-0.6083106159756149,0.06532279789786713,0.04484740417576811,-0.11905700349459902,-0.37789929171360787,3.4193971623647834,0.14362407892976245,0.48442608107047597
5,23,3.3965633983638206,20,3.392420231283124,0.1029102910291029,0.2305615723717439,8.501786082504799,6.88638263003366,0.6435142355235524,5.036081125635432,-0.2822937846206891,-0.18903428934404065,0.49253271020060696,-0.0465234502781466,0.35125967944430236,-0.6097895652924363,0.11151533418360399,0.015935583822750784,-0.13576214180257334,-0.36974215655027803,3.3965633983969994,0.24563819248911117,0.48040772385739444
6,26,3.435303520195668,24,3.427370641109737,0.1038103810381038,0.235905357844387,8.458305695427446,6.835647231084948,0.631950998049805,5.020299673616523,-0.2780289629611093,-0.17374503802871621,0.46536589699774844,-0.12539543120010582,0.36809583935962087,-0.6081409966490625,0.0384634332509292,0.058094782217915406,-0.11158851174187683,-0.38180188062403964,3.435303520233174,0.1535208523848191,0.4840010561699696
7,22,3.4253028577536195,21,3.419626130942371,0.1039603960396039,0.2361464720771582,8.49502538986583,6.861256872735386,0.6358212104710471,5.036742945526447,-0.2921790772521331,-0.17715268666252676,0.45795623871319513,-0.1455075011735544,0.362025313708244,-0.608067722887188,0.13386872495985008,0.0016653637795473702,-0.14213203505496355,-0.3641033335875178,3.425302857785357,0.33098269795523616,0.4922915304797273
8,26,3.411569031316142,21,3.4068425512712746,0.1081608160816081,0.2279572823526657,8.471535280914216,6.884524142708,0.64418800420042,5.040337992122963,-0.272341304891069,-0.18619788315888378,0.5107569483861244,0.029129473249905065,0.3404059651069605,-0.6087364334020466,0.04235970325322152,0.0586290358398046,-0.11077129127796456,-0.38093385737490365,3.41156903135365,0.15558448445204032,0.4800726395780128
9,25,3.429994364534814,21,3.420046635040096,0.1041104110411041,0.2438486636732875,8.539592002322786,6.847306682956303,0.6365724266426642,5.054700648023641,-0.2761874884694521,-0.18727125871275088,0.49897005242035214,-0.012140174582479027,0.34306984629157894,-0.6103121231234778,0.06185526739394486,0.03925471407453459,-0.12380416390566198,-0.37954808733677503,3.429994364570879,0.14474135063296625,0.473444671790848
10,26,3.428754077713469,21,3.422892603081168,0.1044104410441044,0.2315711908898835,8.511083937438999,6.870318782273205,0.6425825184518452,5.04870462831891,-0.27271456564193547,-0.18633264443969957,0.50805635942158,0.029008433084174542,0.33446184103737236,-0.6099669256180759,0.039657373544535864,0.0514935663046861,-0.11690412496087646,-0.382679158655237,3.4287540777509746,0.15945872186080218,0.4731078982792742
11,27,3.4328424415256804,27,3.4277801742056986,0.1066606660666066,0.2478132101976187,8.490836767211718,6.831284235233799,0.6360316203120312,5.038580172691811,-0.27879643151522576,-0.1656689836291427,0.44919472156701984,-0.15801230694358145,0.36865321321112615,-0.6080272548946145,0.013884515701663642,0.060502625497516296,-0.11162232092700207,-0.38629524176184266,3.4328424415646297,0.21546036082038414,0.4828638562508662
12,28,3.425102708433154,24,3.419225847245859,0.1047104710471047,0.2400873155820778,8.493620180004061,6.816947903387185,0.640468995049505,5.031612978077361,-0.26974650577581216,-0.18117367946115834,0.4942078518355405,-0.04473578439977819,0.3632036076269563,-0.607929216333729,-0.00594473607904767,0.06798124721126542,-0.10682805080498288,-0.3892980846766472,3.425102708473547,0.2910678755113379,0.47719028514541395
13,26,3.4282371976711508,21,3.42118393811901,0.1059105910591059,0.2375697774945215,8.47325185327023,6.863692863283537,0.6423141864686468,5.041632849378041,-0.27316774884710177,-0.18671523481697458,0.5085707105582798,0.02925347626164933,0.3360879027172086,-0.6097272579601045,0.0341324989871132,0.0444226298860542,-0.12323107469579525,-0.3841464955649161,3.428237197708658,0.15633289250135318,0.47066696767161115
14,23,3.414945727344088,21,3.412263225459573,0.1045536249251048,0.2418110930131014,8.516292934032279,6.865488135954356,0.639382727531456,5.042155437755369,-0.28551525381792225,-0.18196214822842394,0.47256570479508864,-0.09787170953203933,0.35596771316561027,-0.6096840060627612,0.10723644910314893,0.016448454587837082,-0.1360834641664412,-0.3695459863612327,3.4149457273772637,0.2512114378004611,0.4824751626130716
