src_ip,dst_ip,src_port,dst_port,protocol,outbound_byte_ratio,duration,packets_per_second,bytes_per_second,inter_packet_arrival_mean,inter_packet_arrival_std,total_packets,total_bytes,packet_size_avg,packet_size_std,Label,Attack,scenario,split,dataset_id,row_in_window,is_seeded_ddos,burst_id,burst_phase,source_dataset
59.166.0.1,149.171.126.0,23766,111,UDP,0.36036,0.004,2000.0,222000.0,1.0,1.0,8,888,111.0,64.0,0,Benign,attack,train,3,0,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.6,32243,30218,TCP,0.945236,0.081,2395.061728,1236740.740741,0.0,1.0,194,100176,516.371134,568.27162,0,Benign,attack,train,3,1,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.0,42920,21,TCP,0.609261,0.003,6666.666667,410333.333333,0.0,0.0,20,1231,61.55,0.0,0,Benign,attack,train,3,2,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.6,28849,46112,TCP,0.045338,0.071,309.859155,131718.309859,8.181818,22.139304,22,9352,425.090909,536.660935,0,Benign,attack,train,3,3,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.9,1655,5131,TCP,0.954152,0.006,3333.333333,1541333.333333,0.0,0.774597,20,9248,462.4,552.200371,0,Benign,attack,train,3,4,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.2,55860,62346,TCP,0.856296,0.009,7777.777778,1724222.222222,0.0,0.0,70,15518,221.685714,383.802564,0,Benign,attack,train,3,5,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.2,50742,21,TCP,0.583417,0.009,5333.333333,333666.666667,0.0,0.0,48,3003,62.5625,0.0,0,Benign,attack,train,3,6,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.6,52588,21,TCP,0.579318,0.01,5600.0,354900.0,0.0,0.0,56,3549,63.375,0.0,0,Benign,attack,train,3,7,0,,,NF-UNSW-NB15-v3-Benign
149.171.126.14,175.45.176.1,47439,53,UDP,0.0,0.001,1000.0,132000.0,0.0,0.0,1,132,132.0,0.0,0,Benign,attack,train,3,8,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.9,9476,49973,TCP,0.940107,0.096,1770.833333,845604.166667,0.0,1.0,170,81178,477.517647,558.410341,0,Benign,attack,train,3,9,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.4,27943,51678,UDP,0.361905,0.001,8000.0,840000.0,0.0,0.0,8,840,105.0,55.425626,0,Benign,attack,train,3,10,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.1,18129,6881,TCP,0.976227,0.564,1187.943262,995684.397163,1.653731,14.745992,670,561566,838.158209,583.180543,0,Benign,attack,train,3,11,0,,,NF-UNSW-NB15-v3-Benign
149.171.126.12,175.45.176.0,1043,53,UDP,0.0,0.001,1000.0,132000.0,0.0,0.0,1,132,132.0,0.0,0,Benign,attack,train,3,12,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.4,44843,53,UDP,0.549383,0.001,4000.0,324000.0,0.0,0.0,4,324,81.0,0.0,0,Benign,attack,train,3,13,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.6,4458,53,UDP,0.549383,0.001,4000.0,324000.0,0.0,0.0,4,324,81.0,0.0,0,Benign,attack,train,3,14,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.4,64690,53,UDP,0.554795,0.001,4000.0,292000.0,0.0,0.0,4,292,73.0,0.0,0,Benign,attack,train,3,15,0,,,NF-UNSW-NB15-v3-Benign
149.171.126.8,59.166.0.4,54153,17260,TCP,0.047059,0.17,64.705882,26000.0,45.818182,74.503591,11,4420,401.818182,536.660935,0,Benign,attack,train,3,16,0,,,NF-UNSW-NB15-v3-Benign
