src_ip,dst_ip,src_port,dst_port,protocol,outbound_byte_ratio,duration,packets_per_second,bytes_per_second,inter_packet_arrival_mean,inter_packet_arrival_std,total_packets,total_bytes,packet_size_avg,packet_size_std,Label,Attack,scenario,split,dataset_id,row_in_window,is_seeded_ddos,burst_id,burst_phase,source_dataset
59.166.0.8,149.171.126.1,64501,17088,TCP,0.377451,0.424,136.792453,19245.283019,14.517241,25.527025,58,8160,140.689655,223.973998,0,Benign,attack,train,1,0,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.6,149.171.126.2,51895,60625,UDP,0.365385,0.001,8000.0,832000.0,0.0,0.0,8,832,104.0,55.425626,0,Benign,attack,train,1,1,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.0,1472,21,TCP,0.609261,0.003,6666.666667,410333.333333,0.0,0.0,20,1231,61.55,0.0,0,Benign,attack,train,1,2,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.3,22479,80,TCP,0.982379,9.556,116.366681,115885.726245,20.721223,44.566553,1112,1107404,995.866906,569.430448,0,Benign,attack,train,1,3,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.3,64054,80,TCP,0.857914,1.006,31.809145,11781.312127,68.6875,253.081069,32,11852,370.375,457.924048,0,Benign,attack,train,1,4,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.9,23118,14517,UDP,0.365385,0.001,8000.0,832000.0,0.0,0.0,8,832,104.0,55.425626,0,Benign,attack,train,1,5,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.9,46064,80,TCP,0.857914,1.056,30.30303,11223.484848,72.25,261.079729,32,11852,370.375,457.924048,0,Benign,attack,train,1,6,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.7,35093,25,TCP,0.083141,0.023,4086.956522,1767565.217391,0.0,0.0,94,40654,432.489362,522.155787,0,Benign,attack,train,1,7,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.1,54042,6881,TCP,0.516332,0.025,1360.0,127360.0,1.0,2.0,34,3184,93.647059,103.100717,0,Benign,attack,train,1,8,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.0,49833,80,TCP,0.865509,1.005,29.850746,11689.552239,77.8,267.904386,30,11748,391.6,466.754754,0,Benign,attack,train,1,9,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.3,40231,143,TCP,0.674963,0.657,377.473364,36572.298326,5.0,14.516676,248,24028,96.887097,145.679913,0,Benign,attack,train,1,10,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.0,8083,5190,TCP,0.691913,0.006,7666.666667,1038666.666667,0.0,0.0,46,6232,135.478261,256.126999,0,Benign,attack,train,1,11,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.8,28436,15794,TCP,0.943625,0.069,2811.594203,1410318.84058,0.0,1.0,194,97312,501.608247,568.485202,0,Benign,attack,train,1,12,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.5,27398,28510,TCP,0.93682,0.03,4866.666667,2235933.333333,0.0,0.0,146,67078,459.438356,543.986252,0,Benign,attack,train,1,13,0,,,NF-UNSW-NB15-v3-Benign
