window_id,unique_src_ip,entropy_src_ip,unique_dst_ip,entropy_dst_ip,dst_concentration,mean_duration,mean_total_bytes,mean_pkts_per_sec,mean_outbound_ratio,mean_pkt_size,z_qubit_0,z_qubit_1,z_qubit_2,z_qubit_3,z_qubit_4,z_qubit_5,z_qubit_6,z_qubit_7,z_qubit_8,z_qubit_9,s_rho,trace_distance,s_entanglement
0,25,3.420365663935101,23,3.413235002407733,0.108010801080108,0.2296029987931005,8.454026980337305,6.88878099764942,0.6331247154215421,5.027122363635516,-0.29381359875109353,-0.19791643229337133,0.4802924169571009,-0.07604431592749077,0.3541868525073826,-0.6013077868287307,0.038858798929539265,0.04581435339837775,-0.0919474535192373,-0.362553181723816,3.4203656639711637,0.14006360492250558,0.5092776182380643
1,24,3.4244156719227954,23,3.4176087023621866,0.1029102910291029,0.2393963124047385,8.512277021504795,6.846953142115089,0.640659193069307,5.050041853442833,-0.28493234368445125,-0.1708571260636336,0.45408897375005214,-0.1526994408755962,0.3665480473601445,-0.6077962638522874,0.08156370749716653,0.029634118290932876,-0.1257717920336569,-0.3754675075349835,3.424415671957418,0.1796587387917942,0.4893850962127058
2,26,3.434842550285258,21,3.4234578829710123,0.1026102610261026,0.2370050172827255,8.488342598433082,6.866278584024158,0.6340870294029403,5.052281806445988,-0.2734385018769298,-0.18708372323724232,0.5111085815643284,0.029966769338770124,0.3401320547162837,-0.6087877877519403,0.0399561213958727,0.05356839093338927,-0.11493713855599047,-0.3820829381253913,3.434842550322764,0.15475874392412292,0.4783041157824153
3,25,3.4362312565014537,24,3.428894667147432,0.1038103810381038,0.2436385057366935,8.494994065663226,6.856807964340292,0.639927801830183,5.030465228787069,-0.28370095015612107,-0.169576093351178,0.45182757676142327,-0.14913849454147668,0.36419977959325756,-0.6083517497670284,0.0580814741616999,0.03861752201010775,-0.1251327263417059,-0.37998736884396184,3.4362312565375177,0.14318618538007188,0.4847691521470619
4,26,3.421194060330362,23,3.414155894186739,0.1062106210621062,0.2345152042838836,8.509506104366695,6.850339531250703,0.6407494090909092,5.047773894391447,-0.2754670275059507,-0.18162758292958736,0.48551190555989643,-0.07712541943815703,0.3659454276053429,-0.6080736689114093,0.03776625601858791,0.0526515339259084,-0.1160267007025723,-0.38258264481421833,3.421194060367869,0.15567970030975536,0.4823779354801066
5,26,3.449172407990605,25,3.44253146909858,0.1033603360336033,0.2314503868751509,8.483623774998964,6.883667660476074,0.6352033925892588,5.026685932299601,-0.2815733285724492,-0.1681482209931244,0.45163142922490385,-0.16031658772814417,0.36947307195085466,-0.607434206724537,0.036582328095381624,0.047324014150028355,-0.12109362347260703,-0.3835415096083554,3.449172408028113,0.1538120899417682,0.48519136056208734
6,37,4.094174304709336,27,3.622931676721104,0.1438643864386438,0.2977279764360824,8.353995755599225,6.568290846168129,0.6562528487848784,5.07714728869181,-0.2645645775337674,-0.1729128988243914,0.5210419023494638,0.13089257955925968,0.31390344178432916,-0.6073359785503515,-0.1409678428555822,0.14419103957779103,-0.04135782957147349,-0.3951910507075872,4.094174304762711,0.7944771959970119,0.46602863909774317
7,23,3.434265330979343,20,3.424879366397041,0.1042604260426042,0.2360154398003145,8.510173545745468,6.82908349923629,0.6387274945994599,5.054789137712692,-0.2842306278505729,-0.1897952554497388,0.4901958171931505,-0.039725755006084364,0.34040192275792086,-0.6115245215426258,0.0972644270079633,-0.0018488682741281222,-0.14753330887844743,-0.3754219669333085,3.4342653310125217,0.25107815080489504,0.46931976984817675
8,34,3.8114983689918738,25,3.607714424476731,0.0966096609660966,0.266764080179224,8.415596174514105,6.752658439771465,0.6479478334833484,5.045222692670147,-0.2640114847084929,-0.17420027375349195,0.5183893854994883,0.12226357746014738,0.3089586124367197,-0.6088044471786604,-0.09863909998293818,0.12803394192650625,-0.05723909952096208,-0.395000901605007,3.8114983690409217,0.7675062218624503,0.46684797856304283
9,23,3.4078573554637432,19,3.402636268114066,0.1029102910291029,0.2410523352246581,8.535256948110023,6.833453069202512,0.6407368159315932,5.045669512037317,-0.28213796220532644,-0.19320814529522687,0.5047243753273944,0.01477678581950196,0.3253960536592393,-0.6119476926806184,0.10145476421455726,0.002015461196112443,-0.14513470887702434,-0.374815058009097,3.407857355496924,0.24750965210361675,0.4681691228190075
10,26,3.4281953562290424,23,3.421645354487754,0.1074107410741074,0.2487178616378954,8.546217956311677,6.833825358266971,0.6483699618961897,5.059339438116434,-0.2748280688465865,-0.17982649296989475,0.4813929404198675,-0.07544426271499934,0.36015425059773903,-0.6092603457098094,0.0394416452356356,0.06132120064743624,-0.1083470247513903,-0.38104208980190296,3.4281953562665493,0.15893521309890135,0.4802834724191992
11,27,3.42207844505756,23,3.4156572337861144,0.1057605760576057,0.2365361685273574,8.530861598426554,6.8567306230124725,0.6391142769276927,5.055861965854518,-0.2713385554784139,-0.18255966025839954,0.49475408711356866,-0.03504353156623107,0.3568498743635839,-0.6087949601083,0.0187345572975134,0.05816646174620662,-0.11290150909400085,-0.3864619443386886,3.42207844509651,0.2151629580273785,0.4758769876459986
12,25,3.441672825901039,24,3.4325348332919945,0.1054605460546054,0.2276114811417224,8.496430463377205,6.888417684584584,0.6408152679267928,5.043630544413003,-0.2839980698567455,-0.1699977047260439,0.45239084580851946,-0.1535493439279777,0.36614864140228637,-0.6079278079016834,0.05765282304811796,0.035347967908655784,-0.1281530616733193,-0.3800417292883636,3.441672825937104,0.1404376832979883,0.4852513734385956
13,26,3.4150313376786885,23,3.4117733716624383,0.1035103510351035,0.2365790539738391,8.512896731728699,6.84253557081567,0.6425158574857486,5.053486990922474,-0.2753642002078759,-0.18153685858884674,0.48548684078530935,-0.07737860029381499,0.36612826504296603,-0.6080309714110961,0.03754313887696461,0.05355300172747451,-0.11511100900028094,-0.38233921958189704,3.415031337716195,0.16146672149240107,0.4824970119947832
14,28,3.437094507136993,23,3.427365674089268,0.103654883163571,0.2347581834874624,8.51271159275767,6.871778016448351,0.6454548530557219,5.047458288832163,-0.26841141089140763,-0.1825651925950295,0.5036362088732319,0.0050970304985646035,0.34815017406818277,-0.6088160543116745,-0.0011428200228758277,0.06723189051697728,-0.10732406196125487,-0.3888991822388523,3.4370945071773797,0.2923848522509535,0.4727375505817638
