window_id,unique_src_ip,entropy_src_ip,unique_dst_ip,entropy_dst_ip
0,23,3.412924015153796,19,3.4086521423782354
1,21,3.4220158095777578,20,3.413145177010403
2,22,3.4305425801585034,21,3.424554237034182
3,21,3.410229234818289,19,3.403666914569751
4,22,3.438315267782909,17,3.425123456961102
5,20,3.424605967936481,19,3.4155866339815555
6,23,3.433104317002854,21,3.4291946874116053
7,20,3.4314420952729763,19,3.421809230639835
8,20,3.3976914277928802,17,3.39365088367331
9,24,3.436974153835332,21,3.4274207127691185
10,22,3.454685031190083,23,3.450526249118516
11,23,3.4356974847211954,23,3.431406154498236
12,23,3.43652480375484,20,3.4248074498362873
13,35,4.333513050949598,23,3.4019668989042176
14,22,3.426128638530236,18,3.416519100347662
