window_id,unique_src_ip,entropy_src_ip,unique_dst_ip,entropy_dst_ip,dst_concentration,mean_duration,mean_total_bytes,mean_pkts_per_sec,mean_outbound_ratio,mean_pkt_size
0,25,3.4388668417773913,24,3.4323690898140575,0.10516051605160516,0.24341916190094334,8.544477522316807,6.875535223049614,0.6395697266726673,5.052247157674038
1,27,3.4234035023445126,21,3.4132358764611896,0.10441044104410441,0.243093913643312,8.521418136270091,6.866414115536669,0.6408295673567357,5.061342510654287
2,25,3.42590143400007,23,3.419649549678275,0.10216021602160216,0.23209021582258768,8.494661610435932,6.872941902995093,0.6390407848784878,5.047411433159403
3,25,3.430981842350717,21,3.4218333693011447,0.10576057605760576,0.24554086308651604,8.526044359650518,6.8172540508292165,0.6386082452745274,5.05155297942135
4,27,3.428177459312356,23,3.421278908712506,0.10501050105010501,0.23918167157529677,8.517402715141388,6.841325802517297,0.6377957812781277,5.050208837884047
5,23,3.425253834243827,21,3.416998664619117,0.10786078607860786,0.2360407548439265,8.526402214725264,6.85930766490245,0.641360301980198,5.054428221359106
6,25,3.4276729456149244,24,3.421470978755363,0.10456045604560456,0.2300980612297308,8.516579461122006,6.877718549127629,0.6430378933393339,5.0553583873852475
7,22,3.4067763502235406,19,3.4034088140498713,0.10321032103210322,0.2354656972066717,8.549349010011117,6.868274150241137,0.643707690219022,5.06487714111768
8,24,3.411018667262759,19,3.4029853290190246,0.10726072607260725,0.23866046053378023,8.507583072729116,6.842133183814339,0.6393927244224422,5.042750217312795
9,29,3.4384873599637586,23,3.4288205289149825,0.10321032103210322,0.23653120427723887,8.483039260618455,6.85211838453798,0.6337261587158717,5.034387394791118
10,25,3.4340704512766655,25,3.4265872797287,0.10336033603360337,0.2307380116353972,8.47559667153931,6.872953957323611,0.6388238420342035,5.03447320408783
11,24,3.438233198988604,23,3.4306458818181658,0.10531053105310531,0.2314770631989138,8.480937580891347,6.858116120873484,0.6395944527452745,5.051857332835354
12,27,3.437243377662179,23,3.4319194253069742,0.10321032103210322,0.23670047001006464,8.515985117652258,6.856489724364805,0.6416791426642665,5.047030494849042
13,27,3.421160302083536,21,3.4133545619462473,0.10606060606060606,0.23110123589423048,8.518343568153998,6.883545591289249,0.6423096584158415,5.057339233121959
14,27,3.4274539193465987,25,3.419974330795518,0.10695026962252846,0.2408808568502085,8.499864658395245,6.8254372414867115,0.6439208281905332,5.045218726502162
