window_id,unique_src_ip,entropy_src_ip,unique_dst_ip,entropy_dst_ip,dst_concentration,mean_duration,mean_total_bytes,mean_pkts_per_sec,mean_outbound_ratio,mean_pkt_size
0,23,3.41808533603102,21,3.4139274339290373,0.10276027602760276,0.2303169160316324,8.532267834529735,6.88058059364371,0.6428676620162017,5.057498447565026
1,22,3.418121017594675,19,3.4096853698257696,0.10456045604560456,0.2392994416220369,8.511901241168369,6.853835681817349,0.6424954188418841,5.0475054343729955
2,25,3.4416885991643875,23,3.434469680633891,0.10861086108610861,0.23368321780103696,8.471807880626152,6.81714747668696,0.6351228651365137,5.036505064929977
3,25,3.4189890837376145,21,3.410640409103836,0.10576057605760576,0.23508280021811453,8.481249956180859,6.8821862535914455,0.6386901246624662,5.041769652439717
4,22,3.421675496664094,21,3.4152597694871125,0.10756075607560756,0.2323136116568116,8.492128524180771,6.855928731559297,0.6406207373237324,5.0542405157029755
5,28,3.4423533615353534,22,3.4310631869742294,0.11326132613261326,0.23883617357728834,8.52641624765822,6.859042805115295,0.6420562325232523,5.056337995813193
6,28,3.417734462055146,22,3.4107175248101327,0.10951095109510951,0.243434570957462,8.556603140218794,6.833796440351446,0.6427188403840385,5.063279316215999
7,23,3.4121249267367584,21,3.4048818264656724,0.10816081608160816,0.2324152494362205,8.528013418570723,6.865755218628839,0.6406196846684669,5.0521563532435225
8,24,3.4083982173109635,23,3.405461664781265,0.10366036603660365,0.2315369379047265,8.510229119526478,6.906349861401909,0.6401791513651366,5.036910607894708
9,25,3.4228425826293973,20,3.4142838494929935,0.10561056105610561,0.24384299664029896,8.554119034205259,6.879224171212192,0.6449969884488449,5.057469776633559
10,24,3.4179751637330997,21,3.412112294869926,0.10636063606360636,0.23492104147622575,8.468994699656374,6.840654443489004,0.6424680937593759,5.020103376067285
11,27,3.42889785993506,23,3.42009130578359,0.10441044104410441,0.24110669654302494,8.501125472889445,6.856968625784023,0.6379164101410142,5.029956299379426
12,26,3.4200118957754944,21,3.410688245368981,0.1038103810381038,0.2356414233645875,8.53894744021164,6.862170064499327,0.6440040781578158,5.05883550591967
13,26,3.4215554035962925,20,3.412243540176051,0.10366036603660365,0.2416191629463713,8.551771988743486,6.8399036839603,0.6419300777077708,5.051271535197284
14,28,3.456868240274373,27,3.447763232911811,0.10530257639304973,0.24268071116680087,8.47946085388924,6.846100573393558,0.6354225894248053,5.033896775179854
