window_id,unique_src_ip,entropy_src_ip,unique_dst_ip,entropy_dst_ip,dst_concentration,mean_duration,mean_total_bytes,mean_pkts_per_sec,mean_outbound_ratio,mean_pkt_size
0,27,3.416792176458235,23,3.4101926548708845,0.10756075607560756,0.2400937550419598,8.499323563727028,6.823467054065797,0.6401902883288328,5.034571488975659
1,24,3.4008914396137806,20,3.396487583866492,0.10366036603660365,0.23537398899366194,8.489767576330694,6.858995946915514,0.6405512823282329,5.031095477071731
2,25,3.415050451035069,21,3.4068445797134057,0.10546054605460546,0.23338620189300435,8.53302473378646,6.873259821437695,0.6471006113111312,5.054763859171994
3,24,3.4048220564324403,20,3.4002056573768296,0.10906090609060906,0.2409989961297295,8.53190601848917,6.85429991693059,0.6408969696969696,5.049732870175899
4,26,3.410928324631276,24,3.4068702330933114,0.10606060606060606,0.24488760459876485,8.559405743729846,6.8238783350992485,0.6400192446744674,5.05524361329203
5,25,3.4214248276180506,22,3.411808382654421,0.10651065106510652,0.22781077133528227,8.494871950289163,6.85680437634622,0.6397886519651966,5.0446150321101
6,26,3.4273478013147436,20,3.4187620635405547,0.10441044104410441,0.23981378367762218,8.521997021370057,6.8684291035602865,0.6417183526852686,5.052214002814394
7,27,3.422512662063723,23,3.4173549140649953,0.1038103810381038,0.2386532229379134,8.517958658601616,6.861298493856084,0.6380098085808581,5.045888894574685
8,22,3.4268872523915612,20,3.4196201982884316,0.10456045604560456,0.24084475896369728,8.51982138027541,6.839269661941604,0.6408158714371437,5.051876431917244
9,27,3.4337704538602303,23,3.425727295090947,0.10261026102610261,0.2339504567970957,8.502097742244944,6.870575486137358,0.6389066332133213,5.046937842945996
10,23,3.4155305733872035,20,3.4083360721968745,0.10501050105010501,0.2318167680931532,8.50438941826548,6.876196490282984,0.6397297395739574,5.047670019720249
11,25,3.4286935483544645,24,3.421884434528807,0.10546054605460546,0.23855899652533102,8.505260548035944,6.850472108742263,0.6411380412541254,5.04343145549936
12,25,3.425703189226294,25,3.4173074703074593,0.10666066606660667,0.23978265970238785,8.554416129151967,6.832005851672531,0.6445842572757275,5.0613710796728215
13,27,3.409297545283212,21,3.40093993813832,0.10441044104410441,0.23388812457283786,8.512127923977225,6.875108933137277,0.642542702220222,5.05040859774118
14,24,3.438391005142083,22,3.428280559055056,0.10365488316357101,0.2340091831654557,8.476895779523302,6.875101919643726,0.6352200350509287,5.0323822575871775
