window_id,unique_src_ip,entropy_src_ip,unique_dst_ip,entropy_dst_ip,dst_concentration,mean_duration,mean_total_bytes,mean_pkts_per_sec,mean_outbound_ratio,mean_pkt_size
0,28,3.419898994199211,22,3.412209183394227,0.1077107710771077,0.23550922870411226,8.530818797958675,6.862756799456673,0.6380306638163816,5.049374312298459
1,27,3.4171096105612233,24,3.4124010929585635,0.10321032103210322,0.2396142616484942,8.537721600371077,6.8670018653965,0.6423203640864087,5.044789828761039
2,22,3.4177330249974545,21,3.4097986786859775,0.10666066606660667,0.24172364912566,8.522552668159953,6.8217308171549815,0.6398176800180019,5.050168829383527
3,24,3.433498338684527,21,3.423573339333297,0.10546054605460546,0.23801195612769227,8.510678213936803,6.8620243570503865,0.6449923841884189,5.036777147626023
4,25,3.4297897407346833,22,3.4193074657849474,0.10621062106210621,0.24343917452778221,8.535507848629248,6.834028619089772,0.6426664543954396,5.058346594698074
5,24,3.4073430856700475,19,3.401484940340498,0.10246024602460246,0.24348040161975673,8.56449865355755,6.842485550498465,0.638976811281128,5.057052747979206
6,27,3.4321717921957133,23,3.4252395816880097,0.10606060606060606,0.2371041649751467,8.50037051351446,6.856029234507131,0.6392305186018602,5.043095021636305
7,24,3.4263601635394045,21,3.4180917935278057,0.10246024602460246,0.23807705319330325,8.482990741736685,6.867950378960641,0.6358617562256226,5.035565438602609
8,23,3.406538958370424,20,3.4001715387123217,0.10621062106210621,0.2345767339906891,8.495214856219183,6.846107913118166,0.6411316356135613,5.0305382796212275
9,25,3.4149775486714393,19,3.4068815398628955,0.10486048604860486,0.24731984449767863,8.534588930933385,6.796369462323641,0.6418363237323733,5.061607121899986
10,28,3.429894567982261,22,3.4192094381070093,0.1035103510351035,0.23830661006859968,8.486774752375029,6.848756864257176,0.6358447767776778,5.03761694984753
11,28,3.443560018430764,25,3.4375817531718664,0.1038103810381038,0.23924778828349613,8.499702607926775,6.848200436398001,0.6378001869186919,5.04619357756467
12,27,3.4326693859699935,22,3.424213291988782,0.10396039603960396,0.23276123469948407,8.494908194709895,6.869618114487338,0.6378876347134713,5.04053926865507
13,26,3.427189398546716,22,3.4192024780479495,0.10261026102610261,0.2266004003685166,8.472725864227343,6.873257792323442,0.6338068766876688,5.030807778794705
14,23,3.404503904511772,22,3.402072554335425,0.10620131815458358,0.23971577290054183,8.541284988332594,6.8543367679228036,0.6396216237267824,5.0506167708311045
