window_id,unique_src_ip,entropy_src_ip,unique_dst_ip,entropy_dst_ip,dst_concentration,mean_duration,mean_total_bytes,mean_pkts_per_sec,mean_outbound_ratio,mean_pkt_size
0,26,3.420809503640296,21,3.4129147876296386,0.10486048604860486,0.23409665405875146,8.509499118452963,6.863437074904614,0.6394867007200721,5.0385788386761226
1,26,3.420426070128469,23,3.4133821137750635,0.10756075607560756,0.23530068153080066,8.514531788490563,6.85569897091018,0.6394546702670267,5.050500220629552
2,29,3.4180973898137452,25,3.4124673432759662,0.10981098109810981,0.24108333999361561,8.529895072642312,6.860851444511912,0.6443596297629763,5.037030032050329
3,24,3.419093514644194,23,3.4123721965695153,0.10981098109810981,0.2297690890331921,8.4623995315838,6.894023864551105,0.6394439470447045,5.029906617186451
4,26,3.4269178327145937,22,3.4198409374431122,0.1041104110411041,0.2405482303356375,8.501980965941108,6.850078655521087,0.6423555468046804,5.046215090891611
5,28,3.4196948972756482,22,3.4102958080341312,0.10846084608460846,0.2422899757147579,8.533264755334907,6.8468833816908985,0.640053811281128,5.056265514722031
6,26,3.436316119520399,21,3.426299918347961,0.10636063606360636,0.23206433202681787,8.476777385089795,6.899700621022555,0.6353072869786979,5.034723466255065
7,27,3.4155743557776757,27,3.4123250102623004,0.10216021602160216,0.2302827667727476,8.505884819167154,6.859135666075949,0.6382754792979298,5.04201483320705
8,29,3.4263812345003912,22,3.4180208213152077,0.10246024602460246,0.23881215449873017,8.495822381416025,6.857921693213507,0.6394294134413441,5.030101755175516
9,24,3.4219856130463375,20,3.41294831531243,0.10531053105310531,0.2471511123994296,8.560115922156712,6.809359469623613,0.640697804980498,5.055818686257058
10,27,3.4359766459413867,22,3.4246417594866405,0.10396039603960396,0.24765523844556006,8.467862693673947,6.80496438017488,0.639838393489349,5.0304404288945115
11,26,3.420794501311522,22,3.41498220209661,0.1038103810381038,0.24047457158488691,8.480565201785526,6.854479689822807,0.6390143144314432,5.032113723141095
12,26,3.4192460749316966,22,3.4119363991398592,0.1074107410741074,0.23998211526834537,8.509860767132897,6.868854808291744,0.6399049969996999,5.04257842186319
13,25,3.4263597691713237,21,3.417327278973991,0.1038103810381038,0.2339263905335613,8.511998146593683,6.866751921606134,0.6405971243624362,5.057564710740866
14,23,3.4177014580316496,21,3.411864514913153,0.10635110844817255,0.23833178146323955,8.504612587872277,6.847989090212819,0.6373668663870581,5.03910387919311
