window_id,unique_src_ip,entropy_src_ip,unique_dst_ip,entropy_dst_ip,dst_concentration,mean_duration,mean_total_bytes,mean_pkts_per_sec,mean_outbound_ratio,mean_pkt_size
0,16,3.4032188434802637,14,3.3925996611338234,0.117046818727491,0.24501391187234772,8.518908596487432,6.8573212787555615,0.6342130306122449,5.03746357028392
1,16,3.3861782765319672,14,3.386326427632652,0.11104441776710684,0.23455007448184867,8.512729839325521,6.879104984400006,0.6503063199279712,5.018737043471348
2,17,3.3853047720937908,15,3.3774003853327277,0.1134453781512605,0.2438377598191022,8.5545334384963,6.849175818102475,0.6436469189675871,5.0318316749665355
3,16,3.394319450635959,15,3.3897720664392277,0.11464585834333733,0.2474378037875021,8.488660215937095,6.846591880056935,0.6351716962785114,5.029563063426838
4,17,3.385861091164631,16,3.381533035694972,0.11284513805522209,0.24194259221310022,8.575307874672681,6.8599353005384485,0.6488794387755102,5.059612434748365
5,19,3.427870678700515,16,3.418833813098792,0.10744297719087635,0.23819546631863223,8.547406416249762,6.784191872151386,0.6437603553421369,5.0621192215985396
6,16,3.4014127427118166,15,3.401588415152255,0.10984393757503001,0.24312234225719176,8.525016473311107,6.784519389992915,0.6349794837935174,5.043430845937164
7,18,3.4255243827479087,18,3.422184376560899,0.10984393757503001,0.24692492158544063,8.495743467087175,6.844088864809917,0.6422205870348139,5.036358622881537
8,18,3.3981299184858975,16,3.3911484220726944,0.10684273709483794,0.2410271915294306,8.445646438193473,6.857135482124755,0.6350601170468186,5.013795242055886
9,18,3.3991888085584896,17,3.3958125059301496,0.10804321728691477,0.23929646792842962,8.56440963351009,6.821591831877748,0.6406822424969988,5.04924375348953
10,17,3.413991816814888,15,3.4083536627743523,0.10804321728691477,0.24052750114794091,8.581722030898575,6.854426384858507,0.6420321416566627,5.076901969909805
11,20,3.4366726624315618,18,3.4297505268024873,0.10984393757503001,0.22892923213053507,8.453206181159334,6.886005218193908,0.639747693277311,5.0250418500741025
12,18,3.41214017477353,17,3.4008048668973414,0.1092436974789916,0.24805695945851844,8.543519702090522,6.829489840970186,0.6437431392557023,5.043003156877207
13,16,3.3873169917754677,14,3.383833549552266,0.10504201680672269,0.23340629790641182,8.420859850525842,6.8340441039068756,0.6464326128451381,5.025849511982024
14,18,3.4290692005722114,16,3.421373550536684,0.11097852028639618,0.22879624354051928,8.429318777764534,6.870736039565942,0.6277908806682577,5.017991139099465
