window_id,unique_src_ip,entropy_src_ip,unique_dst_ip,entropy_dst_ip,dst_concentration,mean_duration,mean_total_bytes,mean_pkts_per_sec,mean_outbound_ratio,mean_pkt_size
0,18,3.424943041838955,17,3.4232575537152927,0.10624249699879952,0.25262221342391566,8.545591460076317,6.854094066519093,0.6445628223289316,5.042543761520103
1,21,3.3988696056915613,17,3.3898160241539124,0.11764705882352941,0.23980634683861982,8.527527650034415,6.8375952430166365,0.6442573583433373,5.065409510391543
2,15,3.370517204283678,15,3.3682058609395544,0.11224489795918367,0.23351706071371908,8.515350794727981,6.827091231480906,0.6459442124849939,5.041535311899213
3,18,3.420204161965439,16,3.4135145272656304,0.1092436974789916,0.23753884282164534,8.459976732874177,6.88379238883079,0.6400766776710685,5.033783766895443
4,19,3.4372963343764447,17,3.4325498261241547,0.10384153661464586,0.24892337839926257,8.468019831050329,6.820461399601251,0.6360047382953182,5.0590179664562935
5,15,3.40141349575343,13,3.39292517842074,0.117046818727491,0.23679447178654756,8.505980246646613,6.872567514538789,0.6467994405762305,5.040579421977925
6,18,3.411458439705285,17,3.4096908161192063,0.10504201680672269,0.2330606781124264,8.551058679144347,6.866738127055522,0.643791274909964,5.085813865874772
7,16,3.402769721383221,14,3.4008169960451236,0.1056422569027611,0.23546813503913974,8.571920796752579,6.864615768114127,0.6466397130852342,5.084723852353347
8,15,3.381777018540728,16,3.3764933852896477,0.11164465786314526,0.24220663658732064,8.549801122744302,6.806187030580734,0.6493667388955582,5.046558435923588
9,20,3.420198240561291,17,3.416018924402622,0.10804321728691477,0.2224563628049221,8.477519422965806,6.930121374992186,0.6320969969987995,5.045834212955782
10,21,3.425468196896707,19,3.4195147062157,0.11164465786314526,0.2180875279157596,8.50670358950257,6.925899712826861,0.6492262172869148,5.056091339582356
11,19,3.426619792479039,17,3.4238736189116525,0.11104441776710684,0.23143715650264968,8.433608518516907,6.818899245710397,0.6358217220888355,5.0425469875547515
12,17,3.4102503882284525,15,3.403614408663618,0.10984393757503001,0.23818003887340003,8.443163004877777,6.80530571992078,0.6369657028811524,5.019426651951352
13,18,3.4070827158858203,15,3.399559048454155,0.11644657863145258,0.23252672348082826,8.502102998353248,6.856166661274113,0.6373085168067227,5.0593093407157275
14,19,3.41725484705939,17,3.409344007460456,0.10859188544152745,0.23347030612319777,8.506746762854233,6.784162601597956,0.6489293245823389,5.054293059403194
