window_id,unique_src_ip,entropy_src_ip,unique_dst_ip,entropy_dst_ip,z_qubit_0,z_qubit_1,z_qubit_2,z_qubit_3,s_rho,trace_distance,s_entanglement
0,26,3.431517916104728,24,3.422757171381493,0.4822044539177023,-0.22006080358824096,0.27712695169708446,0.7279800023053684,3.431517916142234,0.1588788361310668,1.203837111717923
1,25,3.4377368471931296,24,3.4293735367257026,0.4637189956598035,-0.23549177916091374,0.29205540595999846,0.5623994262605692,3.437736847229194,0.14437264764523194,1.265881428989344
2,24,3.428993292440873,22,3.4206158672684497,0.4777275799657654,-0.22384455977740086,0.27331304980654025,0.6284281965146613,3.4289932924754956,0.1814393512448908,1.2724647851625512
3,26,3.4204136236313145,23,3.413637380287302,0.48679731322026626,-0.21630367122950178,0.25307717976866595,0.6386726578818869,3.4204136236688196,0.15883965531064803,1.308861888882594
4,25,3.433582467157564,24,3.426191934889093,0.4643246780057642,-0.2349881940015539,0.29367118232956735,0.5791377820674324,3.433582467193628,0.1464480278165624,1.2527996624987412
5,27,3.4331269866024847,25,3.424508713854451,0.4743764608881068,-0.2266307955757716,0.278942304527549,0.6167688417869177,3.4331269866414345,0.2110928168910361,1.2664076888637537
6,24,3.42702954889393,24,3.423481183639734,0.45750666305079124,-0.2406569264163517,0.30416326396859206,0.5630746304827451,3.427029548928551,0.18532808605905543,1.2356032972059319
7,24,3.419298018047607,23,3.4137967539808223,0.46330838237872424,-0.23583317718244512,0.29731296252185674,0.5885949862900719,3.4192980180822286,0.18001744489907354,1.238549251481758
8,27,3.423990218444513,22,3.4166850598644363,0.4997421224946488,-0.2055409110387883,0.21652409560232816,0.6679398689804789,3.4239902184834605,0.21441289425527357,1.3563971874066745
9,22,3.4156485570916604,19,3.408070939975569,0.49352661431245953,-0.21070869857511854,0.23526599584354135,0.6448680686817828,3.415648557123398,0.3365682969585157,1.338497459600784
10,25,3.418487060226489,21,3.411398716688572,0.49704138743987536,-0.2077863951642828,0.22511344175174047,0.6546453826033765,3.418487060262552,0.14290990737779607,1.350319204034511
11,23,3.416034725286901,21,3.4105681183769474,0.48078579797847526,-0.22130185201060124,0.26505016641828755,0.6199341890773007,3.4160347253200802,0.24791848417915513,1.294882777490916
12,25,3.435269639877958,24,3.4278886142252114,0.46392313016961156,-0.2353220547000006,0.2948018374388234,0.5811021764275117,3.4352696399140217,0.14699788095945607,1.2489534535417768
13,25,3.4294372331122744,24,3.420405562909437,0.4629235755306635,-0.2361531188469094,0.2973848981703531,0.5845766653535303,3.4294372331483385,0.14653556577946608,1.2406356569501145
14,28,3.4141224484052737,23,3.404267496955101,0.49865545479088264,-0.20644440398756234,0.22083768737140774,0.6677094302750164,3.4141224484456596,0.28989674544147115,1.3498474202583042
