window_id,unique_src_ip,entropy_src_ip,unique_dst_ip,entropy_dst_ip,z_qubit_0,z_qubit_1,z_qubit_2,z_qubit_3,s_rho,trace_distance,s_entanglement
0,28,3.419898994199211,22,3.412209183394227,0.5043266265028319,-0.20166997484783633,0.19782924696980123,0.7582403754893964,3.4198989942396016,0.29770081411975857,1.319114275679455
1,27,3.4171096105612238,24,3.4124010929585635,0.4873161157978364,-0.21587232090132397,0.24860024665835168,0.6157185576941117,3.4171096106001717,0.21704388720777432,1.3297739948550422
2,22,3.4177330249974545,21,3.409798678685977,0.4667202126568033,-0.23299646400142932,0.29063020589577304,0.5896807182007964,3.4177330250291926,0.3325288393129309,1.2542692634314423
3,24,3.433498338684527,21,3.423573339333297,0.4891389393754659,-0.21435676260918,0.24856610909683147,0.6507327073948196,3.433498338719149,0.1849008522781578,1.310923265997493
4,25,3.429789740734684,22,3.419307465784948,0.4886510628754446,-0.21476239993153193,0.24822535805826806,0.6386051432646986,3.4297897407707474,0.14451046587582678,1.3182560277695026
5,24,3.4073430856700475,19,3.401484940340498,0.5030835526368858,-0.20276273095497002,0.19853464280206712,0.6584583495474909,3.4073430857046683,0.1844030291285571,1.38703442829801
6,27,3.4321717921957133,23,3.4252395816880097,0.4952166040641773,-0.20930358290002637,0.23057749677012557,0.6494505212284064,3.432171792234662,0.2151876908781353,1.3440799332855715
7,24,3.4263601635394045,21,3.4180917935278057,0.49036985021177587,-0.21333334095293593,0.24406756817835623,0.6423696548547178,3.4263601635740253,0.18479338234901987,1.3240034505041192
8,23,3.406538958370424,20,3.4001715387123217,0.49150989949729385,-0.2123854647188759,0.24133226932087037,0.6459131819846647,3.4065389584036043,0.24505077043054843,1.3270924968835671
9,25,3.4149775486714398,19,3.4068815398628955,0.5046653446812136,-0.20144757457963652,0.18211389649295853,0.6502425201380609,3.4149775487075025,0.1416924882272531,1.4106930658065029
10,28,3.429894567982261,22,3.4192094381070093,0.5035867850275133,-0.2023443262163817,0.1946024205964442,0.6553345922176722,3.429894568022653,0.2927640970358273,1.3937410669122914
11,28,3.443560018430764,25,3.4375817531718664,0.4862022522316919,-0.2167984254265799,0.253731742106795,0.6324576826375354,3.443560018471156,0.28937372953892165,1.3109750950772143
12,27,3.432669385969993,22,3.424213291988782,0.5002538493594317,-0.20511544370187648,0.21338791714282843,0.6601602418098368,3.4326693860089437,0.21655056645568704,1.3655260011361525
13,26,3.427189398546716,22,3.419202478047949,0.4961570184177891,-0.2085216900228671,0.2276258129054053,0.6505549890617683,3.4271893985842237,0.15360767240594642,1.3484313033352524
14,23,3.404503904511772,22,3.402072554335425,0.4665674958277751,-0.23312343803195198,0.28990093812491086,0.5834150289748883,3.404503904544947,0.25546007379347924,1.2594825829082483
