window_id,unique_src_ip,entropy_src_ip,unique_dst_ip,entropy_dst_ip,z_qubit_0,z_qubit_1,z_qubit_2,z_qubit_3,s_rho,trace_distance,s_entanglement
0,23,3.41808533603102,21,3.4139274339290373,0.48553006908156704,-0.21732275090419606,0.27011954467591703,0.7364284005467363,3.4180853360641996,0.25203758767128964,1.214207659553236
1,22,3.418121017594675,19,3.4096853698257696,0.49261562190400504,-0.21146612903391657,0.23608668482182782,0.6303083913833978,3.418121017626412,0.3301938833038488,1.3448558628224387
2,25,3.4416885991643875,23,3.434469680633891,0.47810126923043617,-0.22353386165460587,0.2708346842198675,0.6175913276418282,3.441688599200452,0.14711727239230815,1.2838842095251888
3,25,3.4189890837376145,21,3.410640409103836,0.4965069996289881,-0.20823070359212542,0.227510961082743,0.6589800992739004,3.418989083773677,0.1435213836692238,1.3439647364263585
4,22,3.421675496664094,21,3.4152597694871125,0.4674264428457159,-0.23240927990303112,0.2883225354009028,0.5843592124295565,3.4216754966958307,0.3366132445329617,1.262695390123082
5,28,3.442353361535353,22,3.4310631869742294,0.5029172602234234,-0.20290099219387206,0.20088479466079517,0.6687163986383715,3.442353361575744,0.28742124736739716,1.3780401282561798
6,28,3.417734462055146,22,3.4107175248101327,0.5034638527286951,-0.20244653636284496,0.19510601415003087,0.6521339169839193,3.4177344620955377,0.29368392688579836,1.3949489129201673
7,23,3.4121249267367584,21,3.4048818264656724,0.4815154885678298,-0.22069516212740728,0.2636701840101969,0.6221520677761196,3.4121249267699385,0.24042344393217047,1.2965446533145206
8,24,3.4083982173109635,23,3.405461664781265,0.4646562368488713,-0.23471252456202513,0.2936314560055915,0.5828123022535943,3.408398217345585,0.18424066268220596,1.2508530467686028
9,25,3.4228425826293973,20,3.414283849492993,0.5018393400971126,-0.20379721210552315,0.20709622999231525,0.6696939870149453,3.422842582665461,0.1483368854410907,1.369114492723898
10,24,3.4179751637331,21,3.412112294869926,0.49083068490511167,-0.21295018711985858,0.24240592351723877,0.6395327736121675,3.417975163767721,0.18393105637705784,1.3286060467417746
11,27,3.42889785993506,23,3.42009130578359,0.4944836953556675,-0.209912948438304,0.23321040909431817,0.651791426767456,3.4288978599740094,0.21511062692548472,1.338287055707259
12,26,3.4200118957754944,21,3.410688245368981,0.5014328696776563,-0.20413516560924017,0.20756446562279335,0.6569274497141171,3.420011895813,0.1568338836579885,1.375763656240557
13,26,3.4215554035962925,20,3.412243540176051,0.5044342595949551,-0.20163970667786485,0.18583846808458396,0.650507848844466,3.4215554036337985,0.1563035033281639,1.4066370941940558
14,28,3.456868240274373,27,3.447763232911811,0.46468554404353,-0.2346881575511802,0.2927929514507245,0.5781793825383115,3.456868240314761,0.2900224736374181,1.2554546200299492
