window_id,unique_src_ip,entropy_src_ip,unique_dst_ip,entropy_dst_ip,dst_concentration,mean_duration,mean_total_bytes,mean_pkts_per_sec,mean_outbound_ratio,mean_pkt_size
0,20,3.4275036217578165,20,3.425964884550441,0.1041104110411041,0.23791772189773674,8.542250622135063,6.855553848803434,0.6423511860186019,5.055474437189168
1,20,3.4185608558818092,18,3.4098099731729965,0.10801080108010801,0.24166254448221042,8.512790747068689,6.84581998496839,0.6401670249024902,5.04618751848995
2,22,3.4464726427465155,19,3.4384022692948175,0.1074107410741074,0.22124448780274325,8.463748502973155,6.844044554096056,0.6375453423342334,5.040036012681767
3,19,3.4177276234796254,16,3.409772990900256,0.10951095109510951,0.22719260486228282,8.430217752840651,6.910292774788933,0.6386316366636663,5.015994150831393
4,18,3.419247736684854,19,3.4113060321172544,0.11041104110411042,0.2397082599248575,8.509508065354305,6.8462118999823245,0.6453991293129313,5.055422634280457
5,21,3.4206848020965794,19,3.4117540825377874,0.11011101110111012,0.2385869370604133,8.555701870955735,6.846049817234998,0.6476039192919292,5.060747782438627
6,24,3.4181283468396266,20,3.4135648537202794,0.1116111611161116,0.25466400740562467,8.561312729173775,6.805726908940528,0.6417698388838884,5.067682406963622
7,20,3.4062726470072215,19,3.4008214871082956,0.10831083108310831,0.22583633674705197,8.513189782663272,6.892118360040288,0.6412245580558055,5.043193033302801
8,20,3.406587051379722,20,3.4045435622764963,0.10711071107110712,0.22623895068764074,8.517616000751376,6.93352621304416,0.6399848373837383,5.045609193684445
9,23,3.434587690402313,19,3.424162655393334,0.10471047104710471,0.23376610523120298,8.526885693329405,6.921663613379342,0.6445810606060607,5.05395941264586
10,22,3.4294714493167415,20,3.421902096232855,0.11281128112811281,0.23448327540451872,8.452112524034732,6.880600887244201,0.6384108973897389,5.014969479440747
11,21,3.4282723346307518,19,3.417949911525158,0.10501050105010501,0.23699194588819028,8.507051689121061,6.886106219407259,0.6397000774077408,5.031958848249309
12,22,3.4206826406951736,17,3.410496152130782,0.1038103810381038,0.23506869902178262,8.542297782204075,6.871486090137959,0.6447477461746175,5.062894835545681
13,26,3.4218003108848047,20,3.412310290719136,0.10651065106510652,0.2403004747999508,8.57393827908767,6.864999911106454,0.642927701770177,5.0499562373817035
14,23,3.460240195981397,23,3.4518828025009665,0.11294188136608747,0.23659088281951662,8.475548584183377,6.858351711893618,0.6357561381066507,5.0360402350237345
