window_id,unique_src_ip,entropy_src_ip,unique_dst_ip,entropy_dst_ip,dst_concentration,mean_duration,mean_total_bytes,mean_pkts_per_sec,mean_outbound_ratio,mean_pkt_size
0,21,3.4153091550887993,18,3.408262021652732,0.10651065106510652,0.2388595756862897,8.473488568920667,6.828576537064257,0.6381305529552955,5.02985846629101
1,18,3.3919673710834064,15,3.3857060689959915,0.10711071107110712,0.23160594222802772,8.470225824507818,6.834933082805986,0.6377769489948996,5.015471336439922
2,19,3.4066069463078374,16,3.3979198614911397,0.1077107710771077,0.23352725276588893,8.5466603763282,6.895202047410822,0.641239410441044,5.050699395619259
3,19,3.3990228308112385,18,3.3932316840044243,0.1152115211521152,0.23852632186134295,8.538842272592259,6.837438071333139,0.6427385823582358,5.0468979173833475
4,22,3.4194032130262544,21,3.4161440020610883,0.11071107110711072,0.24617494235772722,8.567315107708579,6.851229576193202,0.6400609066906691,5.056550014080513
5,24,3.4271932624941925,20,3.417260544955851,0.10471047104710471,0.23038949098259243,8.476613762551994,6.863503634342455,0.6365089168916891,5.022479150798337
6,21,3.422990700684079,17,3.412747538946793,0.11011101110111012,0.2444828114082776,8.518168136981668,6.881756399140603,0.6403595559555956,5.0551661517483995
7,23,3.4327110722929017,22,3.431730149489728,0.10261026102610261,0.22640376408307372,8.47230980606102,6.893050381792657,0.6371962559255926,5.036572484636851
8,21,3.4221085644132927,18,3.4125217296919734,0.10711071107110712,0.24567682623601386,8.487360780224845,6.775275525295081,0.6422172205220521,5.0446736790880875
9,23,3.4265343736696847,21,3.4200517344370955,0.10831083108310831,0.22868132710255687,8.49189933869095,6.887105446996236,0.6367059120912091,5.048096063095183
10,20,3.421378718977658,18,3.41474246256623,0.10501050105010501,0.2368803815890588,8.544461871275043,6.86792321068881,0.6440391068106811,5.074742123191136
11,21,3.40728010580281,18,3.4016979899806485,0.10531053105310531,0.22981988998594222,8.498542806464256,6.859316833595849,0.6412226921692169,5.044787780867316
12,20,3.4217931736241836,19,3.414239163413585,0.1035103510351035,0.2424241949444925,8.586491530555492,6.840878433334394,0.6486008226822682,5.065630703490949
13,22,3.3916183347117874,19,3.385201373060143,0.10831083108310831,0.24133977360485953,8.55485519701797,6.843339071437941,0.6428722754275428,5.054166434662982
14,23,3.4458283269931687,20,3.4352262363888184,0.10455362492510485,0.23710544781500806,8.506233590334897,6.861161908691822,0.6350352192929898,5.042678781449089
