window_id,unique_src_ip,entropy_src_ip,unique_dst_ip,entropy_dst_ip,dst_concentration,mean_duration,mean_total_bytes,mean_pkts_per_sec,mean_outbound_ratio,mean_pkt_size
0,20,3.401800457712805,17,3.397478510167466,0.10531053105310531,0.2317057258233262,8.51615235447063,6.901427641127959,0.6403523702370236,5.047152525461913
1,19,3.4066588236758384,18,3.4008270236823672,0.10681068106810682,0.22785374753120127,8.49634978595126,6.869117420544628,0.640642702670267,5.048109010016768
2,23,3.413687561527704,20,3.4084274182912053,0.10651065106510652,0.25037193600447977,8.572417684977939,6.835861348131962,0.6514484878487848,5.0527245337276465
3,21,3.4105258874821844,20,3.407764535262174,0.10861086108610861,0.22371739324638532,8.421479571756626,6.9168084054078856,0.6388788886888689,5.013361618771796
4,20,3.4182634708504396,18,3.4119827595934544,0.10591059105910591,0.24208384803127125,8.533488970818068,6.8332746842652865,0.6402925457545754,5.053157723645673
5,24,3.427478245293396,19,3.420496359678343,0.1074107410741074,0.2387175252821245,8.531229785611817,6.901407726594791,0.6378987098709871,5.0674143161216065
6,24,3.430334226816802,18,3.420039569422454,0.10951095109510951,0.22972390626129413,8.475013138478591,6.920735989146335,0.6303951926192619,5.034587751916188
7,22,3.418445720797034,21,3.411984350002794,0.11281128112811281,0.23013400289597227,8.49225130084025,6.827768935103832,0.637448,5.047518083380691
8,25,3.424236236307993,19,3.4164595300427214,0.1035103510351035,0.24422075267292517,8.495761270726902,6.8482377947789335,0.6396399300930093,5.031641146681404
9,21,3.4266826793045095,19,3.421378162880644,0.10651065106510652,0.24489889213520494,8.546072246738738,6.810343919181975,0.6348827533753376,5.054470989704302
10,24,3.4273322818324115,19,3.414632747826803,0.11011101110111012,0.2561127586579328,8.498986148256934,6.8001397091602005,0.6380853513351336,5.0290205593399335
11,21,3.4199420097557134,18,3.413951588744498,0.10471047104710471,0.23219029408801642,8.477866015767038,6.904122320712588,0.6368575130513051,5.037756536530731
12,23,3.4086033456342424,20,3.402855270826789,0.1074107410741074,0.2437963808645428,8.52912854153857,6.883786564055613,0.6456351647164716,5.049379148054039
13,19,3.4152229333061044,18,3.4075317869164654,0.1077107710771077,0.22952080133945293,8.519826404789898,6.862617655253359,0.6444866891689168,5.059380854855834
14,19,3.424211025492183,19,3.4190246078367683,0.1048532055122828,0.23495582489143577,8.446833978674682,6.856743510603129,0.6287983475134811,5.023001366095999
