window_id,unique_src_ip,entropy_src_ip,unique_dst_ip,entropy_dst_ip,z_qubit_0,z_qubit_1,z_qubit_2,z_qubit_3,s_rho,trace_distance,s_entanglement
0,13,3.382490926755194,13,3.381040158050186,0.4567139781411556,-0.24129755929319552,0.3219103504730322,0.6472319139332302,3.3824909267739485,0.9744025477293089,1.1371478440760658
1,15,3.3995940426629345,15,3.3961981272018,0.4575580237432646,-0.24061422336800226,0.30321686387861396,0.5583451283475915,3.3995940426845737,0.9260148064953702,1.2406695254709459
2,16,3.4038996890800437,14,3.4101271212626143,0.4914293060360124,-0.21245247289785577,0.24345696650405063,0.6601444540860646,3.403899689103125,0.8699368151581895,1.315272241543811
3,15,3.3841979914526923,13,3.374640274114058,0.4948717841388113,-0.20959027805999667,0.23157116564521224,0.6485863394132168,3.3841979914743314,0.92599404937498,1.342860827696498
4,16,3.412345838085961,16,3.4008326102986945,0.45756034875590085,-0.24061229027243375,0.3031746508721771,0.5581336641702259,3.4123458381090424,0.8699368151581897,1.240894936208278
5,18,3.450042409568728,17,3.441554134829102,0.4694697814837812,-0.2307103777961126,0.28781655588472704,0.6069132647608216,3.4500424095946944,0.7032807967520156,1.2513384500008193
6,17,3.423301465022529,16,3.417155800037663,0.471415142410638,-0.22909293773219586,0.2832782624076283,0.6040904793592664,3.4233014650470532,0.791415332670897,1.2635498622152759
7,15,3.387315825930328,15,3.388912014990346,0.4574880595041761,-0.24067239404562857,0.30451295348604734,0.5648165612585873,3.3873158259519673,0.9260148064953702,1.2337253309502196
8,15,3.4049718668461053,14,3.397980712076752,0.4744357365106254,-0.22658151178202898,0.27921827166925184,0.6193572597324827,3.4049718668677444,0.9260148064953702,1.2643334230326109
9,17,3.39039894628482,17,3.395149015682815,0.45751676896277976,-0.24064852401312287,0.30397488366303804,0.5621349823967579,3.3903989463093445,0.791415332670897,1.236613634743098
10,14,3.370961272488929,12,3.3534530461668908,0.49638047076691266,-0.20833590404512994,0.22921118190076206,0.6689452749256122,3.3709612725091267,0.9563932711425731,1.3354928131904307
11,16,3.4211003481817244,15,3.410744243033919,0.4747726966408098,-0.22630135152642838,0.275839775656731,0.6022673752194164,3.421100348204806,0.8696360562509222,1.281344283608879
12,19,3.465248661350136,17,3.4594545755228183,0.4858119743330087,-0.21712291591092983,0.25593509105238965,0.6411746314468982,3.4652486613775446,0.6145688087507726,1.3018338664651714
13,15,3.38495878388564,14,3.376578067463099,0.47580768697391457,-0.2254408249231544,0.2747465672729355,0.6098181717323053,3.3849587839072792,0.92601480649537,1.2796247181902838
14,16,3.398879244769044,15,3.396123232214552,0.47341181949306566,-0.22743283164944425,0.27980380939479127,0.6089608562866842,3.3988792447921243,0.8699718978178648,1.2687988030872341
