window_id,unique_src_ip,entropy_src_ip,unique_dst_ip,entropy_dst_ip,dst_concentration,mean_duration,mean_total_bytes,mean_pkts_per_sec,mean_outbound_ratio,mean_pkt_size
0,20,3.412702970289778,18,3.405916377375667,0.10651065106510652,0.23432686890016827,8.456771120699592,6.856332100592646,0.6370175891089109,5.022519467835792
1,25,3.431016268223817,22,3.4245331661799203,0.10546054605460546,0.244577471142052,8.482190987905673,6.818360298721736,0.6384275321032103,5.035137629420439
2,25,3.412433688064713,20,3.406840850528556,0.10501050105010501,0.23836011021660172,8.545225329028975,6.863498860389986,0.6426570276027602,5.059636873918831
3,25,3.433628568521671,24,3.428506971021958,0.10246024602460246,0.24073449355967075,8.506170949316187,6.838635793340403,0.6435833784878489,5.038633588918397
4,25,3.4322949730795633,22,3.423542233775221,0.10171017101710171,0.23415780746757614,8.50330130558704,6.875017652055937,0.6410363474347435,5.053198174856685
5,24,3.42722808698978,23,3.421037439317056,0.10441044104410441,0.22451960241808722,8.477459282745894,6.935014031978175,0.6365846791179118,5.035319446116196
6,25,3.4102419325527378,21,3.40468835165439,0.10681068106810682,0.23775830294339856,8.552695828759202,6.847213981292536,0.6440591161116112,5.058464859442002
7,24,3.4250716920564934,24,3.4187437949834134,0.10531053105310531,0.23984497476192637,8.53924404366512,6.8190488957213615,0.6434022556255625,5.065756982131266
8,25,3.420716516387986,22,3.41338637237822,0.10231023102310231,0.24144413130980918,8.535629996048794,6.858446217817369,0.6439356551155115,5.0595365228691245
9,26,3.4229454188789172,23,3.415475740297507,0.10516051605160516,0.23616744495189804,8.495495228749775,6.857376205239789,0.6381151489648965,5.045314662982876
10,26,3.424448770840658,25,3.4176695944819326,0.10456045604560456,0.22913875221740646,8.493652039056304,6.87907075068974,0.6397563622862286,5.0345389112282914
11,27,3.4260435540255245,25,3.422711572587097,0.10276027602760276,0.2395280812497756,8.521298114668861,6.831765688748148,0.6420720483048304,5.051981988225417
12,26,3.4211734776431406,22,3.4154051788283675,0.10516051605160516,0.23626642770249026,8.538253088513393,6.8512852916401314,0.6400336213621362,5.04788741551878
13,27,3.441592199963338,24,3.4326237204028276,0.1074107410741074,0.23476626715454457,8.507459312034076,6.844467110431379,0.639872599459946,5.03908433230135
14,28,3.4275646820903205,21,3.41571544920914,0.10545236668663871,0.23741441950168662,8.495635877609503,6.856219003992418,0.6380713232474536,5.041832640300465
