window_id,unique_src_ip,entropy_src_ip,unique_dst_ip,entropy_dst_ip,dst_concentration,mean_duration,mean_total_bytes,mean_pkts_per_sec,mean_outbound_ratio,mean_pkt_size
0,24,3.4301268236494122,19,3.42172953833189,0.10246024602460246,0.23629377122343195,8.551994170831996,6.8462583719627,0.6415376104110412,5.057191335553017
1,26,3.4268246590368294,24,3.4191420477618273,0.1074107410741074,0.2382151963050465,8.513171936633695,6.844991612248284,0.6380059731473148,5.0509886338460115
2,26,3.4326764617777514,22,3.425572321819805,0.10591059105910591,0.2363316379339392,8.533030008471624,6.855710517093353,0.6418834644464446,5.058338609216463
3,28,3.429112747230528,25,3.421889537232632,0.10666066606660667,0.2373977925998578,8.548059475844342,6.868898364565228,0.6414421588658865,5.060511267764192
4,26,3.4178697076327005,21,3.409532001683926,0.10756075607560756,0.2461550122798841,8.521740584792497,6.820176084427505,0.6401806102610261,5.027649078624794
5,25,3.430126238301677,21,3.4218768483806716,0.10546054605460546,0.2367664717142012,8.544858307112188,6.849623675960111,0.6396283010801079,5.055033697546553
6,25,3.4209491788979314,21,3.4140797663239715,0.10366036603660365,0.22601948090100069,8.506973431837247,6.8951021406489374,0.6412609609960996,5.041602787001403
7,24,3.423462581201795,22,3.4173918868665494,0.10486048604860486,0.23219234086137722,8.538380546474242,6.89522768153399,0.6455673219321931,5.052581265613464
8,23,3.4246143065792176,23,3.4170890228800688,0.10621062106210621,0.2337704868876744,8.487026922298053,6.87937241092992,0.6391133898889888,5.038251470502465
9,24,3.4190455162693785,20,3.410995105756596,0.10471047104710471,0.23951899644489788,8.487348612141494,6.854226104622672,0.6405783966396639,5.02755058599897
10,28,3.426241429440245,22,3.416981709979423,0.10306030603060307,0.24697488773493584,8.55502712604385,6.861163436941367,0.6397212854785478,5.055091001963161
11,22,3.416411677547132,19,3.409103388667832,0.10426042604260426,0.23820242500859698,8.550979457731737,6.85503382549258,0.6450562445244524,5.06131146857489
12,22,3.3966195018114895,22,3.3931950356175777,0.10486048604860486,0.2219317657373088,8.497659568794525,6.914456576870218,0.6422410564056406,5.038876693959271
13,28,3.421051985214155,24,3.4144600620464582,0.10846084608460846,0.23197961001571052,8.524627185367176,6.874500516839346,0.6383457253225322,5.047144173732647
14,25,3.4216209716914894,21,3.412721150694728,0.10650089874176154,0.240565459946306,8.517015221451054,6.848853008499989,0.6392419272019173,5.047039412779028
