window_id,unique_src_ip,entropy_src_ip,unique_dst_ip,entropy_dst_ip,dst_concentration,mean_duration,mean_total_bytes,mean_pkts_per_sec,mean_outbound_ratio,mean_pkt_size,z_qubit_0,z_qubit_1,z_qubit_2,z_qubit_3,z_qubit_4,z_qubit_5,z_qubit_6,z_qubit_7,z_qubit_8,z_qubit_9,s_rho,trace_distance,s_entanglement
0,18,3.4340705881142464,17,3.431165447605923,0.1134453781512605,0.231787516026468,8.478173590777844,6.84940395691095,0.625907675270108,5.05745048131881,-0.317736289016184,-0.21649504980136436,0.48768311632898437,-0.06801330605930558,0.32846026839210213,-0.5959064185579047,0.23138373659692107,-0.048514418914601655,-0.10605223007673287,-0.2997017036838672,3.4340705881402123,0.15240235712423403,0.5199591378803877
1,23,3.4429622389508783,18,3.4258014515295447,0.1158463385354141,0.2309042145978787,8.562531124773784,6.8962214275141545,0.6499010702280913,5.068108886346212,-0.27880591906858737,-0.1911633932842875,0.5182304156974508,0.06953976255552172,0.3146447960766296,-0.6104237422603077,0.12325881633072198,0.03629692155787942,-0.11107535699810482,-0.3640399364022277,3.4429622389840584,0.4551307694915676,0.48293761481878733
2,16,3.3939705477592863,15,3.3915315908992163,0.1062424969987995,0.2486704469948668,8.52667805363306,6.770889273747235,0.631602137454982,5.054705903304741,-0.3116168209215416,-0.19901211157710014,0.47750868414935316,-0.07043046649358314,0.32079078549179757,-0.6124948819734533,0.3148725688725478,-0.09786054106560182,-0.1441343773114841,-0.29523405432019306,3.3939705477823683,0.25133998109983835,0.4923506139697763
3,19,3.43755399167099,16,3.43034830946665,0.1086434573829531,0.2372404850933106,8.444325555217493,6.829838332308999,0.6432802737094838,5.025954052521146,-0.29437291344609195,-0.2035801066990144,0.5100983752455048,0.007277853563128444,0.3227577710783816,-0.6120888180983604,0.23463974090467063,-0.01444900142149555,-0.12480427254904833,-0.32674470047989784,3.437553991698399,0.14659765457495644,0.4860822729000126
4,18,3.424500619061911,16,3.4195871263737425,0.1080432172869147,0.2497414643122758,8.569531596362376,6.837348940873783,0.6416836326530613,5.060913520584262,-0.30031356252446983,-0.20115743168982578,0.4935696582502382,-0.04129845235531663,0.32856060975796436,-0.6123959922661916,0.26769693824381274,-0.046597625889809556,-0.13710460123659177,-0.3182961735000209,3.424500619087878,0.15781658128645248,0.487374551858854
5,19,3.404022648148662,18,3.4060818851277848,0.1086434573829531,0.2392378993961285,8.496000777062331,6.825305796220599,0.6353307827130853,5.04306278421873,-0.29951559333506195,-0.18470709857185713,0.4651088166833319,-0.11627992485605541,0.3486834214469072,-0.6095078843530753,0.23353279696432686,-0.021726950629207372,-0.1315104657218603,-0.32860850457822416,3.404022648176072,0.14311596953817324,0.49978144148068915
6,20,3.4260883789530365,18,3.418675214015307,0.112845138055222,0.2235771136335609,8.52739957135438,6.900387527904288,0.637249456182473,5.0601701211007,-0.2934675096522726,-0.1935853952299779,0.48738560875637743,-0.07050307241752625,0.34906777125581157,-0.6101459974184507,0.20681268943392894,-0.01289819339367507,-0.13489953604762092,-0.3401003371000296,3.4260883789818886,0.1911080362932763,0.4920957006101986
7,18,3.427726757946316,16,3.4236571510808838,0.1074429771908763,0.2236179448516499,8.47445118684779,6.889911302512818,0.6324533409363745,5.036503312470217,-0.3006695871709286,-0.2021860064306701,0.4952130263904925,-0.04268730870693413,0.33233291064632464,-0.6122212023119498,0.2633080126748316,-0.05280732465869866,-0.145444033978671,-0.31988559295082303,3.427726757972282,0.14113669930979555,0.4867208581313282
8,19,3.4065648469682825,17,3.4019939607846523,0.1086434573829531,0.2241872418591855,8.449707593715267,6.876092364189839,0.6399482593037216,5.0246340463160175,-0.2959873282465315,-0.19621623927716728,0.4894428044488803,-0.05740025809908342,0.33985804041108897,-0.6112096693320399,0.2335611846020086,-0.02538668867873826,-0.13585598139086505,-0.32928393305401377,3.4065648469956917,0.1549782980017784,0.48989362870710923
9,19,3.433652186977368,16,3.427009440060266,0.112845138055222,0.2520105493338402,8.517634242180959,6.7789306900318325,0.6375577623049219,5.060596161533942,-0.29485592515160136,-0.20383915061700253,0.509431838036413,0.007481159747608823,0.32224813243675315,-0.6124107672212842,0.23388839553514904,-0.021656852784726795,-0.13178805677566102,-0.32902894501856356,3.433652187004777,0.1480187659789453,0.4830425199831324
