window_id,unique_src_ip,entropy_src_ip,unique_dst_ip,entropy_dst_ip,z_qubit_0,z_qubit_1,z_qubit_2,z_qubit_3,s_rho,trace_distance,s_entanglement
0,18,3.4047695375201887,16,3.399142075764268,0.492461779087765,-0.21152738866156562,0.25194904314209066,0.7531912350378535,3.404769537546157,0.7050440716630085,1.2410882530569618
1,24,3.430428554452984,21,3.4244680644769057,0.4900287300641708,-0.2136169599902715,0.24231997518452794,0.622226138077579,3.430428554487609,0.18697349962677504,1.337984191878202
2,21,3.4149021854427524,20,3.4102622343437727,0.46784374775506465,-0.23206231823132709,0.2886807855561374,0.5917176242570371,3.414902185473048,0.4219466958679092,1.2577811341362972
3,23,3.4274172448205467,20,3.418170677642001,0.49065383606120194,-0.21309722533854983,0.2447652562353354,0.6534836300624963,3.4274172448537277,0.24651594578271474,1.3165737839164509
4,20,3.4286472739372544,18,3.4205081034426,0.4847354429897855,-0.21801798114049822,0.2569792271895987,0.6294827785401149,3.428647273966108,0.5171588852264498,1.3061673643140777
5,21,3.4247065362373466,18,3.4163799689567176,0.49439927596277006,-0.20998313762857623,0.23369743749304417,0.6535122083539396,3.4247065362676423,0.4317566290781266,1.3364945101052492
6,21,3.392021735678224,18,3.3877058429309157,0.494749848562836,-0.20969165949676583,0.232092167286853,0.6496278455969391,3.3920217357085187,0.43374908978315446,1.3413998292382325
7,22,3.4149765691277136,19,3.4117786451624075,0.49325081668012444,-0.2109380062238497,0.23647948735700786,0.647795335452811,3.4149765691594522,0.3438174625581192,1.3347683468861449
8,22,3.425499708142536,21,3.419249203364686,0.4671425575882723,-0.23264531188177923,0.28907932748227405,0.5854715040451612,3.4254997081742746,0.3329300961102701,1.260295479488086
9,21,3.4203117389781115,19,3.4175904642647543,0.48200859863428147,-0.22028517343770534,0.2643982971634904,0.6351864435678147,3.420311739008407,0.4224032765020061,1.2878500506103039
10,22,3.4312571490623127,19,3.423610523304461,0.4926860994644781,-0.21140753156321443,0.23838004690367498,0.6494495018144959,3.4312571490940513,0.3326426381403869,1.330482886708803
11,26,3.4677491706554098,20,3.44854528616468,0.5043496433436021,-0.20171005954303606,0.18718469211355293,0.6525095966771461,3.4677491706929198,0.15712479089430811,1.4039999296467014
12,25,3.4162696795153917,19,3.4040991738072086,0.5047439180508809,-0.2013822459743879,0.17960982668125014,0.647429366203585,3.416269679551459,0.14653156897475228,1.414840122623233
13,22,3.434707836433676,20,3.429519665742417,0.4832381913170851,-0.21926284773967705,0.2602892392488524,0.6271024191922522,3.434707836465414,0.33993493717256706,1.3007902069157506
14,22,3.436356305268156,20,3.4281421985414084,0.4812709408806014,-0.22089848749567237,0.2648072608941745,0.6260322579782025,3.436356305299892,0.3304836400356636,1.2920545172444218
