window_id,unique_src_ip,entropy_src_ip,unique_dst_ip,entropy_dst_ip,z_qubit_0,z_qubit_1,z_qubit_2,z_qubit_3,s_rho,trace_distance,s_entanglement
0,19,3.4018714157035834,17,3.398127654263137,0.49095683642569016,-0.212804404415642,0.25653268035564913,0.7496539062658857,3.401871415730994,0.6103617716475065,1.2342992537740058
1,23,3.412577517382817,19,3.4094192544280557,0.499303237455963,-0.20590581517314388,0.21449662372903353,0.6371923770961497,3.412577517415998,0.25616362752212907,1.3763965050509523
2,23,3.419297375924679,22,3.416713694585889,0.46695838616463464,-0.23279843834541222,0.28966235425272335,0.5867487919883775,3.4192973759578607,0.24976158003757226,1.2582062518594812
3,25,3.4362840995116293,22,3.4298985401449147,0.4877597444811249,-0.2155034727374959,0.2519091763291571,0.6482980120393395,3.436284099547697,0.14243222367473396,1.3058216465289116
4,20,3.4080998740789616,17,3.406282611437826,0.4961222092884767,-0.20855063153164483,0.22801823581955316,0.6527233698307945,3.4080998741078155,0.5198813616382612,1.3465882212066573
5,24,3.430129349925821,20,3.420890744854211,0.4984057650374746,-0.2066520046467186,0.22017812728933892,0.6548173425440137,3.430129349960446,0.17908240943926612,1.3581285358611304
6,29,3.729058949171191,18,3.5715736113229357,0.4906646058666872,-0.21308827095140706,0.12329078096879853,0.5445398410417768,3.729058949213029,0.34523548407866567,1.4933416101237442
7,34,4.147867923553461,23,3.591221498280211,0.5002572750623329,-0.2051125954545189,0.14489607932841775,0.6169479004332934,4.147867923602513,0.6344630523567636,1.4524232888211606
8,23,3.4287365892817743,18,3.4179910575536225,0.5043160239839694,-0.20173801183633164,0.18847146005179413,0.658818091033616,3.4287365893149553,0.2500903554255963,1.398862447126333
9,23,3.432681968203856,20,3.4232187911743,0.49257907623710157,-0.21149651435984596,0.23809587810055594,0.644874027312025,3.4326819682370364,0.2541570274463037,1.3334947000171742
10,32,3.778612729309612,22,3.5929207667876897,0.5022181128358929,-0.2034822874073018,0.15126460922717133,0.6153675609772871,3.778612729355778,0.6042378219247928,1.453324686492829
11,32,3.49842505017513,21,3.472705454792301,0.49747352363143604,-0.20742710225382666,0.13645682545230098,0.5883176253969622,3.498425050221296,0.6677919862837093,1.4711254751447882
12,21,3.412593183017452,21,3.406226379333127,0.45746030947737676,-0.2406954663734934,0.3050418629188123,0.5674454468810001,3.412593183047747,0.4256207863147011,1.230878826727678
13,22,3.411170764980572,18,3.406219414931224,0.5000147560013507,-0.2053142341530662,0.21588080617389843,0.6719972997887217,3.4111707650123098,0.34185081742146667,1.3550330970034234
14,21,3.4436479412099,20,3.432339354060318,0.468725975707165,-0.23132880353205776,0.28589833918081897,0.5856864057886867,3.4436479412401932,0.4298257799117245,1.2676347042601614
