window_id,unique_src_ip,entropy_src_ip,unique_dst_ip,entropy_dst_ip,dst_concentration,mean_duration,mean_total_bytes,mean_pkts_per_sec,mean_outbound_ratio,mean_pkt_size
0,26,3.431517916104728,24,3.422757171381493,0.1074107410741074,0.23748366662312706,8.515095663330232,6.864291084036069,0.631679204920492,5.050857457435325
1,25,3.4377368471931296,24,3.4293735367257026,0.10336033603360337,0.23363371499178412,8.55470250530203,6.885933563362868,0.6412897679267927,5.0654264394938355
2,24,3.428993292440873,22,3.4206158672684497,0.10966096609660966,0.23558060365933822,8.51287811819268,6.86167801485802,0.6387203637863785,5.045763413925581
3,26,3.4204136236313145,23,3.413637380287302,0.10576057605760576,0.234184298527475,8.450186233910856,6.863797591749794,0.6331621194119411,5.022253897938745
4,25,3.433582467157564,24,3.426191934889093,0.10621062106210621,0.237605836647779,8.509646990113747,6.861290599152209,0.63841950840084,5.043821788216201
5,27,3.4331269866024847,25,3.424508713854451,0.10291029102910292,0.23741659659937597,8.515933715685607,6.8515634754259604,0.6441173541854185,5.046896860443785
6,24,3.42702954889393,24,3.423481183639734,0.10726072607260725,0.23457557124492995,8.496062603049136,6.872467865368577,0.640883190669067,5.0374346541143415
7,24,3.419298018047607,23,3.4137967539808223,0.10456045604560456,0.24223448296836264,8.493166343437164,6.80813528516974,0.6380005600060006,5.028892424023472
8,27,3.423990218444513,22,3.4166850598644363,0.10456045604560456,0.2376108242437873,8.51513058658362,6.837460455245135,0.6406100900090008,5.03858364548416
9,22,3.4156485570916604,19,3.408070939975569,0.10711071107110712,0.2451993306045519,8.56628856374741,6.8179782480006175,0.6432640814581458,5.076920904692685
10,25,3.418487060226489,21,3.4113987166885718,0.10111011101110111,0.2421438843700786,8.549817829678004,6.842078142911972,0.6400057184218422,5.053773150486161
11,23,3.4160347252869006,21,3.4105681183769474,0.10291029102910292,0.2328554103476709,8.480407549399924,6.862027418628333,0.6364506609660967,5.029758746679557
12,25,3.435269639877958,24,3.4278886142252114,0.10306030603060307,0.2430873319938576,8.521295315323819,6.847753265749475,0.6445479258925892,5.05320552890372
13,25,3.4294372331122744,24,3.4204055629094374,0.10486048604860486,0.24547420269932935,8.518331550164232,6.8330682385761925,0.6363445303030303,5.040210776704372
14,28,3.4141224484052737,23,3.404267496955101,0.10874775314559616,0.23851115796803454,8.559108019325825,6.8492455150868405,0.6453148765727981,5.052218169596049
