window_id,src_ip,count,freq
0,10.40.182.1,1,0.00015001500150015003
0,10.40.85.1,1,0.00015001500150015003
0,10.40.85.10,1,0.00015001500150015003
0,149.171.126.10,15,0.0022502250225022503
0,149.171.126.11,1,0.00015001500150015003
0,149.171.126.12,6,0.0009000900090009
0,149.171.126.14,8,0.0012001200120012002
0,149.171.126.15,9,0.0013501350135013501
0,149.171.126.18,40,0.006000600060006
0,149.171.126.19,2,0.00030003000300030005
0,149.171.126.2,1,0.00015001500150015003
0,149.171.126.3,2,0.00030003000300030005
0,149.171.126.4,1,0.00015001500150015003
0,149.171.126.5,1,0.00015001500150015003
0,149.171.126.6,1,0.00015001500150015003
0,149.171.126.7,1,0.00015001500150015003
0,149.171.126.8,1,0.00015001500150015003
0,149.171.126.9,1,0.00015001500150015003
0,59.166.0.0,656,0.09840984098409841
0,59.166.0.1,628,0.09420942094209421
0,59.166.0.2,681,0.10216021602160216
0,59.166.0.3,695,0.10426042604260426
0,59.166.0.4,684,0.10261026102610261
0,59.166.0.5,681,0.10216021602160216
0,59.166.0.6,607,0.09105910591059106
0,59.166.0.7,628,0.09420942094209421
0,59.166.0.8,638,0.09570957095709572
0,59.166.0.9,675,0.10126012601260126
1,10.40.182.1,1,0.00015001500150015003
1,10.40.85.1,1,0.00015001500150015003
1,10.40.85.10,1,0.00015001500150015003
1,149.171.126.10,8,0.0012001200120012002
1,149.171.126.11,1,0.00015001500150015003
1,149.171.126.12,8,0.0012001200120012002
1,149.171.126.13,1,0.00015001500150015003
1,149.171.126.14,10,0.0015001500150015
1,149.171.126.15,4,0.0006000600060006001
1,149.171.126.16,1,0.00015001500150015003
1,149.171.126.18,34,0.0051005100510051
1,149.171.126.2,1,0.00015001500150015003
1,149.171.126.3,3,0.00045004500450045
1,149.171.126.5,1,0.00015001500150015003
1,149.171.126.7,4,0.0006000600060006001
1,149.171.126.8,4,0.0006000600060006001
1,149.171.126.9,3,0.00045004500450045
1,59.166.0.0,689,0.10336033603360337
1,59.166.0.1,672,0.10081008100810081
1,59.166.0.2,637,0.09555955595559557
1,59.166.0.3,677,0.10156015601560156
1,59.166.0.4,673,0.10096009600960096
1,59.166.0.5,675,0.10126012601260126
1,59.166.0.6,628,0.09420942094209421
1,59.166.0.7,610,0.09150915091509151
1,59.166.0.8,633,0.09495949594959496
1,59.166.0.9,686,0.10291029102910292
2,10.40.182.1,1,0.00015001500150015003
2,10.40.85.10,1,0.00015001500150015003
2,149.171.126.10,14,0.0021002100210021
2,149.171.126.12,16,0.0024002400240024004
2,149.171.126.14,12,0.0018001800180018
2,149.171.126.15,8,0.0012001200120012002
2,149.171.126.18,30,0.004500450045004501
2,149.171.126.2,1,0.00015001500150015003
2,149.171.126.3,3,0.00045004500450045
2,149.171.126.5,2,0.00030003000300030005
2,149.171.126.7,2,0.00030003000300030005
2,149.171.126.8,1,0.00015001500150015003
2,59.166.0.0,649,0.09735973597359736
2,59.166.0.1,696,0.10441044104410441
2,59.166.0.2,649,0.09735973597359736
2,59.166.0.3,686,0.10291029102910292
2,59.166.0.4,674,0.10111011101110111
2,59.166.0.5,672,0.10081008100810081
2,59.166.0.6,640,0.096009600960096
2,59.166.0.7,628,0.09420942094209421
2,59.166.0.8,640,0.096009600960096
2,59.166.0.9,641,0.09615961596159615
3,10.40.182.1,4,0.0006000600060006001
3,10.40.85.1,4,0.0006000600060006001
3,149.171.126.0,1,0.00015001500150015003
3,149.171.126.10,8,0.0012001200120012002
3,149.171.126.12,17,0.00255025502550255
3,149.171.126.14,13,0.0019501950195019502
3,149.171.126.15,18,0.0027002700270027003
3,149.171.126.18,29,0.00435043504350435
3,149.171.126.2,1,0.00015001500150015003
3,149.171.126.4,2,0.00030003000300030005
3,149.171.126.5,1,0.00015001500150015003
3,149.171.126.7,2,0.00030003000300030005
3,149.171.126.8,1,0.00015001500150015003
3,149.171.126.9,4,0.0006000600060006001
3,59.166.0.0,708,0.10621062106210621
3,59.166.0.1,685,0.10276027602760276
3,59.166.0.2,653,0.09795979597959796
3,59.166.0.3,661,0.09915991599159917
3,59.166.0.4,652,0.09780978097809781
3,59.166.0.5,626,0.09390939093909391
3,59.166.0.6,637,0.09555955595559557
3,59.166.0.7,657,0.09855985598559856
3,59.166.0.8,651,0.09765976597659766
3,59.166.0.9,631,0.09465946594659466
4,10.40.182.1,3,0.00045004500450045
4,10.40.85.1,3,0.00045004500450045
4,10.40.85.10,2,0.00030003000300030005
4,149.171.126.1,1,0.00015001500150015003
4,149.171.126.10,13,0.0019501950195019502
4,149.171.126.12,8,0.0012001200120012002
4,149.171.126.13,1,0.00015001500150015003
4,149.171.126.14,16,0.0024002400240024004
4,149.171.126.15,17,0.00255025502550255
4,149.171.126.18,32,0.004800480048004801
4,149.171.126.2,1,0.00015001500150015003
4,149.171.126.4,2,0.00030003000300030005
4,149.171.126.5,1,0.00015001500150015003
4,149.171.126.6,1,0.00015001500150015003
4,149.171.126.8,1,0.00015001500150015003
4,59.166.0.0,670,0.1005100510051005
4,59.166.0.1,663,0.09945994599459947
4,59.166.0.2,677,0.10156015601560156
4,59.166.0.3,665,0.09975997599759975
4,59.166.0.4,693,0.10396039603960396
4,59.166.0.5,623,0.09345934593459346
4,59.166.0.6,631,0.09465946594659466
4,59.166.0.7,651,0.09765976597659766
4,59.166.0.8,656,0.09840984098409841
4,59.166.0.9,635,0.09525952595259526
5,10.40.182.1,1,0.00015001500150015003
5,10.40.85.1,2,0.00030003000300030005
5,10.40.85.10,1,0.00015001500150015003
5,149.171.126.0,2,0.00030003000300030005
