window_id,unique_src_ip,entropy_src_ip,unique_dst_ip,entropy_dst_ip,dst_concentration,mean_duration,mean_total_bytes,mean_pkts_per_sec,mean_outbound_ratio,mean_pkt_size
0,19,3.415034786534321,18,3.4140292938997425,0.10864345738295318,0.2317595843874674,8.396171018290255,6.855483527909239,0.6326442677070828,5.008038580587033
1,19,3.4289600720589046,17,3.4249564010212907,0.10504201680672269,0.2545798700834515,8.554830688676015,6.8364891197386655,0.6392892659063625,5.059864343225863
2,19,3.4256751299645045,16,3.4171754101243152,0.10444177671068428,0.2523729472494427,8.479096860922507,6.82652306302356,0.6345743709483794,5.047693430180401
3,19,3.4158176510263463,17,3.413193217984913,0.10864345738295318,0.250028238012045,8.574188427784424,6.797383880000317,0.636390130852341,5.054647607543361
4,19,3.4009979019936565,17,3.390603425460526,0.11224489795918367,0.2561608683608209,8.62274309646074,6.833190569400717,0.6429141860744297,5.076526469905181
5,15,3.4285344028912026,13,3.4203498017006937,0.10624249699879952,0.22363085065293806,8.402689096601415,6.904480592453551,0.6370091380552221,4.99606089527638
6,31,4.099728069491651,20,3.628046914598581,0.14405762304921968,0.2941341903036547,8.334992086561677,6.566307346033934,0.655034280312125,5.066495677899778
7,18,3.437052362555213,16,3.4255527475335237,0.10804321728691477,0.23858928862057466,8.49169000037726,6.81484531108571,0.6376664051620649,5.058375998748439
8,28,3.796577188285157,19,3.601075941343264,0.10204081632653061,0.2794555210425671,8.414150610561057,6.727755937459225,0.6457803367346938,5.030264222863678
9,19,3.398905994622778,15,3.391974927060106,0.10864345738295318,0.2346880787432326,8.52540865660015,6.819489318727924,0.6445248589435775,5.04216574571675
10,19,3.4018858827544913,17,3.4028773946299244,0.10324129651860744,0.25613891605681804,8.607345741017557,6.871660902798659,0.6480581920768308,5.07782406389061
11,21,3.4400136460333783,20,3.4331832406875624,0.10744297719087635,0.23348966301089757,8.499227865710756,6.805599403862178,0.6283234261704682,5.038269578229096
12,19,3.416352568124396,19,3.413880039676065,0.11764705882352941,0.22721530510400337,8.516216245764008,6.920444317904477,0.6380507935174069,5.047898989717244
13,20,3.4135230647815744,19,3.4193680474836903,0.10804321728691477,0.24755104205445255,8.539948219667183,6.760006088331502,0.645353031212485,5.064196622086414
14,20,3.439081330869019,17,3.4309822972831325,0.11217183770883055,0.23970708583124847,8.538273897624414,6.849814117208704,0.6426425727923628,5.050448222713201
