window_id,unique_src_ip,entropy_src_ip,unique_dst_ip,entropy_dst_ip,z_qubit_0,z_qubit_1,z_qubit_2,z_qubit_3,s_rho,trace_distance,s_entanglement
0,27,3.421131321828871,22,3.4152324305639583,0.5024985034086996,-0.20320248229567134,0.2135373936456293,0.7641360750104131,3.4211313218678203,0.2153806239671302,1.296720332152673
1,28,3.4249207664130927,25,3.4168531047978545,0.485856638728417,-0.21708578039455012,0.2517006788655046,0.6114697331732645,3.424920766453484,0.29421439972037966,1.3261092053158943
2,24,3.4291022715284334,21,3.4205285201773004,0.4899324572634412,-0.21369700451199292,0.2460904561553612,0.6484395245845151,3.4291022715630533,0.18829530459037533,1.3168919884685395
3,24,3.405682217586743,22,3.4020692580206595,0.4789885859967643,-0.2227961159399519,0.26868498190374684,0.6166145158009647,3.405682217621365,0.18923986317145794,1.2890291846212796
4,25,3.425852353416826,24,3.42096131936462,0.46379953345039104,-0.23542481726846606,0.2950806743644834,0.5812973205501599,3.4258523534528895,0.15958539308094996,1.2481622494672169
5,28,3.4524755168761248,22,3.4388032161901534,0.5028738923608383,-0.20293704972821602,0.20123074425663207,0.6693280335972864,3.4524755169165173,0.2894390704798463,1.3772293298743148
6,27,3.430098374602156,21,3.419805645563195,0.5040188138685388,-0.20198512256085666,0.1903376096376555,0.6504015566151942,3.430098374641106,0.2133489835652229,1.4016493450276215
7,36,3.804203933924958,24,3.605393156494184,0.4998795197384094,-0.20542667423899333,0.1425906837028848,0.5980189948696382,3.804203933976891,0.8785840350062576,1.4658711886567335
8,34,3.592779733058589,24,3.5203145152585504,0.5033468751381684,-0.20254379555978166,0.15765205948824546,0.6324283620401828,3.5927797331076348,0.8192651065585896,1.4398788607643178
9,26,3.435211391339005,24,3.4279953619531964,0.4790614474586971,-0.22273553641148583,0.26896732180956096,0.6196332566609077,3.4352113913765105,0.1551609265180564,1.2867737051651762
10,28,3.4437372541709506,25,3.4355668036841016,0.4844942137122963,-0.21821854746863553,0.2583579586753918,0.6350362615209822,3.443737254211343,0.2902307145783483,1.3003590384327517
11,33,3.778272829708407,21,3.597138699485153,0.49567334170982413,-0.2089238354934817,0.13225571321735785,0.5747791081547389,3.7782728297560135,0.6976101736896283,1.478862703655334
12,37,3.776957704459788,24,3.59741007594105,0.49674025119730864,-0.20803677020610695,0.1351691246970015,0.5899221462188657,3.776957704513164,0.9062171855292188,1.4690835934258497
13,27,3.4329301437959328,22,3.42269639115297,0.5014896085536007,-0.20408799095395308,0.20870587038625116,0.6684207394046017,3.4329301438348816,0.21357562883310516,1.3675978936415674
14,23,3.403861778935476,19,3.397060378403362,0.4998518008101466,-0.20544972071046436,0.21423291884246837,0.6531583229353289,3.403861778968652,0.2427896002602061,1.368167392278668
